REF_DATE,GEO,Housing completions,Housing starts,Housing under construction,Number_of_Households,House only NHPI,Land only NHPI,Total (house and land) NHPI
2017-01-01,Canada,42852.0,42862.0,220562.0,14810000.0,99.9,100.4,100.1
2017-01-01,Manitoba,1174.0,2012.0,5544.0,511000.0,100.5,100.0,100.3
2017-01-01,New Brunswick,327.0,210.0,1240.0,325000.0,100.2,100.0,100.2
2017-01-01,Nova Scotia,915.0,754.0,4569.0,,100.2,100.0,100.2
2017-01-01,Ontario,18544.0,17555.0,98974.0,5460000.0,99.9,100.9,100.3
2017-01-01,Prince Edward Island,105.0,136.0,444.0,62000.0,100.0,100.0,100.0
2017-01-01,Quebec,6353.0,7423.0,32733.0,3678000.0,100.1,100.1,100.1
2017-01-01,Saskatchewan,1267.0,802.0,3858.0,,99.9,99.9,99.9
2017-01-01,Newfoundland and Labrador,303.0,112.0,901.0,218000.0,99.5,100.0,99.6
2017-02-01,Alberta,951.9310344827586,944.2413793103448,3239.344827586207,1725000.0,100.0,99.8,100.0
2017-02-01,British Columbia,1168.2413793103449,1221.655172413793,4018.793103448276,1956000.0,99.7,100.7,100.0
2017-02-01,Canada,1384.5517241379312,1499.0689655172414,4798.241379310344,14810000.0,100.2,100.9,100.5
2017-02-01,Manitoba,1600.8620689655172,1776.4827586206895,5577.689655172414,511000.0,100.7,100.0,100.5
2017-02-01,New Brunswick,1817.1724137931035,2053.8965517241377,6357.137931034483,325000.0,100.0,100.0,100.1
2017-02-01,Nova Scotia,2033.4827586206895,2331.310344827586,7136.586206896552,,100.2,100.0,100.2
2017-02-01,Ontario,2249.7931034482763,2608.7241379310344,7916.0344827586205,5460000.0,100.6,102.0,101.1
2017-02-01,Prince Edward Island,2466.1034482758623,2886.137931034483,8695.482758620688,62000.0,100.0,100.0,100.0
2017-02-01,Quebec,2682.4137931034484,3163.5517241379307,9474.93103448276,3678000.0,100.3,100.3,100.3
2017-02-01,Saskatchewan,2898.7241379310344,3440.965517241379,10254.379310344828,,100.0,100.0,100.0
2017-02-01,Newfoundland and Labrador,3115.034482758621,3718.379310344827,11033.827586206897,218000.0,99.5,100.0,99.6
2017-03-01,Alberta,3763.96551724138,4550.620689655172,13372.172413793103,1725000.0,100.1,99.8,100.0
2017-03-01,British Columbia,3980.2758620689656,4828.0344827586205,14151.620689655172,1956000.0,100.2,101.5,100.5
2017-03-01,Canada,4196.5862068965525,5105.448275862069,14931.06896551724,14810000.0,100.4,101.3,100.7
2017-03-01,Manitoba,4412.896551724139,5382.862068965517,15710.51724137931,511000.0,100.8,100.0,100.5
2017-03-01,New Brunswick,4629.206896551725,5660.275862068966,16489.965517241377,325000.0,100.0,100.0,100.1
2017-03-01,Nova Scotia,4845.517241379311,5937.689655172413,17269.41379310345,,100.3,100.0,100.2
2017-03-01,Ontario,5061.827586206897,6215.103448275861,18048.86206896552,5460000.0,100.8,102.5,101.4
2017-03-01,Prince Edward Island,5278.137931034483,6492.51724137931,18828.310344827587,62000.0,100.0,100.0,100.0
2017-03-01,Quebec,5494.448275862069,6769.931034482758,19607.758620689656,3678000.0,100.2,100.3,100.2
2017-03-01,Saskatchewan,5710.758620689656,7047.344827586207,20387.206896551725,,100.0,100.1,100.0
2017-03-01,Newfoundland and Labrador,5927.068965517242,7324.758620689655,21166.655172413797,218000.0,99.3,100.0,99.5
2017-04-01,Alberta,6576.0,8157.0,23505.0,1725000.0,100.0,99.7,99.9
2017-04-01,British Columbia,9215.0,11568.0,53146.0,1956000.0,100.9,102.7,101.5
2017-04-01,Canada,46106.0,55085.0,230051.0,14810000.0,101.2,102.3,101.5
2017-04-01,Manitoba,1105.0,2065.0,6491.0,511000.0,101.8,100.0,101.3
2017-04-01,New Brunswick,325.0,506.0,1420.0,325000.0,100.0,100.0,100.1
2017-04-01,Nova Scotia,875.0,1149.0,4837.0,,100.0,99.9,100.0
2017-04-01,Ontario,16552.0,18423.0,100898.0,5460000.0,102.3,104.5,103.0
2017-04-01,Prince Edward Island,274.0,246.0,416.0,62000.0,100.0,100.0,100.0
2017-04-01,Quebec,9417.0,11309.0,34686.0,3678000.0,100.3,100.3,100.3
2017-04-01,Saskatchewan,1454.0,1352.0,3748.0,,100.1,100.1,100.0
2017-04-01,Newfoundland and Labrador,313.0,310.0,904.0,218000.0,99.2,100.0,99.5
2017-05-01,Alberta,957.3793103448276,1107.3793103448277,3373.4137931034484,1725000.0,99.7,99.8,99.7
2017-05-01,British Columbia,1172.1724137931035,1373.1724137931035,4196.551724137931,1956000.0,102.9,103.0,103.4
2017-05-01,Canada,1386.9655172413793,1638.9655172413793,5019.689655172414,14810000.0,101.7,103.1,102.2
2017-05-01,Manitoba,1601.7586206896551,1904.7586206896556,5842.827586206897,511000.0,102.6,100.1,101.8
2017-05-01,New Brunswick,1816.5517241379312,2170.551724137931,6665.96551724138,325000.0,100.0,100.0,100.1
2017-05-01,Nova Scotia,2031.344827586207,2436.344827586207,7489.103448275862,,100.6,99.9,100.4
2017-05-01,Ontario,2246.137931034483,2702.137931034483,8312.241379310344,5460000.0,103.0,106.2,103.8
2017-05-01,Prince Edward Island,2460.9310344827586,2967.9310344827586,9135.379310344828,62000.0,99.8,100.0,99.8
2017-05-01,Quebec,2675.7241379310344,3233.7241379310344,9958.517241379312,3678000.0,100.4,100.3,100.4
2017-05-01,Saskatchewan,2890.5172413793107,3499.5172413793107,10781.655172413792,,99.8,99.9,99.8
2017-05-01,Newfoundland and Labrador,3105.3103448275865,3765.3103448275865,11604.793103448275,218000.0,99.2,100.0,99.5
2017-06-01,Alberta,3749.689655172414,4562.689655172414,14074.206896551725,1725000.0,99.6,99.7,99.6
2017-06-01,British Columbia,3964.4827586206898,4828.48275862069,14897.344827586208,1956000.0,104.9,103.0,104.7
2017-06-01,Canada,4179.275862068966,5094.275862068966,15720.48275862069,14810000.0,102.1,103.1,102.4
2017-06-01,Manitoba,4394.068965517241,5360.068965517242,16543.620689655174,511000.0,103.0,100.5,102.2
2017-06-01,New Brunswick,4608.862068965517,5625.862068965517,17366.758620689656,325000.0,100.0,100.0,100.1
2017-06-01,Nova Scotia,4823.6551724137935,5891.6551724137935,18189.896551724138,,100.6,99.9,100.4
2017-06-01,Ontario,5038.448275862069,6157.448275862069,19013.034482758623,5460000.0,103.1,106.3,103.9
2017-06-01,Prince Edward Island,5253.241379310345,6423.241379310345,19836.172413793105,62000.0,99.7,100.0,99.7
2017-06-01,Quebec,5468.034482758621,6689.034482758621,20659.310344827587,3678000.0,100.5,100.3,100.5
2017-06-01,Saskatchewan,5682.827586206897,6954.827586206897,21482.44827586207,,99.5,99.9,99.6
2017-06-01,Newfoundland and Labrador,5897.620689655173,7220.620689655173,22305.58620689655,218000.0,99.1,100.0,99.4
2017-07-01,Alberta,6542.0,8018.0,24775.0,1725000.0,100.0,100.1,100.1
2017-07-01,British Columbia,7782.0,11039.0,56452.0,1956000.0,107.7,103.0,106.5
2017-07-01,Canada,51474.0,61174.0,239075.0,14810000.0,102.7,103.3,102.8
2017-07-01,Manitoba,1611.0,1727.0,6563.0,511000.0,103.2,100.5,102.3
2017-07-01,New Brunswick,413.0,792.0,1801.0,325000.0,100.5,100.0,100.5
2017-07-01,Nova Scotia,864.0,1200.0,5172.0,,101.0,99.9,100.8
2017-07-01,Ontario,18855.0,23248.0,104860.0,5460000.0,103.4,106.3,104.1
2017-07-01,Prince Edward Island,127.0,292.0,584.0,62000.0,100.4,100.0,100.3
2017-07-01,Quebec,13586.0,12836.0,33915.0,3678000.0,100.7,100.5,100.7
2017-07-01,Saskatchewan,1338.0,1553.0,3937.0,,99.5,99.9,99.6
2017-07-01,Newfoundland and Labrador,356.0,469.0,1016.0,218000.0,99.3,99.8,99.4
2017-08-01,Alberta,1082.310344827586,1194.4827586206898,3481.586206896552,1725000.0,100.1,100.1,100.1
2017-08-01,British Columbia,1324.4137931034484,1436.310344827586,4303.448275862069,1956000.0,107.8,103.0,106.6
2017-08-01,Canada,1566.5172413793102,1678.1379310344828,5125.310344827586,14810000.0,102.8,103.3,102.9
2017-08-01,Manitoba,1808.6206896551723,1919.9655172413795,5947.172413793103,511000.0,103.6,100.5,102.6
2017-08-01,New Brunswick,2050.7241379310344,2161.793103448276,6769.0344827586205,325000.0,100.5,100.0,100.5
2017-08-01,Nova Scotia,2292.8275862068967,2403.620689655172,7590.896551724138,,100.9,99.9,100.7
2017-08-01,Ontario,2534.9310344827586,2645.448275862069,8412.758620689656,5460000.0,103.5,106.4,104.2
2017-08-01,Prince Edward Island,2777.0344827586205,2887.2758620689656,9234.620689655172,62000.0,100.4,100.0,100.3
2017-08-01,Quebec,3019.137931034483,3129.103448275862,10056.482758620688,3678000.0,100.7,100.5,100.7
2017-08-01,Saskatchewan,3261.2413793103447,3370.9310344827586,10878.344827586208,,99.6,99.9,99.7
2017-08-01,Newfoundland and Labrador,3503.344827586207,3612.758620689655,11700.206896551725,218000.0,98.6,99.8,98.9
2017-09-01,Alberta,4229.6551724137935,4338.241379310344,14165.793103448275,1725000.0,99.9,100.3,100.1
2017-09-01,British Columbia,4471.758620689655,4580.068965517241,14987.655172413792,1956000.0,108.2,104.4,107.3
2017-09-01,Canada,4713.862068965517,4821.896551724138,15809.51724137931,14810000.0,102.9,103.6,103.1
2017-09-01,Manitoba,4955.96551724138,5063.724137931034,16631.379310344826,511000.0,104.1,100.6,102.9
2017-09-01,New Brunswick,5198.068965517241,5305.551724137931,17453.241379310344,325000.0,100.5,100.0,100.5
2017-09-01,Nova Scotia,5440.172413793103,5547.379310344827,18275.103448275862,,101.0,99.9,100.8
2017-09-01,Ontario,5682.275862068966,5789.206896551724,19096.965517241377,5460000.0,103.6,106.5,104.3
2017-09-01,Prince Edward Island,5924.379310344828,6031.0344827586205,19918.82758620689,62000.0,100.4,100.0,100.3
2017-09-01,Quebec,6166.482758620689,6272.862068965517,20740.689655172413,3678000.0,101.0,100.5,100.8
2017-09-01,Saskatchewan,6408.586206896552,6514.689655172414,21562.55172413793,,99.3,100.0,99.5
2017-09-01,Newfoundland and Labrador,6650.689655172414,6756.51724137931,22384.41379310345,218000.0,98.6,99.8,98.9
2017-10-01,Alberta,7377.0,7482.0,24850.0,1725000.0,100.0,100.3,100.1
2017-10-01,British Columbia,9288.0,12999.0,60077.0,1956000.0,108.7,104.4,107.6
2017-10-01,Canada,50491.0,60642.0,248968.0,14810000.0,103.1,103.6,103.2
2017-10-01,Manitoba,1987.0,1697.0,6182.0,511000.0,104.2,100.6,103.0
2017-10-01,New Brunswick,496.0,816.0,2118.0,325000.0,100.5,100.0,100.5
2017-10-01,Nova Scotia,1014.0,881.0,5039.0,,101.4,99.9,101.1
2017-10-01,Ontario,17646.0,19897.0,107048.0,5460000.0,103.8,106.5,104.4
2017-10-01,Prince Edward Island,199.0,237.0,621.0,62000.0,100.4,100.0,100.3
2017-10-01,Quebec,10885.0,14927.0,37966.0,3678000.0,101.2,100.5,101.0
2017-10-01,Saskatchewan,1264.0,1197.0,3889.0,,99.4,100.0,99.5
2017-10-01,Newfoundland and Labrador,335.0,509.0,1178.0,218000.0,98.6,99.8,98.9
2017-11-01,Alberta,912.7586206896552,1022.8275862068964,3558.758620689656,1725000.0,100.2,100.3,100.2
2017-11-01,British Columbia,1105.344827586207,1194.103448275862,4352.344827586207,1956000.0,108.7,104.4,107.6
2017-11-01,Canada,1297.9310344827586,1365.3793103448277,5145.931034482759,14810000.0,103.2,103.6,103.3
2017-11-01,Manitoba,1490.5172413793102,1536.655172413793,5939.517241379311,511000.0,104.4,100.8,103.2
2017-11-01,New Brunswick,1683.103448275862,1707.9310344827586,6733.103448275862,325000.0,100.9,100.0,100.8
2017-11-01,Nova Scotia,1875.6896551724135,1879.206896551724,7526.689655172414,,101.4,99.9,101.1
2017-11-01,Ontario,2068.2758620689656,2050.4827586206898,8320.275862068966,5460000.0,103.9,106.5,104.5
2017-11-01,Prince Edward Island,2260.862068965517,2221.758620689656,9113.862068965518,62000.0,100.4,100.0,100.3
2017-11-01,Quebec,2453.448275862069,2393.0344827586205,9907.448275862069,3678000.0,101.3,100.5,101.1
2017-11-01,Saskatchewan,2646.0344827586205,2564.310344827586,10701.03448275862,,98.7,100.0,99.1
2017-11-01,Newfoundland and Labrador,2838.620689655172,2735.586206896552,11494.620689655172,218000.0,98.8,99.8,99.0
2017-12-01,Alberta,3416.3793103448274,3249.4137931034484,13875.379310344828,1725000.0,100.0,100.3,100.1
2017-12-01,British Columbia,3608.965517241379,3420.689655172414,14668.96551724138,1956000.0,108.7,104.7,107.8
2017-12-01,Canada,3801.5517241379303,3591.9655172413795,15462.551724137931,14810000.0,103.2,103.7,103.3
2017-12-01,Manitoba,3994.137931034483,3763.241379310345,16256.137931034484,511000.0,104.5,100.8,103.3
2017-12-01,New Brunswick,4186.724137931034,3934.517241379311,17049.724137931036,325000.0,101.1,100.0,101.0
2017-12-01,Nova Scotia,4379.310344827586,4105.793103448275,17843.310344827587,,101.3,99.9,101.0
2017-12-01,Ontario,4571.896551724138,4277.068965517241,18636.896551724138,5460000.0,103.9,106.5,104.5
2017-12-01,Prince Edward Island,4764.482758620689,4448.344827586207,19430.48275862069,62000.0,100.4,100.0,100.3
2017-12-01,Quebec,4957.068965517241,4619.620689655172,20224.068965517243,3678000.0,101.3,100.5,101.1
2017-12-01,Saskatchewan,5149.655172413793,4790.896551724138,21017.655172413797,,98.7,100.0,99.1
2017-12-01,Newfoundland and Labrador,5342.241379310344,4962.172413793103,21811.241379310344,218000.0,98.8,99.8,99.0
2018-01-01,Alberta,5920.0,5476.0,24192.0,1768000.0,99.9,100.4,100.1
2018-01-01,British Columbia,9725.0,9754.0,59428.0,1987000.0,108.7,104.7,107.8
2018-01-01,Canada,45191.0,44174.0,245232.0,15012000.0,103.2,103.7,103.3
2018-01-01,Manitoba,1773.0,1228.0,5573.0,518000.0,104.6,100.8,103.3
2018-01-01,New Brunswick,464.0,189.0,1713.0,327000.0,101.3,100.0,101.2
2018-01-01,Nova Scotia,927.0,840.0,4940.0,,101.3,99.9,101.0
2018-01-01,Ontario,17879.0,18143.0,106829.0,5535000.0,104.0,106.6,104.6
2018-01-01,Prince Edward Island,192.0,121.0,511.0,63000.0,100.4,100.0,100.3
2018-01-01,Quebec,6956.0,7463.0,37545.0,3712000.0,101.6,100.6,101.4
2018-01-01,Saskatchewan,999.0,761.0,3510.0,,98.8,100.0,99.1
2018-01-01,Newfoundland and Labrador,356.0,199.0,991.0,218000.0,98.8,99.8,99.0
2018-02-01,Alberta,962.4137931034484,974.2413793103448,3520.310344827586,1768000.0,99.4,100.4,99.8
2018-02-01,British Columbia,1164.5517241379312,1232.655172413793,4363.413793103448,1987000.0,108.7,104.7,107.8
2018-02-01,Canada,1366.689655172414,1491.0689655172414,5206.517241379311,15012000.0,102.9,103.8,103.1
2018-02-01,Manitoba,1568.8275862068965,1749.4827586206895,6049.620689655172,518000.0,104.6,100.8,103.4
2018-02-01,New Brunswick,1770.9655172413793,2007.8965517241377,6892.724137931034,327000.0,101.3,100.0,101.2
2018-02-01,Nova Scotia,1973.103448275862,2266.310344827586,7735.827586206897,,101.3,99.9,101.0
2018-02-01,Ontario,2175.241379310345,2524.7241379310344,8578.931034482759,5535000.0,103.4,106.6,104.3
2018-02-01,Prince Edward Island,2377.379310344828,2783.137931034483,9422.03448275862,63000.0,100.4,100.0,100.3
2018-02-01,Quebec,2579.5172413793102,3041.5517241379307,10265.137931034484,3712000.0,102.1,100.8,101.8
2018-02-01,Saskatchewan,2781.655172413793,3299.965517241379,11108.241379310344,,98.1,100.0,98.6
2018-02-01,Newfoundland and Labrador,2983.793103448276,3558.3793103448274,11951.344827586208,218000.0,98.8,99.8,99.0
2018-03-01,Alberta,3590.206896551724,4333.620689655172,14480.655172413792,1768000.0,99.2,100.4,99.6
2018-03-01,British Columbia,3792.344827586207,4592.0344827586205,15323.758620689656,1987000.0,108.9,104.8,107.9
2018-03-01,Canada,3994.4827586206898,4850.448275862069,16166.862068965518,15012000.0,102.9,103.7,103.1
2018-03-01,Manitoba,4196.620689655172,5108.862068965517,17009.96551724138,518000.0,104.7,100.8,103.5
2018-03-01,New Brunswick,4398.758620689656,5367.275862068966,17853.068965517243,327000.0,101.3,100.0,101.2
2018-03-01,Nova Scotia,4600.896551724138,5625.689655172413,18696.172413793105,,101.8,100.2,101.5
2018-03-01,Ontario,4803.0344827586205,5884.103448275861,19539.275862068967,5535000.0,103.4,106.5,104.3
2018-03-01,Prince Edward Island,5005.172413793103,6142.51724137931,20382.37931034483,63000.0,100.6,100.1,100.5
2018-03-01,Quebec,5207.310344827586,6400.931034482758,21225.48275862069,3712000.0,102.1,100.9,101.8
2018-03-01,Saskatchewan,5409.448275862069,6659.344827586207,22068.58620689655,,98.0,100.0,98.6
2018-03-01,Newfoundland and Labrador,5611.586206896552,6917.758620689655,22911.689655172413,218000.0,98.8,99.8,99.0
2018-04-01,Alberta,6218.0,7693.0,25441.0,1768000.0,99.1,100.4,99.6
2018-04-01,British Columbia,9049.0,10454.0,60831.0,1987000.0,108.9,104.8,107.9
2018-04-01,Canada,50285.0,57726.0,251763.0,15012000.0,102.7,103.7,103.1
2018-04-01,Manitoba,1535.0,1698.0,5749.0,518000.0,104.7,101.0,103.5
2018-04-01,New Brunswick,545.0,586.0,1751.0,327000.0,101.2,100.0,101.1
2018-04-01,Nova Scotia,1223.0,1173.0,4888.0,,102.3,100.2,101.9
2018-04-01,Ontario,19554.0,20052.0,106701.0,5535000.0,103.2,106.5,104.1
2018-04-01,Prince Edward Island,228.0,320.0,597.0,63000.0,100.7,100.1,100.5
2018-04-01,Quebec,10210.0,14673.0,41791.0,3712000.0,102.2,100.9,101.9
2018-04-01,Saskatchewan,1425.0,840.0,3089.0,,98.3,100.6,98.9
2018-04-01,Newfoundland and Labrador,298.0,237.0,925.0,218000.0,98.8,99.8,99.0
2018-05-01,Alberta,941.0344827586208,1003.2413793103448,3562.7241379310344,1768000.0,99.1,100.5,99.6
2018-05-01,British Columbia,1155.3793103448274,1258.655172413793,4441.96551724138,1987000.0,108.9,104.8,107.9
2018-05-01,Canada,1369.7241379310344,1514.0689655172414,5321.206896551725,15012000.0,102.7,103.8,103.1
2018-05-01,Manitoba,1584.0689655172414,1769.4827586206898,6200.448275862069,518000.0,105.0,101.0,103.7
2018-05-01,New Brunswick,1798.413793103448,2024.896551724138,7079.689655172414,327000.0,101.2,100.0,101.1
2018-05-01,Nova Scotia,2012.7586206896551,2280.310344827586,7958.931034482759,,102.2,100.2,101.8
2018-05-01,Ontario,2227.1034482758623,2535.7241379310344,8838.172413793105,5535000.0,103.2,106.5,104.1
2018-05-01,Prince Edward Island,2441.448275862069,2791.137931034483,9717.41379310345,63000.0,100.6,100.1,100.5
2018-05-01,Quebec,2655.793103448276,3046.551724137931,10596.655172413792,3712000.0,102.3,101.0,101.9
2018-05-01,Saskatchewan,2870.137931034483,3301.9655172413795,11475.896551724138,,97.8,100.6,98.7
2018-05-01,Newfoundland and Labrador,3084.4827586206898,3557.379310344828,12355.137931034484,218000.0,98.6,99.8,98.9
2018-06-01,Alberta,3727.5172413793102,4323.620689655172,14992.862068965518,1768000.0,99.3,100.6,99.8
2018-06-01,British Columbia,3941.862068965517,4579.0344827586205,15872.103448275862,1987000.0,109.1,104.8,108.0
2018-06-01,Canada,4156.206896551725,4834.448275862069,16751.34482758621,15012000.0,103.0,103.9,103.2
2018-06-01,Manitoba,4370.551724137931,5089.862068965517,17630.586206896554,518000.0,105.3,101.2,103.9
2018-06-01,New Brunswick,4584.896551724138,5345.275862068966,18509.8275862069,327000.0,101.2,100.0,101.1
2018-06-01,Nova Scotia,4799.241379310345,5600.689655172414,19389.068965517243,,102.2,100.2,101.8
2018-06-01,Ontario,5013.586206896552,5856.103448275862,20268.310344827587,5535000.0,103.3,106.5,104.2
2018-06-01,Prince Edward Island,5227.931034482758,6111.517241379311,21147.55172413793,63000.0,100.5,100.1,100.4
2018-06-01,Quebec,5442.275862068966,6366.931034482759,22026.793103448275,3712000.0,103.0,101.6,102.6
2018-06-01,Saskatchewan,5656.620689655172,6622.344827586207,22906.034482758623,,97.6,100.6,98.5
2018-06-01,Newfoundland and Labrador,5870.96551724138,6877.758620689656,23785.275862068967,218000.0,98.3,99.8,98.7
2018-07-01,Alberta,6514.0,7644.0,26423.0,1768000.0,99.5,100.6,99.9
2018-07-01,British Columbia,9491.0,10240.0,61597.0,1987000.0,108.9,104.8,107.9
2018-07-01,Canada,52252.0,53183.0,251716.0,15012000.0,103.1,103.9,103.3
2018-07-01,Manitoba,1712.0,2567.0,6456.0,518000.0,105.3,101.2,104.0
2018-07-01,New Brunswick,527.0,767.0,1989.0,327000.0,101.0,100.0,100.9
2018-07-01,Nova Scotia,862.0,1684.0,5700.0,,102.5,100.2,102.0
2018-07-01,Ontario,18532.0,18822.0,106311.0,5535000.0,103.5,106.5,104.3
2018-07-01,Prince Edward Island,183.0,257.0,671.0,63000.0,100.5,100.2,100.5
2018-07-01,Quebec,13070.0,9758.0,38475.0,3712000.0,103.1,101.6,102.7
2018-07-01,Saskatchewan,1045.0,1045.0,3090.0,,97.8,100.6,98.6
2018-07-01,Newfoundland and Labrador,316.0,399.0,1004.0,218000.0,98.4,100.1,98.9
2018-08-01,Alberta,965.7586206896552,903.103448275862,3482.620689655173,1768000.0,98.9,100.5,99.4
2018-08-01,British Columbia,1182.344827586207,1071.1379310344828,4308.827586206897,1987000.0,108.5,104.8,107.8
2018-08-01,Canada,1398.9310344827586,1239.1724137931035,5135.034482758621,15012000.0,103.0,103.9,103.3
2018-08-01,Manitoba,1615.5172413793102,1407.2068965517242,5961.241379310345,518000.0,105.4,101.2,104.1
2018-08-01,New Brunswick,1832.103448275862,1575.2413793103449,6787.448275862069,327000.0,101.2,100.0,101.1
2018-08-01,Nova Scotia,2048.689655172414,1743.2758620689656,7613.6551724137935,,102.5,100.2,102.0
2018-08-01,Ontario,2265.2758620689656,1911.3103448275865,8439.862068965518,5535000.0,103.7,106.5,104.4
2018-08-01,Prince Edward Island,2481.862068965517,2079.344827586207,9266.068965517245,63000.0,100.6,100.2,100.5
2018-08-01,Quebec,2698.448275862069,2247.379310344828,10092.275862068966,3712000.0,103.4,101.8,103.0
2018-08-01,Saskatchewan,2915.0344827586205,2415.4137931034484,10918.48275862069,,97.5,100.6,98.4
2018-08-01,Newfoundland and Labrador,3131.620689655172,2583.448275862069,11744.689655172417,218000.0,98.4,100.1,98.9
2018-09-01,Alberta,3781.379310344827,3087.551724137931,14223.310344827589,1768000.0,98.8,100.5,99.4
2018-09-01,British Columbia,3997.965517241379,3255.586206896552,15049.517241379312,1987000.0,109.0,104.8,108.0
2018-09-01,Canada,4214.551724137931,3423.620689655173,15875.724137931036,15012000.0,102.9,104.0,103.3
2018-09-01,Manitoba,4431.137931034483,3591.655172413793,16701.93103448276,518000.0,105.4,101.6,104.1
2018-09-01,New Brunswick,4647.724137931034,3759.689655172414,17528.137931034486,327000.0,101.2,100.0,101.1
2018-09-01,Nova Scotia,4864.310344827586,3927.7241379310335,18354.344827586207,,102.2,100.2,101.7
2018-09-01,Ontario,5080.896551724138,4095.7586206896553,19180.55172413793,5535000.0,103.5,106.7,104.4
2018-09-01,Prince Edward Island,5297.482758620689,4263.793103448276,20006.758620689656,63000.0,100.3,100.2,100.3
2018-09-01,Quebec,5514.068965517241,4431.827586206897,20832.96551724138,3712000.0,103.5,101.8,103.1
2018-09-01,Saskatchewan,5730.655172413793,4599.862068965517,21659.172413793105,,97.1,100.8,98.2
2018-09-01,Newfoundland and Labrador,5947.241379310344,4767.896551724138,22485.37931034483,218000.0,97.9,100.1,98.5
2018-10-01,Alberta,6597.0,5272.0,24964.0,1768000.0,98.7,100.5,99.3
2018-10-01,British Columbia,10535.0,10409.0,61057.0,1987000.0,109.0,104.8,108.0
2018-10-01,Canada,52534.0,57760.0,255885.0,15012000.0,102.9,104.0,103.3
2018-10-01,Manitoba,1628.0,1883.0,6703.0,518000.0,105.7,101.7,104.4
2018-10-01,New Brunswick,847.0,786.0,1933.0,327000.0,100.9,100.0,100.9
2018-10-01,Nova Scotia,994.0,1089.0,5797.0,,102.0,100.2,101.6
2018-10-01,Ontario,18409.0,21725.0,109011.0,5535000.0,103.5,106.8,104.5
2018-10-01,Prince Edward Island,347.0,391.0,715.0,63000.0,100.1,100.2,100.2
2018-10-01,Quebec,11826.0,14980.0,41708.0,3712000.0,103.7,102.1,103.2
2018-10-01,Saskatchewan,977.0,964.0,3091.0,,96.9,100.8,98.1
2018-10-01,Newfoundland and Labrador,374.0,261.0,906.0,218000.0,97.7,100.1,98.4
2018-11-01,Alberta,1047.7586206896551,709.1379310344828,3144.4137931034484,1768000.0,98.7,100.6,99.3
2018-11-01,British Columbia,1272.344827586207,858.5172413793103,3890.551724137931,1987000.0,108.7,104.8,107.8
2018-11-01,Canada,1496.9310344827586,1007.896551724138,4636.689655172414,15012000.0,102.9,104.1,103.3
2018-11-01,Manitoba,1721.5172413793102,1157.2758620689656,5382.827586206897,518000.0,105.7,101.7,104.4
2018-11-01,New Brunswick,1946.103448275862,1306.655172413793,6128.96551724138,327000.0,100.9,100.0,100.9
2018-11-01,Nova Scotia,2170.689655172414,1456.0344827586207,6875.103448275862,,102.0,100.2,101.6
2018-11-01,Ontario,2395.2758620689656,1605.4137931034484,7621.241379310345,5535000.0,103.6,106.9,104.6
2018-11-01,Prince Edward Island,2619.862068965517,1754.7931034482758,8367.379310344828,63000.0,99.9,100.2,100.0
2018-11-01,Quebec,2844.448275862069,1904.1724137931035,9113.517241379312,3712000.0,104.0,102.1,103.5
2018-11-01,Saskatchewan,3069.0344827586205,2053.551724137931,9859.655172413792,,96.7,100.8,97.9
2018-11-01,Newfoundland and Labrador,3293.620689655172,2202.9310344827586,10605.793103448275,218000.0,97.2,100.1,98.0
2018-12-01,Alberta,3967.379310344827,2651.0689655172414,12844.206896551725,1768000.0,98.8,100.6,99.4
2018-12-01,British Columbia,4191.965517241379,2800.448275862069,13590.344827586208,1987000.0,108.4,104.8,107.7
2018-12-01,Canada,4416.551724137931,2949.8275862068967,14336.48275862069,15012000.0,102.9,104.1,103.3
2018-12-01,Manitoba,4641.137931034483,3099.206896551724,15082.620689655174,518000.0,105.6,101.7,104.3
2018-12-01,New Brunswick,4865.724137931034,3248.586206896552,15828.758620689656,327000.0,100.9,100.0,100.9
2018-12-01,Nova Scotia,5090.310344827586,3397.9655172413795,16574.896551724138,,102.0,100.2,101.6
2018-12-01,Ontario,5314.896551724138,3547.344827586207,17321.034482758623,5535000.0,103.7,106.9,104.6
2018-12-01,Prince Edward Island,5539.482758620689,3696.7241379310335,18067.172413793105,63000.0,100.0,100.2,100.1
2018-12-01,Quebec,5764.068965517241,3846.1034482758623,18813.310344827587,3712000.0,104.0,102.1,103.5
2018-12-01,Saskatchewan,5988.655172413793,3995.4827586206898,19559.44827586207,,96.3,100.8,97.7
2018-12-01,Newfoundland and Labrador,6213.241379310344,4144.862068965517,20305.58620689655,218000.0,97.2,100.1,98.1
2019-01-01,Alberta,6887.0,4593.0,22544.0,1812000.0,98.7,100.5,99.3
2019-01-01,British Columbia,9240.0,8943.0,60182.0,2019000.0,108.4,104.8,107.6
2019-01-01,Canada,41675.0,37283.0,250510.0,15216000.0,102.8,104.1,103.2
2019-01-01,Manitoba,1548.0,1336.0,6279.0,525000.0,105.9,101.7,104.5
2019-01-01,New Brunswick,515.0,140.0,1570.0,329000.0,100.9,100.0,100.9
2019-01-01,Nova Scotia,927.0,878.0,5719.0,,102.4,100.2,101.9
2019-01-01,Ontario,13836.0,13044.0,108420.0,5610000.0,103.5,106.9,104.5
2019-01-01,Prince Edward Island,186.0,105.0,587.0,64000.0,100.0,100.2,100.1
