REF_DATE,Year,Province,Age_Group_Category,Male_Population,Female_Population,Total PRs,Total TRs,Total Births,Total Deaths,Population Estimate
01-01-2017,2017,Prince Edward Island,Adults (18+),58549.0,62519.0,150.0,2555.0,8054.0,2654.0,147811.0
01-01-2017,2017,Prince Edward Island,All Ages,73005.0,76735.0,150.0,2555.0,8054.0,2654.0,147811.0
01-01-2017,2017,Prince Edward Island,Children (0–17),13175.75,12906.0,150.0,2555.0,8054.0,2654.0,147811.0
01-01-2017,2017,Prince Edward Island,Elderly (90+),350.0,910.0,150.0,2555.0,8054.0,2654.0,147811.0
01-01-2017,2017,Prince Edward Island,Working Age (15–64),47023.0,48701.666666666664,150.0,2555.0,8054.0,2654.0,147811.0
01-01-2017,2017,Prince Edward Island,Youth & Adults (15–49),31370.0,32073.0,150.0,2555.0,8054.0,2654.0,147811.0
01-01-2017,2017,Quebec,Adults (18+),3335754.0,3400953.0,3295.0,64355.0,502916.0,132140.0,8252179.0
01-01-2017,2017,Quebec,All Ages,4129746.0,4163086.0,3295.0,64355.0,502916.0,132140.0,8252179.0
01-01-2017,2017,Quebec,Children (0–17),730732.25,701450.75,3295.0,64355.0,502916.0,132140.0,8252179.0
01-01-2017,2017,Quebec,Elderly (90+),19640.0,52065.0,3295.0,64355.0,502916.0,132140.0,8252179.0
01-01-2017,2017,Quebec,Working Age (15–64),2724047.3333333335,2654412.6666666665,3295.0,64355.0,502916.0,132140.0,8252179.0
01-01-2017,2017,Quebec,Youth & Adults (15–49),1848110.0,1779989.0,3295.0,64355.0,502916.0,132140.0,8252179.0
01-01-2017,2017,Saskatchewan,Adults (18+),443054.0,439588.0,1295.0,8645.0,92442.0,18912.0,1141537.0
01-01-2017,2017,Saskatchewan,All Ages,577996.0,569319.0,1295.0,8645.0,92442.0,18912.0,1141537.0
01-01-2017,2017,Saskatchewan,Children (0–17),124260.25,119485.5,1295.0,8645.0,92442.0,18912.0,1141537.0
01-01-2017,2017,Saskatchewan,Elderly (90+),3355.0,7814.0,1295.0,8645.0,92442.0,18912.0,1141537.0
01-01-2017,2017,Saskatchewan,Working Age (15–64),377584.3333333333,359020.6666666667,1295.0,8645.0,92442.0,18912.0,1141537.0
01-01-2017,2017,Saskatchewan,Youth & Adults (15–49),271448.0,255749.0,1295.0,8645.0,92442.0,18912.0,1141537.0
01-01-2017,2017,Yukon,Adults (18+),15962.0,15744.0,25.0,235.0,0.0,0.0,38801.0
01-01-2017,2017,Yukon,All Ages,20060.0,19473.0,25.0,235.0,0.0,0.0,38801.0
01-01-2017,2017,Yukon,Children (0–17),3790.0,3418.75,25.0,235.0,0.0,0.0,38801.0
01-01-2017,2017,Yukon,Elderly (90+),38.0,70.0,25.0,235.0,0.0,0.0,38801.0
01-01-2017,2017,Yukon,Working Age (15–64),13964.666666666666,13989.666666666666,25.0,235.0,0.0,0.0,38801.0
01-01-2017,2017,Yukon,Youth & Adults (15–49),9563.0,9739.0,25.0,235.0,0.0,0.0,38801.0
01-01-2018,2018,Alberta,Adults (18+),1672582.0,1660899.0,3045.0,32170.0,314926.0,51992.0,4263957.0
01-01-2018,2018,Alberta,All Ages,2163811.0,2128745.0,3045.0,32170.0,314926.0,51992.0,4263957.0
01-01-2018,2018,Alberta,Children (0–17),453664.25,431951.75,3045.0,32170.0,314926.0,51992.0,4263957.0
01-01-2018,2018,Alberta,Elderly (90+),7777.0,17242.0,3045.0,32170.0,314926.0,51992.0,4263957.0
01-01-2018,2018,Alberta,Working Age (15–64),1466742.3333333333,1416027.0,3045.0,32170.0,314926.0,51992.0,4263957.0
01-01-2018,2018,Alberta,Youth & Adults (15–49),1082592.0,1039575.0,3045.0,32170.0,314926.0,51992.0,4263957.0
01-01-2018,2018,British Columbia,Adults (18+),2039370.0,2108037.0,4045.0,137040.0,261408.0,76946.0,4974712.0
01-01-2018,2018,British Columbia,All Ages,2487881.0,2533098.0,4045.0,137040.0,261408.0,76946.0,4974712.0
01-01-2018,2018,British Columbia,Children (0–17),408532.25,386876.0,4045.0,137040.0,261408.0,76946.0,4974712.0
01-01-2018,2018,British Columbia,Elderly (90+),14170.0,29618.0,4045.0,137040.0,261408.0,76946.0,4974712.0
01-01-2018,2018,British Columbia,Working Age (15–64),1666723.0,1674497.3333333333,4045.0,137040.0,261408.0,76946.0,4974712.0
01-01-2018,2018,British Columbia,Youth & Adults (15–49),1170936.0,1151865.0,4045.0,137040.0,261408.0,76946.0,4974712.0
01-01-2018,2018,Canada,Adults (18+),14744417.0,15139549.0,19757.608695652176,631594.1304347826,2243076.086956522,565883.3913043478,37456304.347826086
01-01-2018,2018,Canada,All Ages,18425190.0,18647430.0,19005.869565217392,652108.0434782609,2237094.695652174,569029.1304347826,37545434.782608695
01-01-2018,2018,Canada,Children (0–17),3374717.5,3215239.5,22200.760869565216,564923.9130434783,2262515.6086956523,555659.7391304348,37166630.43478261
01-01-2018,2018,Canada,Elderly (90+),92233.0,216689.0,19381.739130434784,641851.0869565217,2240085.3913043477,567456.2608695652,37500869.56521739
01-01-2018,2018,Canada,Working Age (15–64),12246522.0,12098266.666666666,20509.347826086956,611080.2173913043,2249057.4782608696,562737.6521739131,37367173.91304348
01-01-2018,2018,Canada,Youth & Adults (15–49),8596453.0,8378170.0,21261.08695652174,590566.304347826,2255038.8695652173,559591.9130434783,37278043.47826087
01-01-2018,2018,Manitoba,Adults (18+),522129.0,525671.0,970.0,19505.0,102428.0,22080.0,1344198.0
01-01-2018,2018,Manitoba,All Ages,678682.0,674005.0,970.0,19505.0,102428.0,22080.0,1344198.0
01-01-2018,2018,Manitoba,Children (0–17),143633.75,136303.75,970.0,19505.0,102428.0,22080.0,1344198.0
01-01-2018,2018,Manitoba,Elderly (90+),3423.0,8529.0,970.0,19505.0,102428.0,22080.0,1344198.0
01-01-2018,2018,Manitoba,Working Age (15–64),444642.6666666667,428333.3333333333,970.0,19505.0,102428.0,22080.0,1344198.0
01-01-2018,2018,Manitoba,Youth & Adults (15–49),325069.0,307513.0,970.0,19505.0,102428.0,22080.0,1344198.0
01-01-2018,2018,New Brunswick,Adults (18+),311982.0,323840.0,285.0,5975.0,38208.0,15310.0,768146.0
01-01-2018,2018,New Brunswick,All Ages,380513.0,389984.0,285.0,5975.0,38208.0,15310.0,768146.0
01-01-2018,2018,New Brunswick,Children (0–17),62586.75,60244.5,285.0,5975.0,38208.0,15310.0,768146.0
01-01-2018,2018,New Brunswick,Elderly (90+),1854.0,5093.0,285.0,5975.0,38208.0,15310.0,768146.0
01-01-2018,2018,New Brunswick,Working Age (15–64),246065.66666666666,245632.0,285.0,5975.0,38208.0,15310.0,768146.0
01-01-2018,2018,New Brunswick,Youth & Adults (15–49),159456.0,157194.0,285.0,5975.0,38208.0,15310.0,768146.0
01-01-2018,2018,Newfoundland and Labrador,Adults (18+),216106.0,223745.0,65.0,4265.0,24066.0,10476.0,529743.0
01-01-2018,2018,Newfoundland and Labrador,All Ages,261715.0,266687.0,65.0,4265.0,24066.0,10476.0,529743.0
01-01-2018,2018,Newfoundland and Labrador,Children (0–17),41486.0,39084.5,65.0,4265.0,24066.0,10476.0,529743.0
01-01-2018,2018,Newfoundland and Labrador,Elderly (90+),960.0,2402.0,65.0,4265.0,24066.0,10476.0,529743.0
01-01-2018,2018,Newfoundland and Labrador,Working Age (15–64),170198.33333333334,171243.33333333334,65.0,4265.0,24066.0,10476.0,529743.0
01-01-2018,2018,Newfoundland and Labrador,Youth & Adults (15–49),109212.0,108572.0,65.0,4265.0,24066.0,10476.0,529743.0
01-01-2018,2018,Northwest Territories,Adults (18+),17539.0,16326.0,30.0,55.0,3750.0,478.0,44730.0
01-01-2018,2018,Northwest Territories,All Ages,22923.0,21613.0,30.0,55.0,3750.0,478.0,44730.0
01-01-2018,2018,Northwest Territories,Children (0–17),4991.5,4863.5,30.0,55.0,3750.0,478.0,44730.0
01-01-2018,2018,Northwest Territories,Elderly (90+),29.0,60.0,30.0,55.0,3750.0,478.0,44730.0
01-01-2018,2018,Northwest Territories,Working Age (15–64),16154.333333333334,15178.666666666666,30.0,55.0,3750.0,478.0,44730.0
01-01-2018,2018,Northwest Territories,Youth & Adults (15–49),11753.0,11243.0,30.0,55.0,3750.0,478.0,44730.0
01-01-2018,2018,Nova Scotia,Adults (18+),387322.0,409828.0,360.0,16550.0,47692.0,19418.0,956711.0
01-01-2018,2018,Nova Scotia,All Ages,471850.0,490222.0,360.0,16550.0,47692.0,19418.0,956711.0
01-01-2018,2018,Nova Scotia,Children (0–17),77086.5,73213.75,360.0,16550.0,47692.0,19418.0,956711.0
01-01-2018,2018,Nova Scotia,Elderly (90+),2291.0,6055.0,360.0,16550.0,47692.0,19418.0,956711.0
01-01-2018,2018,Nova Scotia,Working Age (15–64),307736.0,313257.6666666667,360.0,16550.0,47692.0,19418.0,956711.0
01-01-2018,2018,Nova Scotia,Youth & Adults (15–49),202389.0,203192.0,360.0,16550.0,47692.0,19418.0,956711.0
01-01-2018,2018,Nunavut,Adults (18+),12408.0,11724.0,0.0,5.0,5396.0,414.0,37830.0
01-01-2018,2018,Nunavut,All Ages,19597.0,18725.0,0.0,5.0,5396.0,414.0,37830.0
01-01-2018,2018,Nunavut,Children (0–17),6698.5,6518.25,0.0,5.0,5396.0,414.0,37830.0
01-01-2018,2018,Nunavut,Elderly (90+),10.0,8.0,0.0,5.0,5396.0,414.0,37830.0
01-01-2018,2018,Nunavut,Working Age (15–64),12294.0,11650.666666666666,0.0,5.0,5396.0,414.0,37830.0
01-01-2018,2018,Nunavut,Youth & Adults (15–49),10054.0,9671.0,0.0,5.0,5396.0,414.0,37830.0
01-01-2018,2018,Ontario,Adults (18+),5668666.0,5902685.0,10910.0,282895.0,846912.0,214550.0,14199811.0
01-01-2018,2018,Ontario,All Ages,7080606.0,7246140.0,10910.0,282895.0,846912.0,214550.0,14199811.0
01-01-2018,2018,Ontario,Children (0–17),1289278.25,1226560.5,10910.0,282895.0,846912.0,214550.0,14199811.0
01-01-2018,2018,Ontario,Elderly (90+),37200.0,85371.0,10910.0,282895.0,846912.0,214550.0,14199811.0
01-01-2018,2018,Ontario,Working Age (15–64),4738732.0,4735762.333333333,10910.0,282895.0,846912.0,214550.0,14199811.0
01-01-2018,2018,Ontario,Youth & Adults (15–49),3345868.0,3295952.0,10910.0,282895.0,846912.0,214550.0,14199811.0
01-01-2018,2018,Prince Edward Island,Adults (18+),59658.0,63734.0,100.0,3290.0,7876.0,2750.0,150619.0
01-01-2018,2018,Prince Edward Island,All Ages,74289.0,77970.0,100.0,3290.0,7876.0,2750.0,150619.0
01-01-2018,2018,Prince Edward Island,Children (0–17),13403.75,12973.75,100.0,3290.0,7876.0,2750.0,150619.0
01-01-2018,2018,Prince Edward Island,Elderly (90+),362.0,898.0,100.0,3290.0,7876.0,2750.0,150619.0
01-01-2018,2018,Prince Edward Island,Working Age (15–64),47660.333333333336,49307.0,100.0,3290.0,7876.0,2750.0,150619.0
01-01-2018,2018,Prince Edward Island,Youth & Adults (15–49),31966.0,32678.0,100.0,3290.0,7876.0,2750.0,150619.0
01-01-2018,2018,Quebec,Adults (18+),3374231.0,3433690.0,2640.0,74270.0,502798.0,137590.0,8338883.0
01-01-2018,2018,Quebec,All Ages,4180331.0,4206620.0,2640.0,74270.0,502798.0,137590.0,8338883.0
01-01-2018,2018,Quebec,Children (0–17),743580.25,712652.75,2640.0,74270.0,502798.0,137590.0,8338883.0
01-01-2018,2018,Quebec,Elderly (90+),20686.0,53456.0,2640.0,74270.0,502798.0,137590.0,8338883.0
01-01-2018,2018,Quebec,Working Age (15–64),2737769.6666666665,2663301.6666666665,2640.0,74270.0,502798.0,137590.0,8338883.0
01-01-2018,2018,Quebec,Youth & Adults (15–49),1864998.0,1793821.0,2640.0,74270.0,502798.0,137590.0,8338883.0
01-01-2018,2018,Saskatchewan,Adults (18+),446069.0,443234.0,1065.0,10025.0,91194.0,19404.0,1152366.0
01-01-2018,2018,Saskatchewan,All Ages,582495.0,573715.0,1065.0,10025.0,91194.0,19404.0,1152366.0
01-01-2018,2018,Saskatchewan,Children (0–17),125939.75,120524.5,1065.0,10025.0,91194.0,19404.0,1152366.0
01-01-2018,2018,Saskatchewan,Elderly (90+),3429.0,7891.0,1065.0,10025.0,91194.0,19404.0,1152366.0
01-01-2018,2018,Saskatchewan,Working Age (15–64),377638.6666666667,359882.3333333333,1065.0,10025.0,91194.0,19404.0,1152366.0
01-01-2018,2018,Saskatchewan,Youth & Adults (15–49),272338.0,256941.0,1065.0,10025.0,91194.0,19404.0,1152366.0
01-01-2018,2018,Yukon,Adults (18+),16355.0,16136.0,30.0,275.0,0.0,0.0,39873.0
01-01-2018,2018,Yukon,All Ages,20497.0,19906.0,30.0,275.0,0.0,0.0,39873.0
01-01-2018,2018,Yukon,Children (0–17),3836.0,3472.0,30.0,275.0,0.0,0.0,39873.0
01-01-2018,2018,Yukon,Elderly (90+),42.0,66.0,30.0,275.0,0.0,0.0,39873.0
01-01-2018,2018,Yukon,Working Age (15–64),14165.0,14193.333333333334,30.0,275.0,0.0,0.0,39873.0
01-01-2018,2018,Yukon,Youth & Adults (15–49),9822.0,9953.0,30.0,275.0,0.0,0.0,39873.0
01-01-2019,2019,Alberta,Adults (18+),1697744.0,1687272.0,2550.0,35010.0,310588.0,52284.0,4324254.0
01-01-2019,2019,Alberta,All Ages,2195261.0,2160116.0,2550.0,35010.0,310588.0,52284.0,4324254.0
01-01-2019,2019,Alberta,Children (0–17),459539.75,436312.5,2550.0,35010.0,310588.0,52284.0,4324254.0
01-01-2019,2019,Alberta,Elderly (90+),8215.0,17875.0,2550.0,35010.0,310588.0,52284.0,4324254.0
01-01-2019,2019,Alberta,Working Age (15–64),1477852.3333333333,1428783.6666666667,2550.0,35010.0,310588.0,52284.0,4324254.0
01-01-2019,2019,Alberta,Youth & Adults (15–49),1091789.0,1049409.0,2550.0,35010.0,310588.0,52284.0,4324254.0
01-01-2019,2019,British Columbia,Adults (18+),2081591.0,2148816.0,2640.0,148805.0,260802.0,77122.0,5061132.0
01-01-2019,2019,British Columbia,All Ages,2534370.0,2576652.0,2640.0,148805.0,260802.0,77122.0,5061132.0
01-01-2019,2019,British Columbia,Children (0–17),412700.25,389707.0,2640.0,148805.0,260802.0,77122.0,5061132.0
01-01-2019,2019,British Columbia,Elderly (90+),14903.0,30114.0,2640.0,148805.0,260802.0,77122.0,5061132.0
01-01-2019,2019,British Columbia,Working Age (15–64),1692643.3333333333,1696327.6666666667,2640.0,148805.0,260802.0,77122.0,5061132.0
01-01-2019,2019,British Columbia,Youth & Adults (15–49),1197575.0,1174204.0,2640.0,148805.0,260802.0,77122.0,5061132.0
01-01-2019,2019,Canada,Adults (18+),14994985.0,15366224.0,18630.0,662365.0,2234104.0,570602.0,37590000.0
01-01-2019,2019,Canada,All Ages,18715511.0,18902984.0,18630.0,662365.0,2234104.0,570602.0,37590000.0
01-01-2019,2019,Canada,Children (0–17),3412506.25,3242415.75,18630.0,662365.0,2234104.0,570602.0,37590000.0
01-01-2019,2019,Canada,Elderly (90+),96136.0,221884.0,18630.0,662365.0,2234104.0,570602.0,37590000.0
01-01-2019,2019,Canada,Working Age (15–64),12385447.0,12205655.0,18630.0,662365.0,2234104.0,570602.0,37590000.0
01-01-2019,2019,Canada,Youth & Adults (15–49),8737634.0,8485355.0,18630.0,662365.0,2234104.0,570602.0,37590000.0
01-01-2019,2019,Manitoba,Adults (18+),530478.0,532349.0,840.0,20195.0,100426.0,22368.0,1361737.0
01-01-2019,2019,Manitoba,All Ages,688532.0,681501.0,840.0,20195.0,100426.0,22368.0,1361737.0
01-01-2019,2019,Manitoba,Children (0–17),145256.75,137260.25,840.0,20195.0,100426.0,22368.0,1361737.0
01-01-2019,2019,Manitoba,Elderly (90+),3499.0,8573.0,840.0,20195.0,100426.0,22368.0,1361737.0
01-01-2019,2019,Manitoba,Working Age (15–64),449402.0,431065.6666666667,840.0,20195.0,100426.0,22368.0,1361737.0
01-01-2019,2019,Manitoba,Youth & Adults (15–49),329797.0,310708.0,840.0,20195.0,100426.0,22368.0,1361737.0
01-01-2019,2019,New Brunswick,Adults (18+),314837.0,327270.0,210.0,7135.0,37656.0,15592.0,773059.0
01-01-2019,2019,New Brunswick,All Ages,383748.0,393639.0,210.0,7135.0,37656.0,15592.0,773059.0
01-01-2019,2019,New Brunswick,Children (0–17),62933.25,60504.75,210.0,7135.0,37656.0,15592.0,773059.0
01-01-2019,2019,New Brunswick,Elderly (90+),1891.0,5062.0,210.0,7135.0,37656.0,15592.0,773059.0
01-01-2019,2019,New Brunswick,Working Age (15–64),245906.33333333334,246081.0,210.0,7135.0,37656.0,15592.0,773059.0
01-01-2019,2019,New Brunswick,Youth & Adults (15–49),160152.0,158250.0,210.0,7135.0,37656.0,15592.0,773059.0
01-01-2019,2019,Newfoundland and Labrador,Adults (18+),216402.0,224166.0,85.0,4840.0,22498.0,10534.0,528326.0
01-01-2019,2019,Newfoundland and Labrador,All Ages,261230.0,266413.0,85.0,4840.0,22498.0,10534.0,528326.0
01-01-2019,2019,Newfoundland and Labrador,Children (0–17),40757.75,38361.75,85.0,4840.0,22498.0,10534.0,528326.0
01-01-2019,2019,Newfoundland and Labrador,Elderly (90+),987.0,2420.0,85.0,4840.0,22498.0,10534.0,528326.0
01-01-2019,2019,Newfoundland and Labrador,Working Age (15–64),168300.0,169111.33333333334,85.0,4840.0,22498.0,10534.0,528326.0
01-01-2019,2019,Newfoundland and Labrador,Youth & Adults (15–49),107817.0,106770.0,85.0,4840.0,22498.0,10534.0,528326.0
01-01-2019,2019,Northwest Territories,Adults (18+),17466.0,16359.0,15.0,80.0,3496.0,452.0,44675.0
01-01-2019,2019,Northwest Territories,All Ages,22817.0,21625.0,15.0,80.0,3496.0,452.0,44675.0
01-01-2019,2019,Northwest Territories,Children (0–17),4981.75,4847.75,15.0,80.0,3496.0,452.0,44675.0
01-01-2019,2019,Northwest Territories,Elderly (90+),37.0,62.0,15.0,80.0,3496.0,452.0,44675.0
01-01-2019,2019,Northwest Territories,Working Age (15–64),15927.333333333334,15046.666666666666,15.0,80.0,3496.0,452.0,44675.0
01-01-2019,2019,Northwest Territories,Youth & Adults (15–49),11608.0,11169.0,15.0,80.0,3496.0,452.0,44675.0
01-01-2019,2019,Nova Scotia,Adults (18+),394392.0,415316.0,370.0,18960.0,48578.0,19668.0,968724.0
01-01-2019,2019,Nova Scotia,All Ages,479615.0,496184.0,370.0,18960.0,48578.0,19668.0,968724.0
01-01-2019,2019,Nova Scotia,Children (0–17),77790.75,73689.0,370.0,18960.0,48578.0,19668.0,968724.0
01-01-2019,2019,Nova Scotia,Elderly (90+),2352.0,5974.0,370.0,18960.0,48578.0,19668.0,968724.0
01-01-2019,2019,Nova Scotia,Working Age (15–64),311284.6666666667,315217.0,370.0,18960.0,48578.0,19668.0,968724.0
01-01-2019,2019,Nova Scotia,Youth & Adults (15–49),206415.0,205734.0,370.0,18960.0,48578.0,19668.0,968724.0
01-01-2019,2019,Nunavut,Adults (18+),12551.0,11901.0,0.0,10.0,5118.0,444.0,38574.0
01-01-2019,2019,Nunavut,All Ages,19801.0,19038.0,0.0,10.0,5118.0,444.0,38574.0
01-01-2019,2019,Nunavut,Children (0–17),6758.75,6635.75,0.0,10.0,5118.0,444.0,38574.0
01-01-2019,2019,Nunavut,Elderly (90+),8.0,8.0,0.0,10.0,5118.0,444.0,38574.0
01-01-2019,2019,Nunavut,Working Age (15–64),12389.0,11827.333333333334,0.0,10.0,5118.0,444.0,38574.0
01-01-2019,2019,Nunavut,Youth & Adults (15–49),10126.0,9828.0,0.0,10.0,5118.0,444.0,38574.0
01-01-2019,2019,Ontario,Adults (18+),5786970.0,6007533.0,8530.0,315125.0,847488.0,215084.0,14449986.0
01-01-2019,2019,Ontario,All Ages,7213047.0,7360518.0,8530.0,315125.0,847488.0,215084.0,14449986.0
01-01-2019,2019,Ontario,Children (0–17),1302388.0,1235589.5,8530.0,315125.0,847488.0,215084.0,14449986.0
01-01-2019,2019,Ontario,Elderly (90+),38692.0,87900.0,8530.0,315125.0,847488.0,215084.0,14449986.0
01-01-2019,2019,Ontario,Working Age (15–64),4817426.666666667,4796171.333333333,8530.0,315125.0,847488.0,215084.0,14449986.0
01-01-2019,2019,Ontario,Youth & Adults (15–49),3418358.0,3347018.0,8530.0,315125.0,847488.0,215084.0,14449986.0
01-01-2019,2019,Prince Edward Island,Adults (18+),61145.0,65373.0,135.0,3790.0,7956.0,2764.0,153881.0
01-01-2019,2019,Prince Edward Island,All Ages,76021.0,79771.0,135.0,3790.0,7956.0,2764.0,153881.0
01-01-2019,2019,Prince Edward Island,Children (0–17),13623.75,13114.25,135.0,3790.0,7956.0,2764.0,153881.0
01-01-2019,2019,Prince Edward Island,Elderly (90+),362.0,916.0,135.0,3790.0,7956.0,2764.0,153881.0
01-01-2019,2019,Prince Edward Island,Working Age (15–64),48696.666666666664,50327.666666666664,135.0,3790.0,7956.0,2764.0,153881.0
01-01-2019,2019,Prince Edward Island,Youth & Adults (15–49),33009.0,33748.0,135.0,3790.0,7956.0,2764.0,153881.0
01-01-2019,2019,Quebec,Adults (18+),3415747.0,3466780.0,2475.0,92570.0,502884.0,135172.0,8430363.0
01-01-2019,2019,Quebec,All Ages,4233549.0,4249637.0,2475.0,92570.0,502884.0,135172.0,8430363.0
01-01-2019,2019,Quebec,Children (0–17),754824.75,721873.0,2475.0,92570.0,502884.0,135172.0,8430363.0
01-01-2019,2019,Quebec,Elderly (90+),21674.0,55021.0,2475.0,92570.0,502884.0,135172.0,8430363.0
01-01-2019,2019,Quebec,Working Age (15–64),2753920.6666666665,2671086.0,2475.0,92570.0,502884.0,135172.0,8430363.0
01-01-2019,2019,Quebec,Youth & Adults (15–49),1887690.0,1810255.0,2475.0,92570.0,502884.0,135172.0,8430363.0
01-01-2019,2019,Saskatchewan,Adults (18+),449064.0,446587.0,765.0,11250.0,86614.0,19118.0,1161529.0
01-01-2019,2019,Saskatchewan,All Ages,586707.0,577516.0,765.0,11250.0,86614.0,19118.0,1161529.0
01-01-2019,2019,Saskatchewan,Children (0–17),127042.25,120952.25,765.0,11250.0,86614.0,19118.0,1161529.0
01-01-2019,2019,Saskatchewan,Elderly (90+),3465.0,7894.0,765.0,11250.0,86614.0,19118.0,1161529.0
01-01-2019,2019,Saskatchewan,Working Age (15–64),377493.3333333333,360242.3333333333,765.0,11250.0,86614.0,19118.0,1161529.0
01-01-2019,2019,Saskatchewan,Youth & Adults (15–49),273307.0,258087.0,765.0,11250.0,86614.0,19118.0,1161529.0
01-01-2019,2019,Yukon,Adults (18+),16598.0,16502.0,15.0,315.0,0.0,0.0,40716.0
01-01-2019,2019,Yukon,All Ages,20813.0,20374.0,15.0,315.0,0.0,0.0,40716.0
01-01-2019,2019,Yukon,Children (0–17),3908.5,3568.0,15.0,315.0,0.0,0.0,40716.0
01-01-2019,2019,Yukon,Elderly (90+),51.0,65.0,15.0,315.0,0.0,0.0,40716.0
01-01-2019,2019,Yukon,Working Age (15–64),14204.666666666666,14367.333333333334,15.0,315.0,0.0,0.0,40716.0
01-01-2019,2019,Yukon,Youth & Adults (15–49),9991.0,10175.0,15.0,315.0,0.0,0.0,40716.0
01-01-2020,2020,Alberta,Adults (18+),1718668.0,1709199.0,2840.0,29545.0,294212.0,58468.0,4392958.0
01-01-2020,2020,Alberta,All Ages,2221643.0,2185852.0,2840.0,29545.0,294212.0,58468.0,4392958.0
01-01-2020,2020,Alberta,Children (0–17),463841.75,439104.5,2840.0,29545.0,294212.0,58468.0,4392958.0
01-01-2020,2020,Alberta,Elderly (90+),8715.0,18385.0,2840.0,29545.0,294212.0,58468.0,4392958.0
01-01-2020,2020,Alberta,Working Age (15–64),1485436.6666666667,1437736.6666666667,2840.0,29545.0,294212.0,58468.0,4392958.0
01-01-2020,2020,Alberta,Youth & Adults (15–49),1098077.0,1056035.0,2840.0,29545.0,294212.0,58468.0,4392958.0
01-01-2020,2020,British Columbia,Adults (18+),2109539.0,2178257.0,4210.0,123415.0,253420.0,82664.0,5157053.0
01-01-2020,2020,British Columbia,All Ages,2566631.0,2609470.0,4210.0,123415.0,253420.0,82664.0,5157053.0
01-01-2020,2020,British Columbia,Children (0–17),416508.25,392807.5,4210.0,123415.0,253420.0,82664.0,5157053.0
01-01-2020,2020,British Columbia,Elderly (90+),15623.0,30775.0,4210.0,123415.0,253420.0,82664.0,5157053.0
01-01-2020,2020,British Columbia,Working Age (15–64),1704223.6666666667,1706315.3333333333,4210.0,123415.0,253420.0,82664.0,5157053.0
01-01-2020,2020,British Columbia,Youth & Adults (15–49),1210839.0,1185859.0,4210.0,123415.0,253420.0,82664.0,5157053.0
01-01-2020,2020,Canada,Adults (18+),15174180.0,15538954.0,24720.0,554370.0,2163832.0,616824.0,38005238.0
01-01-2020,2020,Canada,All Ages,18929001.0,19099637.0,24720.0,554370.0,2163832.0,616824.0,38005238.0
01-01-2020,2020,Canada,Children (0–17),3441784.25,3263510.75,24720.0,554370.0,2163832.0,616824.0,38005238.0
01-01-2020,2020,Canada,Elderly (90+),99896.0,226054.0,24720.0,554370.0,2163832.0,616824.0,38005238.0
01-01-2020,2020,Canada,Working Age (15–64),12456475.333333334,12260749.666666666,24720.0,554370.0,2163832.0,616824.0,38005238.0
01-01-2020,2020,Canada,Youth & Adults (15–49),8820275.0,8546906.0,24720.0,554370.0,2163832.0,616824.0,38005238.0
01-01-2020,2020,Manitoba,Adults (18+),535280.0,535690.0,1050.0,17680.0,99076.0,23982.0,1377283.0
01-01-2020,2020,Manitoba,All Ages,694373.0,685759.0,1050.0,17680.0,99076.0,23982.0,1377283.0
01-01-2020,2020,Manitoba,Children (0–17),146278.75,138105.75,1050.0,17680.0,99076.0,23982.0,1377283.0
01-01-2020,2020,Manitoba,Elderly (90+),3512.0,8656.0,1050.0,17680.0,99076.0,23982.0,1377283.0
01-01-2020,2020,Manitoba,Working Age (15–64),450747.6666666667,430743.0,1050.0,17680.0,99076.0,23982.0,1377283.0
01-01-2020,2020,Manitoba,Youth & Adults (15–49),331480.0,310636.0,1050.0,17680.0,99076.0,23982.0,1377283.0
01-01-2020,2020,New Brunswick,Adults (18+),317491.0,330285.0,395.0,5685.0,37250.0,14990.0,781054.0
01-01-2020,2020,New Brunswick,All Ages,386711.0,396721.0,395.0,5685.0,37250.0,14990.0,781054.0
01-01-2020,2020,New Brunswick,Children (0–17),63177.25,60617.0,395.0,5685.0,37250.0,14990.0,781054.0
01-01-2020,2020,New Brunswick,Elderly (90+),1969.0,5017.0,395.0,5685.0,37250.0,14990.0,781054.0
01-01-2020,2020,New Brunswick,Working Age (15–64),245568.0,245727.66666666666,395.0,5685.0,37250.0,14990.0,781054.0
01-01-2020,2020,New Brunswick,Youth & Adults (15–49),160565.0,158583.0,395.0,5685.0,37250.0,14990.0,781054.0
01-01-2020,2020,Newfoundland and Labrador,Adults (18+),216609.0,224689.0,90.0,4050.0,21620.0,10886.0,528231.0
01-01-2020,2020,Newfoundland and Labrador,All Ages,260669.0,266215.0,90.0,4050.0,21620.0,10886.0,528231.0
01-01-2020,2020,Newfoundland and Labrador,Children (0–17),40032.5,37682.75,90.0,4050.0,21620.0,10886.0,528231.0
01-01-2020,2020,Newfoundland and Labrador,Elderly (90+),1008.0,2517.0,90.0,4050.0,21620.0,10886.0,528231.0
01-01-2020,2020,Newfoundland and Labrador,Working Age (15–64),166348.0,166974.33333333334,90.0,4050.0,21620.0,10886.0,528231.0
01-01-2020,2020,Newfoundland and Labrador,Youth & Adults (15–49),106479.0,105051.0,90.0,4050.0,21620.0,10886.0,528231.0
01-01-2020,2020,Northwest Territories,Adults (18+),17414.0,16445.0,5.0,60.0,3412.0,564.0,44533.0
