,Year,Province,Resident Type,Total PRs,Total TRs,Total Births,Total Deaths
1190,1992,Northwest Territories including Nunavut,,,,9322.0,0.0
1191,1992,Nova Scotia,,,,0.0,15088.0
1192,1992,Nova Scotia,,,,71352.0,0.0
1193,1992,Ontario,,,,0.0,146412.0
1194,1992,Ontario,,,,904662.0,0.0
1195,1992,Prince Edward Island,,,,0.0,2228.0
1196,1992,Prince Edward Island,,,,11094.0,0.0
1197,1992,Quebec,,,,0.0,97648.0
1198,1992,Quebec,,,,575094.0,0.0
1199,1992,Saskatchewan,,,,0.0,15586.0
1200,1992,Saskatchewan,,,,90054.0,0.0
1201,1992,Unknown province or territory,,,,0.0,0.0
1202,1992,Unknown province or territory of residence,,,,0.0,0.0
1203,1992,Yukon,,,,0.0,234.0
1204,1992,Yukon,,,,3174.0,0.0
1205,1993,Alberta,,,,0.0,30676.0
1206,1993,Alberta,,,,241708.0,0.0
1207,1993,British Columbia,,,,0.0,51528.0
1208,1993,British Columbia,,,,275950.0,0.0
1209,1993,Manitoba,,,,0.0,18598.0
1210,1993,Manitoba,,,,100274.0,0.0
1211,1993,New Brunswick,,,,0.0,11612.0
1212,1993,New Brunswick,,,,54288.0,0.0
1213,1993,Newfoundland and Labrador,,,,0.0,7780.0
1214,1993,Newfoundland and Labrador,,,,38524.0,0.0
1215,1993,Northwest Territories including Nunavut,,,,0.0,520.0
1216,1993,Northwest Territories including Nunavut,,,,9356.0,0.0
1217,1993,Nova Scotia,,,,0.0,15118.0
1218,1993,Nova Scotia,,,,69610.0,0.0
1219,1993,Ontario,,,,0.0,151706.0
1220,1993,Ontario,,,,888712.0,0.0
1221,1993,Prince Edward Island,,,,0.0,2290.0
1222,1993,Prince Edward Island,,,,10520.0,0.0
1223,1993,Quebec,,,,0.0,103422.0
1224,1993,Quebec,,,,554248.0,0.0
1225,1993,Saskatchewan,,,,0.0,16328.0
1226,1993,Saskatchewan,,,,85662.0,0.0
1227,1993,Unknown province or territory,,,,0.0,0.0
1228,1993,Unknown province or territory of residence,,,,0.0,0.0
1229,1993,Yukon,,,,0.0,246.0
1230,1993,Yukon,,,,3046.0,0.0
1231,1994,Alberta,,,,0.0,31226.0
1232,1994,Alberta,,,,238700.0,0.0
1233,1994,British Columbia,,,,0.0,51878.0
1234,1994,British Columbia,,,,281520.0,0.0
1235,1994,Manitoba,,,,0.0,18296.0
1236,1994,Manitoba,,,,98836.0,0.0
1237,1994,New Brunswick,,,,0.0,11834.0
1238,1994,New Brunswick,,,,53870.0,0.0
1239,1994,Newfoundland and Labrador,,,,0.0,8100.0
1240,1994,Newfoundland and Labrador,,,,38014.0,0.0
1241,1994,Northwest Territories including Nunavut,,,,0.0,482.0
1242,1994,Northwest Territories including Nunavut,,,,9472.0,0.0
1243,1994,Nova Scotia,,,,0.0,15540.0
1244,1994,Nova Scotia,,,,66882.0,0.0
1245,1994,Ontario,,,,0.0,154974.0
1246,1994,Ontario,,,,887230.0,0.0
1247,1994,Prince Edward Island,,,,0.0,2228.0
1248,1994,Prince Edward Island,,,,10288.0,0.0
1249,1994,Quebec,,,,0.0,102730.0
1250,1994,Quebec,,,,543318.0,0.0
1251,1994,Saskatchewan,,,,0.0,16616.0
1252,1994,Saskatchewan,,,,84266.0,0.0
1253,1994,Unknown province or territory,,,,12.0,0.0
1254,1994,Unknown province or territory of residence,,,,0.0,2.0
1255,1994,Yukon,,,,0.0,248.0
1256,1994,Yukon,,,,2650.0,0.0
1257,1995,Alberta,,,,0.0,31790.0
1258,1995,Alberta,,,,233448.0,0.0
1259,1995,British Columbia,,,,0.0,52750.0
1260,1995,British Columbia,,,,280526.0,0.0
1261,1995,Manitoba,,,,0.0,19316.0
1262,1995,Manitoba,,,,96678.0,0.0
1263,1995,New Brunswick,,,,0.0,11876.0
1264,1995,New Brunswick,,,,51382.0,0.0
1265,1995,Newfoundland and Labrador,,,,0.0,7870.0
1266,1995,Newfoundland and Labrador,,,,35136.0,0.0
1267,1995,Northwest Territories including Nunavut,,,,0.0,454.0
1268,1995,Northwest Territories including Nunavut,,,,9674.0,0.0
1269,1995,Nova Scotia,,,,0.0,15374.0
1270,1995,Nova Scotia,,,,64792.0,0.0
1271,1995,Ontario,,,,0.0,156958.0
1272,1995,Ontario,,,,879386.0,0.0
1273,1995,Prince Edward Island,,,,0.0,2306.0
1274,1995,Prince Edward Island,,,,10514.0,0.0
1275,1995,Quebec,,,,0.0,105468.0
1276,1995,Quebec,,,,524208.0,0.0
1277,1995,Saskatchewan,,,,0.0,16990.0
1278,1995,Saskatchewan,,,,81016.0,0.0
1279,1995,Unknown province or territory,,,,0.0,0.0
1280,1995,Unknown province or territory of residence,,,,0.0,0.0
1281,1995,Yukon,,,,0.0,314.0
1282,1995,Yukon,,,,2816.0,0.0
1283,1996,Alberta,,,,0.0,32782.0
1284,1996,Alberta,,,,227096.0,0.0
1285,1996,British Columbia,,,,0.0,55072.0
1286,1996,British Columbia,,,,276536.0,0.0
1287,1996,Manitoba,,,,0.0,18994.0
1288,1996,Manitoba,,,,92856.0,0.0
1289,1996,New Brunswick,,,,0.0,11792.0
1290,1996,New Brunswick,,,,49056.0,0.0
1291,1996,Newfoundland and Labrador,,,,0.0,7856.0
1292,1996,Newfoundland and Labrador,,,,34472.0,0.0
1293,1996,Northwest Territories including Nunavut,,,,0.0,544.0
1294,1996,Northwest Territories including Nunavut,,,,9388.0,0.0
1295,1996,Nova Scotia,,,,0.0,15502.0
1296,1996,Nova Scotia,,,,63816.0,0.0
1297,1996,Ontario,,,,0.0,158198.0
1298,1996,Ontario,,,,842306.0,0.0
1299,1996,Prince Edward Island,,,,0.0,2536.0
1300,1996,Prince Edward Island,,,,10154.0,0.0
1301,1996,Quebec,,,,0.0,104672.0
1302,1996,Quebec,,,,508788.0,0.0
1303,1996,Saskatchewan,,,,0.0,17530.0
1304,1996,Saskatchewan,,,,79850.0,0.0
1305,1996,Unknown province or territory,,,,0.0,0.0
1306,1996,Unknown province or territory of residence,,,,0.0,42.0
1307,1996,Yukon,,,,0.0,240.0
1308,1996,Yukon,,,,2658.0,0.0
1309,1997,Alberta,,,,0.0,32904.0
1310,1997,Alberta,,,,221394.0,0.0
1311,1997,British Columbia,,,,0.0,54824.0
1312,1997,British Columbia,,,,267264.0,0.0
1313,1997,Manitoba,,,,0.0,19022.0
1314,1997,Manitoba,,,,87906.0,0.0
1315,1997,New Brunswick,,,,0.0,11888.0
1316,1997,New Brunswick,,,,47520.0,0.0
1317,1997,Newfoundland and Labrador,,,,0.0,8636.0
1318,1997,Newfoundland and Labrador,,,,32466.0,0.0
1319,1997,Northwest Territories including Nunavut,,,,0.0,516.0
1320,1997,Northwest Territories including Nunavut,,,,8822.0,0.0
1321,1997,Nova Scotia,,,,0.0,16088.0
1322,1997,Nova Scotia,,,,60118.0,0.0
1323,1997,Ontario,,,,0.0,159082.0
1324,1997,Ontario,,,,801382.0,0.0
1325,1997,Prince Edward Island,,,,0.0,2060.0
1326,1997,Prince Edward Island,,,,9534.0,0.0
1327,1997,Quebec,,,,0.0,108798.0
1328,1997,Quebec,,,,478404.0,0.0
1329,1997,Saskatchewan,,,,0.0,17274.0
1330,1997,Saskatchewan,,,,77206.0,0.0
1331,1997,Unknown province or territory,,,,0.0,0.0
1332,1997,Unknown province or territory of residence,,,,0.0,0.0
1333,1997,Yukon,,,,0.0,246.0
1334,1997,Yukon,,,,2844.0,0.0
1335,1998,Alberta,,,,0.0,33590.0
1336,1998,Alberta,,,,227408.0,0.0
1337,1998,British Columbia,,,,0.0,55956.0
1338,1998,British Columbia,,,,258266.0,0.0
1339,1998,Manitoba,,,,0.0,19630.0
1340,1998,Manitoba,,,,86742.0,0.0
1341,1998,New Brunswick,,,,0.0,12610.0
1342,1998,New Brunswick,,,,47292.0,0.0
1343,1998,Newfoundland and Labrador,,,,0.0,8460.0
1344,1998,Newfoundland and Labrador,,,,29916.0,0.0
1345,1998,Northwest Territories including Nunavut,,,,0.0,576.0
1346,1998,Northwest Territories including Nunavut,,,,7816.0,0.0
1347,1998,Nova Scotia,,,,0.0,16136.0
1348,1998,Nova Scotia,,,,58068.0,0.0
1349,1998,Ontario,,,,0.0,160368.0
1350,1998,Ontario,,,,796884.0,0.0
1351,1998,Prince Edward Island,,,,0.0,2414.0
1352,1998,Prince Edward Island,,,,9028.0,0.0
1353,1998,Quebec,,,,0.0,108362.0
1354,1998,Quebec,,,,454910.0,0.0
1355,1998,Saskatchewan,,,,0.0,17810.0
1356,1998,Saskatchewan,,,,76682.0,0.0
1357,1998,Unknown province or territory,,,,0.0,0.0
1358,1998,Unknown province or territory of residence,,,,0.0,0.0
1359,1998,Yukon,,,,0.0,270.0
1360,1998,Yukon,,,,2376.0,0.0
1361,1999,Alberta,,,,0.0,34412.0
1362,1999,Alberta,,,,229012.0,0.0
1363,1999,British Columbia,,,,0.0,56034.0
1364,1999,British Columbia,,,,251482.0,0.0
1365,1999,Manitoba,,,,0.0,19720.0
1366,1999,Manitoba,,,,85824.0,0.0
1367,1999,New Brunswick,,,,0.0,12148.0
1368,1999,New Brunswick,,,,45674.0,0.0
1369,1999,Newfoundland and Labrador,,,,0.0,8278.0
1370,1999,Newfoundland and Labrador,,,,30294.0,0.0
1371,1999,Northwest Territories,,,,0.0,324.0
1372,1999,Northwest Territories,,,,5100.0,0.0
1373,1999,Northwest Territories including Nunavut,,,,0.0,578.0
1374,1999,Northwest Territories including Nunavut,,,,8386.0,0.0
1375,1999,Nova Scotia,,,,0.0,15280.0
1376,1999,Nova Scotia,,,,57730.0,0.0
1377,1999,Nunavut,,,,0.0,254.0
1378,1999,Nunavut,,,,3286.0,0.0
1379,1999,Ontario,,,,0.0,162786.0
1380,1999,Ontario,,,,788186.0,0.0
1381,1999,Prince Edward Island,,,,0.0,2274.0
1382,1999,Prince Edward Island,,,,9064.0,0.0
1383,1999,Quebec,,,,0.0,109184.0
1384,1999,Quebec,,,,441298.0,0.0
1385,1999,Saskatchewan,,,,0.0,18088.0
1386,1999,Saskatchewan,,,,75630.0,0.0
1387,1999,Unknown province or territory,,,,0.0,0.0
1388,1999,Unknown province or territory of residence,,,,0.0,8.0
1389,1999,Yukon,,,,0.0,270.0
1390,1999,Yukon,,,,2298.0,0.0
1391,2000,Northwest Territories including Nunavut,,,,0.0,0.0
1392,2000,Unknown province or territory,,,,0.0,0.0
1393,2000,Unknown province or territory of residence,,,,0.0,46.0
1394,2001,Northwest Territories including Nunavut,,,,0.0,0.0
1395,2001,Unknown province or territory,,,,0.0,0.0
1396,2001,Unknown province or territory of residence,,,,0.0,104.0
1397,2002,Northwest Territories including Nunavut,,,,0.0,0.0
1398,2002,Unknown province or territory,,,,0.0,0.0
1399,2002,Unknown province or territory of residence,,,,0.0,16.0
1400,2003,Northwest Territories including Nunavut,,,,0.0,0.0
1401,2003,Unknown province or territory,,,,12.0,0.0
1402,2003,Unknown province or territory of residence,,,,0.0,4.0
1403,2004,Northwest Territories including Nunavut,,,,0.0,0.0
1404,2004,Unknown province or territory,,,,0.0,0.0
1405,2004,Unknown province or territory of residence,,,,0.0,28.0
1406,2005,Northwest Territories including Nunavut,,,,0.0,0.0
1407,2005,Unknown province or territory,,,,0.0,0.0
1408,2005,Unknown province or territory of residence,,,,0.0,108.0
1409,2006,Northwest Territories including Nunavut,,,,0.0,0.0
1410,2006,Unknown province or territory,,,,0.0,0.0
1411,2006,Unknown province or territory of residence,,,,0.0,14.0
1412,2007,Northwest Territories including Nunavut,,,,0.0,0.0
1413,2007,Unknown province or territory,,,,0.0,0.0
1414,2007,Unknown province or territory of residence,,,,0.0,4.0
1415,2008,Northwest Territories including Nunavut,,,,0.0,0.0
1416,2008,Unknown province or territory,,,,0.0,0.0
1417,2008,Unknown province or territory of residence,,,,0.0,48.0
1418,2009,Northwest Territories including Nunavut,,,,0.0,0.0
1419,2009,Unknown province or territory,,,,12.0,0.0
1420,2009,Unknown province or territory of residence,,,,0.0,18.0
1421,2010,Northwest Territories including Nunavut,,,,0.0,0.0
1422,2010,Unknown province or territory,,,,0.0,0.0
1423,2010,Unknown province or territory of residence,,,,0.0,0.0
1424,2011,Northwest Territories including Nunavut,,,,0.0,0.0
1425,2011,Unknown province or territory,,,,0.0,0.0
1426,2011,Unknown province or territory of residence,,,,0.0,0.0
1427,2012,Northwest Territories including Nunavut,,,,0.0,0.0
1428,2012,Unknown province or territory,,,,0.0,0.0
1429,2012,Unknown province or territory of residence,,,,0.0,0.0
1430,2013,Northwest Territories including Nunavut,,,,0.0,0.0
1431,2013,Unknown province or territory,,,,0.0,0.0
1432,2013,Unknown province or territory of residence,,,,0.0,0.0
1433,2014,Northwest Territories including Nunavut,,,,0.0,0.0
1434,2014,Unknown province or territory,,,,0.0,0.0
1435,2014,Unknown province or territory of residence,,,,0.0,0.0
1436,2015,Unknown province or territory,,,,0.0,0.0
1437,2015,Unknown province or territory of residence,,,,0.0,0.0
1438,2016,Unknown province or territory,,,,0.0,0.0
1439,2016,Unknown province or territory of residence,,,,0.0,0.0
1440,2017,Unknown province or territory,,,,0.0,0.0
1441,2017,Unknown province or territory of residence,,,,0.0,0.0
1442,2018,Northwest Territories including Nunavut,,,,0.0,0.0
1443,2018,Unknown province or territory,,,,0.0,0.0
1444,2018,Unknown province or territory of residence,,,,0.0,0.0
1445,2019,Northwest Territories including Nunavut,,,,0.0,0.0
1446,2019,Unknown province or territory,,,,0.0,0.0
1447,2019,Unknown province or territory of residence,,,,0.0,0.0
1448,2020,Northwest Territories including Nunavut,,,,0.0,0.0
1449,2020,Unknown province or territory,,,,0.0,0.0
1450,2020,Unknown province or territory of residence,,,,0.0,0.0
1451,2021,Northwest Territories including Nunavut,,,,0.0,0.0
1452,2021,Unknown province or territory,,,,0.0,0.0
1453,2021,Unknown province or territory of residence,,,,0.0,0.0
1454,2022,Northwest Territories including Nunavut,,,,0.0,0.0
1455,2022,Unknown province or territory,,,,0.0,0.0
1456,2022,Unknown province or territory of residence,,,,0.0,0.0
1457,2023,Northwest Territories including Nunavut,,,,0.0,0.0
1458,2023,Unknown province or territory,,,,0.0,0.0
1459,2023,Unknown province or territory of residence,,,,0.0,0.0
