Year,Province,Metric,Value
2023,Newfoundland and Labrador,Population Estimate,541000.0
2024,Newfoundland and Labrador,Population Estimate,541820.0
2024,Newfoundland and Labrador,Population Estimate,543141.0
2024,Newfoundland and Labrador,Population Estimate,545247.0
2024,Newfoundland and Labrador,Population Estimate,545880.0
2024,Newfoundland and Labrador,Population Estimate,541820.0
2024,Newfoundland and Labrador,Population Estimate,543141.0
2024,Newfoundland and Labrador,Population Estimate,545247.0
2024,Newfoundland and Labrador,Population Estimate,545880.0
1991,Northwest Territories,Population Estimate,489741.6666666667
1992,Northwest Territories,Population Estimate,433603.3333333333
1993,Northwest Territories,Population Estimate,377465.0
1994,Northwest Territories,Population Estimate,321326.6666666666
1995,Northwest Territories,Population Estimate,265188.3333333333
1996,Northwest Territories,Population Estimate,209050.0
1997,Northwest Territories,Population Estimate,152911.66666666663
1998,Northwest Territories,Population Estimate,96773.33333333331
1999,Northwest Territories,Population Estimate,40635.0
1999,Northwest Territories,Population Estimate,40705.0
1999,Northwest Territories,Population Estimate,40638.0
1999,Northwest Territories,Population Estimate,40579.0
1999,Northwest Territories,Population Estimate,40635.0
1999,Northwest Territories,Population Estimate,40705.0
1999,Northwest Territories,Population Estimate,40638.0
1999,Northwest Territories,Population Estimate,40579.0
1999,Northwest Territories,Population Estimate,12800.0
1999,Northwest Territories,Population Estimate,12800.0
2000,Northwest Territories,Population Estimate,40623.0
2000,Northwest Territories,Population Estimate,40455.0
2000,Northwest Territories,Population Estimate,40480.0
2000,Northwest Territories,Population Estimate,40575.0
2000,Northwest Territories,Population Estimate,40623.0
2000,Northwest Territories,Population Estimate,40455.0
2000,Northwest Territories,Population Estimate,40480.0
2000,Northwest Territories,Population Estimate,40575.0
2000,Northwest Territories,Population Estimate,12475.0
2001,Northwest Territories,Population Estimate,40624.0
2001,Northwest Territories,Population Estimate,40625.0
2001,Northwest Territories,Population Estimate,40850.0
2001,Northwest Territories,Population Estimate,41175.0
2001,Northwest Territories,Population Estimate,40624.0
2001,Northwest Territories,Population Estimate,40625.0
2001,Northwest Territories,Population Estimate,40850.0
2001,Northwest Territories,Population Estimate,41175.0
2001,Northwest Territories,Population Estimate,12775.0
2002,Northwest Territories,Population Estimate,41176.0
2002,Northwest Territories,Population Estimate,41280.0
2002,Northwest Territories,Population Estimate,41698.0
2002,Northwest Territories,Population Estimate,41874.0
2002,Northwest Territories,Population Estimate,41176.0
2002,Northwest Territories,Population Estimate,41280.0
2002,Northwest Territories,Population Estimate,41698.0
2002,Northwest Territories,Population Estimate,41874.0
2002,Northwest Territories,Population Estimate,13174.0
2003,Northwest Territories,Population Estimate,42007.0
2003,Northwest Territories,Population Estimate,42218.0
2003,Northwest Territories,Population Estimate,42598.0
2003,Northwest Territories,Population Estimate,42855.0
2003,Northwest Territories,Population Estimate,42007.0
2003,Northwest Territories,Population Estimate,42218.0
2003,Northwest Territories,Population Estimate,42598.0
2003,Northwest Territories,Population Estimate,42855.0
2003,Northwest Territories,Population Estimate,13855.0
2004,Northwest Territories,Population Estimate,43166.0
2004,Northwest Territories,Population Estimate,43208.0
2004,Northwest Territories,Population Estimate,43306.0
2004,Northwest Territories,Population Estimate,43354.0
2004,Northwest Territories,Population Estimate,43166.0
2004,Northwest Territories,Population Estimate,43208.0
2004,Northwest Territories,Population Estimate,43306.0
2004,Northwest Territories,Population Estimate,43354.0
2004,Northwest Territories,Population Estimate,14054.0
2005,Northwest Territories,Population Estimate,43440.0
2005,Northwest Territories,Population Estimate,43456.0
2005,Northwest Territories,Population Estimate,43399.0
2005,Northwest Territories,Population Estimate,43523.0
2005,Northwest Territories,Population Estimate,43440.0
2005,Northwest Territories,Population Estimate,43456.0
2005,Northwest Territories,Population Estimate,43399.0
2005,Northwest Territories,Population Estimate,43523.0
2005,Northwest Territories,Population Estimate,13923.0
2006,Northwest Territories,Population Estimate,43315.0
2006,Northwest Territories,Population Estimate,43101.0
2006,Northwest Territories,Population Estimate,43185.0
2006,Northwest Territories,Population Estimate,43205.0
2006,Northwest Territories,Population Estimate,43315.0
2006,Northwest Territories,Population Estimate,43101.0
2006,Northwest Territories,Population Estimate,43185.0
2006,Northwest Territories,Population Estimate,43205.0
2006,Northwest Territories,Population Estimate,13305.0
2007,Northwest Territories,Population Estimate,43088.0
2007,Northwest Territories,Population Estimate,43127.0
2007,Northwest Territories,Population Estimate,43396.0
2007,Northwest Territories,Population Estimate,43286.0
2007,Northwest Territories,Population Estimate,43088.0
2007,Northwest Territories,Population Estimate,43127.0
2007,Northwest Territories,Population Estimate,43396.0
2007,Northwest Territories,Population Estimate,43286.0
2007,Northwest Territories,Population Estimate,13086.0
2008,Northwest Territories,Population Estimate,43384.0
2008,Northwest Territories,Population Estimate,43388.0
2008,Northwest Territories,Population Estimate,43385.0
2008,Northwest Territories,Population Estimate,43315.0
2008,Northwest Territories,Population Estimate,43384.0
2008,Northwest Territories,Population Estimate,43388.0
2008,Northwest Territories,Population Estimate,43385.0
2008,Northwest Territories,Population Estimate,43315.0
2008,Northwest Territories,Population Estimate,12815.0
2009,Northwest Territories,Population Estimate,43136.0
2009,Northwest Territories,Population Estimate,43122.0
2009,Northwest Territories,Population Estimate,43171.0
2009,Northwest Territories,Population Estimate,42938.0
2009,Northwest Territories,Population Estimate,43136.0
2009,Northwest Territories,Population Estimate,43122.0
2009,Northwest Territories,Population Estimate,43171.0
2009,Northwest Territories,Population Estimate,42938.0
2009,Northwest Territories,Population Estimate,12138.0
2010,Northwest Territories,Population Estimate,42981.0
2010,Northwest Territories,Population Estimate,43161.0
2010,Northwest Territories,Population Estimate,43292.0
2010,Northwest Territories,Population Estimate,43307.0
2010,Northwest Territories,Population Estimate,42981.0
2010,Northwest Territories,Population Estimate,43161.0
2010,Northwest Territories,Population Estimate,43292.0
2010,Northwest Territories,Population Estimate,43307.0
2010,Northwest Territories,Population Estimate,12207.0
2011,Northwest Territories,Population Estimate,43265.0
2011,Northwest Territories,Population Estimate,43263.0
2011,Northwest Territories,Population Estimate,43493.0
2011,Northwest Territories,Population Estimate,43576.0
2011,Northwest Territories,Population Estimate,43265.0
2011,Northwest Territories,Population Estimate,43263.0
2011,Northwest Territories,Population Estimate,43493.0
2011,Northwest Territories,Population Estimate,43576.0
2011,Northwest Territories,Population Estimate,12176.0
2012,Northwest Territories,Population Estimate,43630.0
2012,Northwest Territories,Population Estimate,43678.0
2012,Northwest Territories,Population Estimate,43624.0
2012,Northwest Territories,Population Estimate,43656.0
2012,Northwest Territories,Population Estimate,43630.0
2012,Northwest Territories,Population Estimate,43678.0
2012,Northwest Territories,Population Estimate,43624.0
2012,Northwest Territories,Population Estimate,43656.0
2012,Northwest Territories,Population Estimate,11956.0
2013,Northwest Territories,Population Estimate,43709.0
2013,Northwest Territories,Population Estimate,43840.0
2013,Northwest Territories,Population Estimate,43774.0
2013,Northwest Territories,Population Estimate,43727.0
2013,Northwest Territories,Population Estimate,43709.0
2013,Northwest Territories,Population Estimate,43840.0
2013,Northwest Territories,Population Estimate,43774.0
2013,Northwest Territories,Population Estimate,43727.0
2013,Northwest Territories,Population Estimate,11727.0
2014,Northwest Territories,Population Estimate,43767.0
2014,Northwest Territories,Population Estimate,43760.0
2014,Northwest Territories,Population Estimate,43851.0
2014,Northwest Territories,Population Estimate,44031.0
2014,Northwest Territories,Population Estimate,43767.0
2014,Northwest Territories,Population Estimate,43760.0
2014,Northwest Territories,Population Estimate,43851.0
2014,Northwest Territories,Population Estimate,44031.0
2014,Northwest Territories,Population Estimate,11731.0
2015,Northwest Territories,Population Estimate,44106.0
2015,Northwest Territories,Population Estimate,44159.0
2015,Northwest Territories,Population Estimate,44247.0
2015,Northwest Territories,Population Estimate,44443.0
2015,Northwest Territories,Population Estimate,44106.0
2015,Northwest Territories,Population Estimate,44159.0
2015,Northwest Territories,Population Estimate,44247.0
2015,Northwest Territories,Population Estimate,44443.0
2015,Northwest Territories,Population Estimate,44106.0
2015,Northwest Territories,Population Estimate,44159.0
2015,Northwest Territories,Population Estimate,44247.0
2015,Northwest Territories,Population Estimate,44443.0
2015,Northwest Territories,Population Estimate,44106.0
2015,Northwest Territories,Population Estimate,44159.0
2015,Northwest Territories,Population Estimate,44247.0
2015,Northwest Territories,Population Estimate,44443.0
2015,Northwest Territories,Population Estimate,44106.0
2015,Northwest Territories,Population Estimate,44159.0
2015,Northwest Territories,Population Estimate,44247.0
2015,Northwest Territories,Population Estimate,44443.0
2015,Northwest Territories,Population Estimate,44106.0
2015,Northwest Territories,Population Estimate,44159.0
2015,Northwest Territories,Population Estimate,44247.0
2015,Northwest Territories,Population Estimate,44443.0
2016,Northwest Territories,Population Estimate,44515.0
2016,Northwest Territories,Population Estimate,44595.0
2016,Northwest Territories,Population Estimate,44624.0
2016,Northwest Territories,Population Estimate,44471.0
2016,Northwest Territories,Population Estimate,44515.0
2016,Northwest Territories,Population Estimate,44595.0
2016,Northwest Territories,Population Estimate,44624.0
2016,Northwest Territories,Population Estimate,44471.0
2016,Northwest Territories,Population Estimate,44515.0
2016,Northwest Territories,Population Estimate,44595.0
2016,Northwest Territories,Population Estimate,44624.0
2016,Northwest Territories,Population Estimate,44471.0
2016,Northwest Territories,Population Estimate,44515.0
2016,Northwest Territories,Population Estimate,44595.0
2016,Northwest Territories,Population Estimate,44624.0
2016,Northwest Territories,Population Estimate,44471.0
2016,Northwest Territories,Population Estimate,44515.0
2016,Northwest Territories,Population Estimate,44595.0
2016,Northwest Territories,Population Estimate,44624.0
2016,Northwest Territories,Population Estimate,44471.0
2016,Northwest Territories,Population Estimate,44515.0
2016,Northwest Territories,Population Estimate,44595.0
2016,Northwest Territories,Population Estimate,44624.0
2016,Northwest Territories,Population Estimate,44471.0
2017,Northwest Territories,Population Estimate,44471.0
2017,Northwest Territories,Population Estimate,44626.0
2017,Northwest Territories,Population Estimate,44656.0
2017,Northwest Territories,Population Estimate,44825.0
2017,Northwest Territories,Population Estimate,44471.0
2017,Northwest Territories,Population Estimate,44626.0
2017,Northwest Territories,Population Estimate,44656.0
2017,Northwest Territories,Population Estimate,44825.0
2017,Northwest Territories,Population Estimate,44471.0
2017,Northwest Territories,Population Estimate,44626.0
2017,Northwest Territories,Population Estimate,44656.0
2017,Northwest Territories,Population Estimate,44825.0
2017,Northwest Territories,Population Estimate,44471.0
2017,Northwest Territories,Population Estimate,44626.0
2017,Northwest Territories,Population Estimate,44656.0
2017,Northwest Territories,Population Estimate,44825.0
2017,Northwest Territories,Population Estimate,44471.0
2017,Northwest Territories,Population Estimate,44626.0
2017,Northwest Territories,Population Estimate,44656.0
2017,Northwest Territories,Population Estimate,44825.0
2017,Northwest Territories,Population Estimate,44471.0
2017,Northwest Territories,Population Estimate,44626.0
2017,Northwest Territories,Population Estimate,44656.0
2017,Northwest Territories,Population Estimate,44825.0
2018,Northwest Territories,Population Estimate,44730.0
2018,Northwest Territories,Population Estimate,44934.0
2018,Northwest Territories,Population Estimate,44536.0
2018,Northwest Territories,Population Estimate,44487.0
2018,Northwest Territories,Population Estimate,44730.0
2018,Northwest Territories,Population Estimate,44934.0
2018,Northwest Territories,Population Estimate,44536.0
2018,Northwest Territories,Population Estimate,44487.0
2018,Northwest Territories,Population Estimate,44730.0
2018,Northwest Territories,Population Estimate,44934.0
2018,Northwest Territories,Population Estimate,44536.0
2018,Northwest Territories,Population Estimate,44487.0
2018,Northwest Territories,Population Estimate,44730.0
2018,Northwest Territories,Population Estimate,44934.0
2018,Northwest Territories,Population Estimate,44536.0
2018,Northwest Territories,Population Estimate,44487.0
2018,Northwest Territories,Population Estimate,44730.0
2018,Northwest Territories,Population Estimate,44934.0
2018,Northwest Territories,Population Estimate,44536.0
2018,Northwest Territories,Population Estimate,44487.0
2018,Northwest Territories,Population Estimate,44730.0
2018,Northwest Territories,Population Estimate,44934.0
2018,Northwest Territories,Population Estimate,44536.0
2018,Northwest Territories,Population Estimate,44487.0
2018,Northwest Territories,Population Estimate,10987.0
2019,Northwest Territories,Population Estimate,44675.0
2019,Northwest Territories,Population Estimate,44560.0
2019,Northwest Territories,Population Estimate,44442.0
2019,Northwest Territories,Population Estimate,44512.0
2019,Northwest Territories,Population Estimate,44675.0
2019,Northwest Territories,Population Estimate,44560.0
2019,Northwest Territories,Population Estimate,44442.0
2019,Northwest Territories,Population Estimate,44512.0
2019,Northwest Territories,Population Estimate,44675.0
2019,Northwest Territories,Population Estimate,44560.0
2019,Northwest Territories,Population Estimate,44442.0
2019,Northwest Territories,Population Estimate,44512.0
2019,Northwest Territories,Population Estimate,44675.0
2019,Northwest Territories,Population Estimate,44560.0
2019,Northwest Territories,Population Estimate,44442.0
2019,Northwest Territories,Population Estimate,44512.0
2019,Northwest Territories,Population Estimate,44675.0
2019,Northwest Territories,Population Estimate,44560.0
2019,Northwest Territories,Population Estimate,44442.0
2019,Northwest Territories,Population Estimate,44512.0
2019,Northwest Territories,Population Estimate,44675.0
2019,Northwest Territories,Population Estimate,44560.0
2019,Northwest Territories,Population Estimate,44442.0
2019,Northwest Territories,Population Estimate,44512.0
2019,Northwest Territories,Population Estimate,10712.0
2020,Northwest Territories,Population Estimate,44533.0
2020,Northwest Territories,Population Estimate,44565.0
2020,Northwest Territories,Population Estimate,44504.0
2020,Northwest Territories,Population Estimate,44395.0
2020,Northwest Territories,Population Estimate,44533.0
2020,Northwest Territories,Population Estimate,44565.0
2020,Northwest Territories,Population Estimate,44504.0
2020,Northwest Territories,Population Estimate,44395.0
2020,Northwest Territories,Population Estimate,44533.0
2020,Northwest Territories,Population Estimate,44565.0
2020,Northwest Territories,Population Estimate,44504.0
2020,Northwest Territories,Population Estimate,44395.0
2020,Northwest Territories,Population Estimate,44533.0
2020,Northwest Territories,Population Estimate,44565.0
2020,Northwest Territories,Population Estimate,44504.0
2020,Northwest Territories,Population Estimate,44395.0
2020,Northwest Territories,Population Estimate,44533.0
2020,Northwest Territories,Population Estimate,44565.0
2020,Northwest Territories,Population Estimate,44504.0
2020,Northwest Territories,Population Estimate,44395.0
2020,Northwest Territories,Population Estimate,44533.0
2020,Northwest Territories,Population Estimate,44565.0
2020,Northwest Territories,Population Estimate,44504.0
2020,Northwest Territories,Population Estimate,44395.0
2020,Northwest Territories,Population Estimate,10295.0
2021,Northwest Territories,Population Estimate,44432.0
2021,Northwest Territories,Population Estimate,44679.0
2021,Northwest Territories,Population Estimate,44579.0
2021,Northwest Territories,Population Estimate,44593.0
2021,Northwest Territories,Population Estimate,44432.0
2021,Northwest Territories,Population Estimate,44679.0
2021,Northwest Territories,Population Estimate,44579.0
2021,Northwest Territories,Population Estimate,44593.0
2021,Northwest Territories,Population Estimate,44432.0
2021,Northwest Territories,Population Estimate,44679.0
2021,Northwest Territories,Population Estimate,44579.0
2021,Northwest Territories,Population Estimate,44593.0
2021,Northwest Territories,Population Estimate,44432.0
2021,Northwest Territories,Population Estimate,44679.0
2021,Northwest Territories,Population Estimate,44579.0
2021,Northwest Territories,Population Estimate,44593.0
2021,Northwest Territories,Population Estimate,44432.0
2021,Northwest Territories,Population Estimate,44679.0
2021,Northwest Territories,Population Estimate,44579.0
2021,Northwest Territories,Population Estimate,44593.0
2021,Northwest Territories,Population Estimate,44432.0
2021,Northwest Territories,Population Estimate,44679.0
2021,Northwest Territories,Population Estimate,44579.0
2021,Northwest Territories,Population Estimate,44593.0
2021,Northwest Territories,Population Estimate,44593.0
2022,Northwest Territories,Population Estimate,44752.0
2022,Northwest Territories,Population Estimate,44788.0
2022,Northwest Territories,Population Estimate,44634.0
2022,Northwest Territories,Population Estimate,44588.0
2022,Northwest Territories,Population Estimate,44752.0
2022,Northwest Territories,Population Estimate,44788.0
2022,Northwest Territories,Population Estimate,44634.0
2022,Northwest Territories,Population Estimate,44588.0
2022,Northwest Territories,Population Estimate,44752.0
2022,Northwest Territories,Population Estimate,44788.0
2022,Northwest Territories,Population Estimate,44634.0
2022,Northwest Territories,Population Estimate,44588.0
2022,Northwest Territories,Population Estimate,44752.0
2022,Northwest Territories,Population Estimate,44788.0
2022,Northwest Territories,Population Estimate,44634.0
2022,Northwest Territories,Population Estimate,44588.0
2022,Northwest Territories,Population Estimate,44752.0
2022,Northwest Territories,Population Estimate,44788.0
2022,Northwest Territories,Population Estimate,44634.0
2022,Northwest Territories,Population Estimate,44588.0
2022,Northwest Territories,Population Estimate,44752.0
2022,Northwest Territories,Population Estimate,44788.0
2022,Northwest Territories,Population Estimate,44634.0
2022,Northwest Territories,Population Estimate,44588.0
2022,Northwest Territories,Population Estimate,44588.0
2023,Northwest Territories,Population Estimate,44446.0
2023,Northwest Territories,Population Estimate,44468.0
2023,Northwest Territories,Population Estimate,44681.0
2023,Northwest Territories,Population Estimate,44495.0
2023,Northwest Territories,Population Estimate,44446.0
2023,Northwest Territories,Population Estimate,44468.0
2023,Northwest Territories,Population Estimate,44681.0
2023,Northwest Territories,Population Estimate,44495.0
2023,Northwest Territories,Population Estimate,44446.0
2023,Northwest Territories,Population Estimate,44468.0
2023,Northwest Territories,Population Estimate,44681.0
2023,Northwest Territories,Population Estimate,44495.0
2023,Northwest Territories,Population Estimate,44446.0
2023,Northwest Territories,Population Estimate,44468.0
2023,Northwest Territories,Population Estimate,44681.0
2023,Northwest Territories,Population Estimate,44495.0
2023,Northwest Territories,Population Estimate,44446.0
2023,Northwest Territories,Population Estimate,44468.0
2023,Northwest Territories,Population Estimate,44681.0
2023,Northwest Territories,Population Estimate,44495.0
2023,Northwest Territories,Population Estimate,44446.0
2023,Northwest Territories,Population Estimate,44468.0
2023,Northwest Territories,Population Estimate,44681.0
2023,Northwest Territories,Population Estimate,44495.0
2023,Northwest Territories,Population Estimate,44495.0
2024,Northwest Territories,Population Estimate,44499.0
2024,Northwest Territories,Population Estimate,44686.0
2024,Northwest Territories,Population Estimate,44731.0
2024,Northwest Territories,Population Estimate,44936.0
2024,Northwest Territories,Population Estimate,44499.0
2024,Northwest Territories,Population Estimate,44686.0
2024,Northwest Territories,Population Estimate,44731.0
2024,Northwest Territories,Population Estimate,44936.0
1991,Nova Scotia,Population Estimate,912792.0
1991,Nova Scotia,Population Estimate,912889.0
1991,Nova Scotia,Population Estimate,914969.0
1991,Nova Scotia,Population Estimate,916896.0
1991,Nova Scotia,Population Estimate,912792.0
1991,Nova Scotia,Population Estimate,912889.0
1991,Nova Scotia,Population Estimate,914969.0
1991,Nova Scotia,Population Estimate,916896.0
1992,Nova Scotia,Population Estimate,917302.0
1992,Nova Scotia,Population Estimate,917555.0
1992,Nova Scotia,Population Estimate,919451.0
1992,Nova Scotia,Population Estimate,921619.0
1992,Nova Scotia,Population Estimate,917302.0
1992,Nova Scotia,Population Estimate,917555.0
1992,Nova Scotia,Population Estimate,919451.0
1992,Nova Scotia,Population Estimate,921619.0
1993,Nova Scotia,Population Estimate,922128.0
1993,Nova Scotia,Population Estimate,922469.0
1993,Nova Scotia,Population Estimate,923925.0
1993,Nova Scotia,Population Estimate,925851.0
1993,Nova Scotia,Population Estimate,922128.0
1993,Nova Scotia,Population Estimate,922469.0
1993,Nova Scotia,Population Estimate,923925.0
1993,Nova Scotia,Population Estimate,925851.0
1994,Nova Scotia,Population Estimate,925852.0
1994,Nova Scotia,Population Estimate,926109.0
1994,Nova Scotia,Population Estimate,926871.0
1994,Nova Scotia,Population Estimate,927778.0
1994,Nova Scotia,Population Estimate,925852.0
1994,Nova Scotia,Population Estimate,926109.0
1994,Nova Scotia,Population Estimate,926871.0
1994,Nova Scotia,Population Estimate,927778.0
1995,Nova Scotia,Population Estimate,927395.0
1995,Nova Scotia,Population Estimate,927641.0
1995,Nova Scotia,Population Estimate,928120.0
1995,Nova Scotia,Population Estimate,930028.0
1995,Nova Scotia,Population Estimate,927395.0
1995,Nova Scotia,Population Estimate,927641.0
1995,Nova Scotia,Population Estimate,928120.0
1995,Nova Scotia,Population Estimate,930028.0
1996,Nova Scotia,Population Estimate,929782.0
1996,Nova Scotia,Population Estimate,929921.0
1996,Nova Scotia,Population Estimate,931327.0
1996,Nova Scotia,Population Estimate,932276.0
1996,Nova Scotia,Population Estimate,929782.0
1996,Nova Scotia,Population Estimate,929921.0
1996,Nova Scotia,Population Estimate,931327.0
1996,Nova Scotia,Population Estimate,932276.0
1997,Nova Scotia,Population Estimate,932349.0
1997,Nova Scotia,Population Estimate,931832.0
1997,Nova Scotia,Population Estimate,932402.0
1997,Nova Scotia,Population Estimate,932735.0
1997,Nova Scotia,Population Estimate,932349.0
1997,Nova Scotia,Population Estimate,931832.0
1997,Nova Scotia,Population Estimate,932402.0
1997,Nova Scotia,Population Estimate,932735.0
1998,Nova Scotia,Population Estimate,932549.0
1998,Nova Scotia,Population Estimate,932033.0
1998,Nova Scotia,Population Estimate,931836.0
1998,Nova Scotia,Population Estimate,932740.0
1998,Nova Scotia,Population Estimate,932549.0
1998,Nova Scotia,Population Estimate,932033.0
1998,Nova Scotia,Population Estimate,931836.0
1998,Nova Scotia,Population Estimate,932740.0
1999,Nova Scotia,Population Estimate,932145.0
1999,Nova Scotia,Population Estimate,932116.0
1999,Nova Scotia,Population Estimate,933784.0
1999,Nova Scotia,Population Estimate,935941.0
1999,Nova Scotia,Population Estimate,932145.0
1999,Nova Scotia,Population Estimate,932116.0
1999,Nova Scotia,Population Estimate,933784.0
1999,Nova Scotia,Population Estimate,935941.0
2000,Nova Scotia,Population Estimate,934594.0
2000,Nova Scotia,Population Estimate,934291.0
2000,Nova Scotia,Population Estimate,933821.0
2000,Nova Scotia,Population Estimate,934459.0
2000,Nova Scotia,Population Estimate,934594.0
2000,Nova Scotia,Population Estimate,934291.0
2000,Nova Scotia,Population Estimate,933821.0
2000,Nova Scotia,Population Estimate,934459.0
2001,Nova Scotia,Population Estimate,933463.0
2001,Nova Scotia,Population Estimate,932909.0
2001,Nova Scotia,Population Estimate,932483.0
2001,Nova Scotia,Population Estimate,933318.0
2001,Nova Scotia,Population Estimate,933463.0
2001,Nova Scotia,Population Estimate,932909.0
2001,Nova Scotia,Population Estimate,932483.0
2001,Nova Scotia,Population Estimate,933318.0
2002,Nova Scotia,Population Estimate,933757.0
2002,Nova Scotia,Population Estimate,934165.0
2002,Nova Scotia,Population Estimate,935172.0
2002,Nova Scotia,Population Estimate,935959.0
2002,Nova Scotia,Population Estimate,933757.0
2002,Nova Scotia,Population Estimate,934165.0
2002,Nova Scotia,Population Estimate,935172.0
2002,Nova Scotia,Population Estimate,935959.0
2003,Nova Scotia,Population Estimate,935495.0
2003,Nova Scotia,Population Estimate,935775.0
2003,Nova Scotia,Population Estimate,937681.0
2003,Nova Scotia,Population Estimate,938744.0
2003,Nova Scotia,Population Estimate,935495.0
2003,Nova Scotia,Population Estimate,935775.0
2003,Nova Scotia,Population Estimate,937681.0
2003,Nova Scotia,Population Estimate,938744.0
2004,Nova Scotia,Population Estimate,938946.0
2004,Nova Scotia,Population Estimate,938738.0
2004,Nova Scotia,Population Estimate,939625.0
2004,Nova Scotia,Population Estimate,939855.0
2004,Nova Scotia,Population Estimate,938946.0
2004,Nova Scotia,Population Estimate,938738.0
2004,Nova Scotia,Population Estimate,939625.0
2004,Nova Scotia,Population Estimate,939855.0
2005,Nova Scotia,Population Estimate,939202.0
2005,Nova Scotia,Population Estimate,937989.0
2005,Nova Scotia,Population Estimate,937931.0
2005,Nova Scotia,Population Estimate,938755.0
2005,Nova Scotia,Population Estimate,939202.0
2005,Nova Scotia,Population Estimate,937989.0
2005,Nova Scotia,Population Estimate,937931.0
2005,Nova Scotia,Population Estimate,938755.0
2006,Nova Scotia,Population Estimate,938120.0
2006,Nova Scotia,Population Estimate,937665.0
2006,Nova Scotia,Population Estimate,937880.0
2006,Nova Scotia,Population Estimate,937060.0
2006,Nova Scotia,Population Estimate,938120.0
2006,Nova Scotia,Population Estimate,937665.0
2006,Nova Scotia,Population Estimate,937880.0
2006,Nova Scotia,Population Estimate,937060.0
2007,Nova Scotia,Population Estimate,936232.0
2007,Nova Scotia,Population Estimate,935028.0
2007,Nova Scotia,Population Estimate,935164.0
2007,Nova Scotia,Population Estimate,935433.0
2007,Nova Scotia,Population Estimate,936232.0
2007,Nova Scotia,Population Estimate,935028.0
2007,Nova Scotia,Population Estimate,935164.0
2007,Nova Scotia,Population Estimate,935433.0
2008,Nova Scotia,Population Estimate,935540.0
2008,Nova Scotia,Population Estimate,935704.0
2008,Nova Scotia,Population Estimate,935965.0
2008,Nova Scotia,Population Estimate,937108.0
2008,Nova Scotia,Population Estimate,935540.0
2008,Nova Scotia,Population Estimate,935704.0
2008,Nova Scotia,Population Estimate,935965.0
2008,Nova Scotia,Population Estimate,937108.0
2009,Nova Scotia,Population Estimate,937445.0
2009,Nova Scotia,Population Estimate,937489.0
2009,Nova Scotia,Population Estimate,938266.0
2009,Nova Scotia,Population Estimate,940558.0
2009,Nova Scotia,Population Estimate,937445.0
2009,Nova Scotia,Population Estimate,937489.0
2009,Nova Scotia,Population Estimate,938266.0
2009,Nova Scotia,Population Estimate,940558.0
2010,Nova Scotia,Population Estimate,940879.0
2010,Nova Scotia,Population Estimate,940967.0
2010,Nova Scotia,Population Estimate,942144.0
2010,Nova Scotia,Population Estimate,944201.0
2010,Nova Scotia,Population Estimate,940879.0
2010,Nova Scotia,Population Estimate,940967.0
2010,Nova Scotia,Population Estimate,942144.0
2010,Nova Scotia,Population Estimate,944201.0
2011,Nova Scotia,Population Estimate,944082.0
2011,Nova Scotia,Population Estimate,943921.0
2011,Nova Scotia,Population Estimate,944095.0
2011,Nova Scotia,Population Estimate,944645.0
2011,Nova Scotia,Population Estimate,944082.0
2011,Nova Scotia,Population Estimate,943921.0
2011,Nova Scotia,Population Estimate,944095.0
2011,Nova Scotia,Population Estimate,944645.0
2012,Nova Scotia,Population Estimate,943907.0
2012,Nova Scotia,Population Estimate,943317.0
2012,Nova Scotia,Population Estimate,943163.0
2012,Nova Scotia,Population Estimate,942829.0
2012,Nova Scotia,Population Estimate,943907.0
2012,Nova Scotia,Population Estimate,943317.0
2012,Nova Scotia,Population Estimate,943163.0
2012,Nova Scotia,Population Estimate,942829.0
2013,Nova Scotia,Population Estimate,942045.0
2013,Nova Scotia,Population Estimate,940647.0
2013,Nova Scotia,Population Estimate,939808.0
2013,Nova Scotia,Population Estimate,939442.0
2013,Nova Scotia,Population Estimate,942045.0
2013,Nova Scotia,Population Estimate,940647.0
2013,Nova Scotia,Population Estimate,939808.0
2013,Nova Scotia,Population Estimate,939442.0
2014,Nova Scotia,Population Estimate,939166.0
2014,Nova Scotia,Population Estimate,938175.0
2014,Nova Scotia,Population Estimate,937768.0
2014,Nova Scotia,Population Estimate,938157.0
2014,Nova Scotia,Population Estimate,939166.0
2014,Nova Scotia,Population Estimate,938175.0
2014,Nova Scotia,Population Estimate,937768.0
2014,Nova Scotia,Population Estimate,938157.0
2015,Nova Scotia,Population Estimate,937442.0
2015,Nova Scotia,Population Estimate,935380.0
2015,Nova Scotia,Population Estimate,937419.0
2015,Nova Scotia,Population Estimate,938914.0
2015,Nova Scotia,Population Estimate,937442.0
2015,Nova Scotia,Population Estimate,935380.0
2015,Nova Scotia,Population Estimate,937419.0
2015,Nova Scotia,Population Estimate,938914.0
2015,Nova Scotia,Population Estimate,937442.0
2015,Nova Scotia,Population Estimate,935380.0
2015,Nova Scotia,Population Estimate,937419.0
2015,Nova Scotia,Population Estimate,938914.0
2015,Nova Scotia,Population Estimate,937442.0
2015,Nova Scotia,Population Estimate,935380.0
2015,Nova Scotia,Population Estimate,937419.0
2015,Nova Scotia,Population Estimate,938914.0
2015,Nova Scotia,Population Estimate,937442.0
2015,Nova Scotia,Population Estimate,935380.0
2015,Nova Scotia,Population Estimate,937419.0
2015,Nova Scotia,Population Estimate,938914.0
2015,Nova Scotia,Population Estimate,937442.0
