Year,Province,Resident Type,Total PRs,Total TRs,Total Births,Total Deaths,Population Estimate
2013,Saskatchewan,International Students,0,6385,0,18666,1090738
2013,Saskatchewan,International Students,0,6385,0,18666,1093549
2013,Saskatchewan,International Students,0,6385,0,18666,1098868
2013,Saskatchewan,International Students,0,6385,0,18666,1102832
2013,Saskatchewan,International Students,0,6385,88732,0,1090738
2013,Saskatchewan,International Students,0,6385,88732,0,1093549
2013,Saskatchewan,International Students,0,6385,88732,0,1098868
2013,Saskatchewan,International Students,0,6385,88732,0,1102832
2013,Unknown province or territory,0,0,0,0,0,1102832
2013,Unknown province or territory of residence,0,0,0,0,0,1102832
2013,Yukon,International Students,0,30,0,430,36299
2013,Yukon,International Students,0,30,0,430,36242
2013,Yukon,International Students,0,30,0,430,36454
2013,Yukon,International Students,0,30,0,430,36384
2013,Yukon,International Students,0,30,2376,0,36299
2013,Yukon,International Students,0,30,2376,0,36242
2013,Yukon,International Students,0,30,2376,0,36454
2013,Yukon,International Students,0,30,2376,0,36384
2014,Alberta,International Students,0,23155,0,46720,4027497
2014,Alberta,International Students,0,23155,0,46720,4051858
2014,Alberta,International Students,0,23155,0,46720,4081271
2014,Alberta,International Students,0,23155,0,46720,4103702
2014,Alberta,International Students,0,23155,334806,0,4027497
2014,Alberta,International Students,0,23155,334806,0,4051858
2014,Alberta,International Students,0,23155,334806,0,4081271
2014,Alberta,International Students,0,23155,334806,0,4103702
2014,British Columbia,International Students,0,80880,0,67582,4672025
2014,British Columbia,International Students,0,80880,0,67582,4689892
2014,British Columbia,International Students,0,80880,0,67582,4712691
2014,British Columbia,International Students,0,80880,0,67582,4743505
2014,British Columbia,International Students,0,80880,266092,0,4672025
2014,British Columbia,International Students,0,80880,266092,0,4689892
2014,British Columbia,International Students,0,80880,266092,0,4712691
2014,British Columbia,International Students,0,80880,266092,0,4743505
2014,Manitoba,International Students,0,10815,0,21418,1270153
2014,Manitoba,International Students,0,10815,0,21418,1272914
2014,Manitoba,International Students,0,10815,0,21418,1277425
2014,Manitoba,International Students,0,10815,0,21418,1281690
2014,Manitoba,International Students,0,10815,99358,0,1270153
2014,Manitoba,International Students,0,10815,99358,0,1272914
2014,Manitoba,International Students,0,10815,99358,0,1277425
2014,Manitoba,International Students,0,10815,99358,0,1281690
2014,New Brunswick,International Students,0,4705,0,13644,758713
2014,New Brunswick,International Students,0,4705,0,13644,758570
2014,New Brunswick,International Students,0,4705,0,13644,758657
2014,New Brunswick,International Students,0,4705,0,13644,759192
2014,New Brunswick,International Students,0,4705,41878,0,758713
2014,New Brunswick,International Students,0,4705,41878,0,758570
2014,New Brunswick,International Students,0,4705,41878,0,758657
2014,New Brunswick,International Students,0,4705,41878,0,759192
2014,Newfoundland and Labrador,International Students,0,2740,0,9972,528065
2014,Newfoundland and Labrador,International Students,0,2740,0,9972,527314
2014,Newfoundland and Labrador,International Students,0,2740,0,9972,527970
2014,Newfoundland and Labrador,International Students,0,2740,0,9972,528266
2014,Newfoundland and Labrador,International Students,0,2740,27430,0,528065
2014,Newfoundland and Labrador,International Students,0,2740,27430,0,527314
2014,Newfoundland and Labrador,International Students,0,2740,27430,0,527970
2014,Newfoundland and Labrador,International Students,0,2740,27430,0,528266
2014,Northwest Territories,International Students,0,30,0,426,43767
2014,Northwest Territories,International Students,0,30,0,426,43760
2014,Northwest Territories,International Students,0,30,0,426,43851
2014,Northwest Territories,International Students,0,30,0,426,44031
2014,Northwest Territories,International Students,0,30,3996,0,43767
2014,Northwest Territories,International Students,0,30,3996,0,43760
2014,Northwest Territories,International Students,0,30,3996,0,43851
2014,Northwest Territories,International Students,0,30,3996,0,44031
2014,Northwest Territories including Nunavut,0,0,0,0,0,44031
2014,Nova Scotia,International Students,0,11170,0,17492,939166
2014,Nova Scotia,International Students,0,11170,0,17492,938175
2014,Nova Scotia,International Students,0,11170,0,17492,937768
2014,Nova Scotia,International Students,0,11170,0,17492,938157
2014,Nova Scotia,International Students,0,11170,51678,0,939166
2014,Nova Scotia,International Students,0,11170,51678,0,938175
2014,Nova Scotia,International Students,0,11170,51678,0,937768
2014,Nova Scotia,International Students,0,11170,51678,0,938157
2014,Nunavut,International Students,0,5,0,350,35583
2014,Nunavut,International Students,0,5,0,350,35801
2014,Nunavut,International Students,0,5,0,350,35966
2014,Nunavut,International Students,0,5,0,350,36100
2014,Nunavut,International Students,0,5,5410,0,35583
2014,Nunavut,International Students,0,5,5410,0,35801
2014,Nunavut,International Students,0,5,5410,0,35966
2014,Nunavut,International Students,0,5,5410,0,36100
2014,Ontario,International Students,0,139890,0,191878,13563311
2014,Ontario,International Students,0,139890,0,191878,13583220
2014,Ontario,International Students,0,139890,0,191878,13617763
2014,Ontario,International Students,0,139890,0,191878,13661282
2014,Ontario,International Students,0,139890,843246,0,13563311
2014,Ontario,International Students,0,139890,843246,0,13583220
2014,Ontario,International Students,0,139890,843246,0,13617763
2014,Ontario,International Students,0,139890,843246,0,13661282
2014,Prince Edward Island,International Students,0,1290,0,2572,143828
2014,Prince Edward Island,International Students,0,1290,0,2572,143810
2014,Prince Edward Island,International Students,0,1290,0,2572,144095
