REF_DATE,GEO,Number_of_Households,Housing completions,Housing starts,Housing under construction,House only NHPI,Land only NHPI,Total (house and land) NHPI
1983-12-01,Nova Scotia,286.0,6741.391304347826,2929.9608695652173,15735.869565217392,,,
1983-12-01,Ontario,3150.0,6775.913043478261,2994.9086956521737,16069.695652173912,,,
1983-12-01,Prince Edward Island,39.0,6810.434782608696,3059.8565217391306,16403.521739130436,,,
1983-12-01,Quebec,2294.0,6844.95652173913,3124.804347826087,16737.347826086956,,,
1983-12-01,Saskatchewan,347.0,6879.478260869565,3189.7521739130434,17071.17391304348,,,
1984-01-01,Alberta,826.0,6914.0,3254.7,17405.0,,,
1984-01-01,British Columbia,1089.0,9951.0,9494.5,28272.0,,,
1984-01-01,Canada,,77380.0,63020.2,200271.0,37.2,37.3,38.0
1984-01-01,Manitoba,380.0,1654.0,2400.7,8638.0,,,
1984-01-01,New Brunswick,229.0,1723.0,341.5,3650.0,,,
1984-01-01,Newfoundland and Labrador,157.0,1626.0,715.6,6502.0,,,
1984-01-01,Nova Scotia,291.0,3399.0,1568.9,5379.0,,,
1984-01-01,Ontario,3209.0,26948.0,18722.8,71030.0,,,
1984-01-01,Prince Edward Island,40.0,286.0,102.2,617.0,,,
1984-01-01,Quebec,2336.0,19668.0,22304.4,50276.0,,,
1984-01-01,Saskatchewan,353.0,5211.0,3965.8,8502.0,,,
1984-02-01,Alberta,826.0,5268.95652173913,3991.9434782608696,8762.782608695652,,,
1984-02-01,British Columbia,1089.0,5326.913043478261,4018.08695652174,9023.565217391304,,,
1984-02-01,Canada,,5384.869565217391,4044.230434782609,9284.347826086956,37.4,37.3,38.0
1984-02-01,Manitoba,380.0,5442.826086956522,4070.3739130434783,9545.130434782608,,,
1984-02-01,New Brunswick,229.0,5500.782608695652,4096.517391304348,9805.91304347826,,,
1984-02-01,Newfoundland and Labrador,157.0,5558.739130434783,4122.660869565218,10066.695652173912,,,
1984-02-01,Nova Scotia,291.0,5616.695652173913,4148.804347826087,10327.478260869566,,,
1984-02-01,Ontario,3209.0,5674.652173913044,4174.947826086956,10588.260869565218,,,
1984-02-01,Prince Edward Island,40.0,5732.608695652174,4201.091304347827,10849.04347826087,,,
1984-02-01,Quebec,2336.0,5790.565217391304,4227.234782608696,11109.826086956522,,,
1984-02-01,Saskatchewan,353.0,5848.521739130435,4253.378260869566,11370.608695652174,,,
1984-03-01,Alberta,826.0,5906.478260869565,4279.521739130435,11631.391304347826,,,
1984-03-01,British Columbia,1089.0,5964.434782608696,4305.665217391304,11892.173913043478,,,
1984-03-01,Canada,,6022.391304347826,4331.808695652174,12152.95652173913,37.5,37.3,38.1
1984-03-01,Manitoba,380.0,6080.347826086956,4357.952173913044,12413.739130434784,,,
1984-03-01,New Brunswick,229.0,6138.304347826087,4384.095652173914,12674.521739130436,,,
1984-03-01,Newfoundland and Labrador,157.0,6196.260869565218,4410.239130434783,12935.304347826088,,,
1984-03-01,Nova Scotia,291.0,6254.217391304348,4436.382608695652,13196.08695652174,,,
1984-03-01,Ontario,3209.0,6312.173913043478,4462.526086956522,13456.869565217392,,,
1984-03-01,Prince Edward Island,40.0,6370.130434782609,4488.669565217391,13717.652173913044,,,
1984-03-01,Quebec,2336.0,6428.086956521739,4514.8130434782615,13978.434782608696,,,
1984-03-01,Saskatchewan,353.0,6486.04347826087,4540.956521739131,14239.217391304348,,,
1984-04-01,Alberta,826.0,6544.0,4567.1,14500.0,,,
1984-04-01,British Columbia,1089.0,12154.0,12303.4,28283.0,,,
1984-04-01,Canada,,85618.0,94442.2,207408.0,37.6,37.4,38.2
1984-04-01,Manitoba,380.0,3691.0,3156.0,8098.0,,,
1984-04-01,New Brunswick,229.0,1088.0,1926.8,4486.0,,,
1984-04-01,Newfoundland and Labrador,157.0,1113.0,2161.6,7316.0,,,
1984-04-01,Nova Scotia,291.0,1781.0,2914.9,6510.0,,,
1984-04-01,Ontario,3209.0,30974.0,32901.9,72648.0,,,
1984-04-01,Prince Edward Island,40.0,264.0,461.6,812.0,,,
1984-04-01,Quebec,2336.0,25512.0,30715.7,55363.0,,,
1984-04-01,Saskatchewan,353.0,2497.0,3205.3,9392.0,,,
1984-05-01,Alberta,826.0,2746.3478260869565,3244.404347826087,9435.08695652174,,,
1984-05-01,British Columbia,1089.0,2995.695652173913,3283.508695652174,9478.173913043478,,,
1984-05-01,Canada,,3245.043478260869,3322.613043478261,9521.260869565218,37.6,37.4,38.2
1984-05-01,Manitoba,380.0,3494.391304347826,3361.717391304348,9564.347826086956,,,
1984-05-01,New Brunswick,229.0,3743.739130434783,3400.8217391304347,9607.434782608696,,,
1984-05-01,Newfoundland and Labrador,157.0,3993.086956521739,3439.926086956522,9650.521739130434,,,
1984-05-01,Nova Scotia,291.0,4242.434782608696,3479.0304347826086,9693.608695652174,,,
1984-05-01,Ontario,3209.0,4491.782608695652,3518.134782608696,9736.695652173914,,,
1984-05-01,Prince Edward Island,40.0,4741.130434782609,3557.2391304347825,9779.782608695652,,,
1984-05-01,Quebec,2336.0,4990.478260869566,3596.3434782608697,9822.869565217392,,,
1984-05-01,Saskatchewan,353.0,5239.826086956522,3635.447826086957,9865.95652173913,,,
1984-06-01,Alberta,826.0,5489.173913043478,3674.552173913044,9909.04347826087,,,
1984-06-01,British Columbia,1089.0,5738.521739130435,3713.6565217391294,9952.130434782608,,,
1984-06-01,Canada,,5987.869565217392,3752.7608695652175,9995.217391304348,37.4,37.4,38.1
1984-06-01,Manitoba,380.0,6237.217391304348,3791.865217391304,10038.304347826088,,,
1984-06-01,New Brunswick,229.0,6486.565217391304,3830.969565217392,10081.391304347826,,,
1984-06-01,Newfoundland and Labrador,157.0,6735.913043478261,3870.073913043478,10124.478260869566,,,
1984-06-01,Nova Scotia,291.0,6985.260869565218,3909.178260869565,10167.565217391304,,,
1984-06-01,Ontario,3209.0,7234.608695652174,3948.282608695652,10210.652173913044,,,
1984-06-01,Prince Edward Island,40.0,7483.956521739131,3987.386956521739,10253.739130434782,,,
1984-06-01,Quebec,2336.0,7733.304347826087,4026.491304347826,10296.826086956522,,,
1984-06-01,Saskatchewan,353.0,7982.652173913044,4065.595652173913,10339.91304347826,,,
1984-07-01,Alberta,826.0,8232.0,4104.7,10383.0,,,
1984-07-01,British Columbia,1089.0,12787.0,11032.7,26105.0,,,
1984-07-01,Canada,,101492.0,88935.6,193258.0,37.4,37.4,38.1
1984-07-01,Manitoba,380.0,4888.0,4879.0,8081.0,,,
1984-07-01,New Brunswick,229.0,2643.0,2026.6,3822.0,,,
1984-07-01,Newfoundland and Labrador,157.0,1339.0,1579.9,7555.0,,,
1984-07-01,Nova Scotia,291.0,3093.0,3098.0,6482.0,,,
1984-07-01,Ontario,3209.0,31463.0,32595.5,73257.0,,,
1984-07-01,Prince Edward Island,40.0,480.0,630.8,960.0,,,
1984-07-01,Quebec,2336.0,33710.0,25955.2,47185.0,,,
1984-07-01,Saskatchewan,353.0,2857.0,2893.5,9428.0,,,
1984-08-01,Alberta,826.0,3004.521739130435,2917.1478260869567,9321.260869565218,,,
1984-08-01,British Columbia,1089.0,3152.043478260869,2940.795652173913,9214.521739130434,,,
1984-08-01,Canada,,3299.5652173913045,2964.4434782608696,9107.782608695652,37.3,37.4,38.0
1984-08-01,Manitoba,380.0,3447.086956521739,2988.0913043478263,9001.04347826087,,,
1984-08-01,New Brunswick,229.0,3594.608695652174,3011.7391304347825,8894.304347826088,,,
1984-08-01,Newfoundland and Labrador,157.0,3742.130434782609,3035.386956521739,8787.565217391304,,,
1984-08-01,Nova Scotia,291.0,3889.652173913044,3059.034782608696,8680.826086956522,,,
1984-08-01,Ontario,3209.0,4037.173913043478,3082.682608695652,8574.08695652174,,,
1984-08-01,Prince Edward Island,40.0,4184.695652173913,3106.330434782609,8467.347826086956,,,
1984-08-01,Quebec,2336.0,4332.217391304348,3129.978260869565,8360.608695652174,,,
1984-08-01,Saskatchewan,353.0,4479.739130434782,3153.6260869565217,8253.869565217392,,,
1984-09-01,Alberta,826.0,4627.260869565218,3177.2739130434784,8147.130434782609,,,
1984-09-01,British Columbia,1089.0,4774.782608695652,3200.9217391304346,8040.391304347826,,,
1984-09-01,Canada,,4922.304347826087,3224.5695652173918,7933.652173913044,37.2,37.3,37.9
1984-09-01,Manitoba,380.0,5069.826086956522,3248.217391304348,7826.913043478261,,,
1984-09-01,New Brunswick,229.0,5217.347826086956,3271.865217391304,7720.173913043478,,,
1984-09-01,Newfoundland and Labrador,157.0,5364.869565217392,3295.513043478261,7613.434782608696,,,
1984-09-01,Nova Scotia,291.0,5512.391304347826,3319.1608695652176,7506.695652173913,,,
1984-09-01,Ontario,3209.0,5659.913043478261,3342.808695652174,7399.95652173913,,,
1984-09-01,Prince Edward Island,40.0,5807.434782608696,3366.4565217391305,7293.217391304348,,,
1984-09-01,Quebec,2336.0,5954.95652173913,3390.104347826087,7186.478260869565,,,
1984-09-01,Saskatchewan,353.0,6102.478260869565,3413.7521739130434,7079.739130434782,,,
1984-10-01,Alberta,826.0,6250.0,3437.4,6973.0,,,
1984-10-01,British Columbia,1089.0,10125.0,6577.1,21514.0,,,
1984-10-01,Canada,,105671.0,75732.2,160365.0,37.2,37.2,37.9
1984-10-01,Manitoba,380.0,3878.0,2308.1,6456.0,,,
1984-10-01,New Brunswick,229.0,2904.0,1852.6,2761.0,,,
1984-10-01,Newfoundland and Labrador,157.0,2463.0,1311.1,6401.0,,,
1984-10-01,Nova Scotia,291.0,3490.0,2842.0,5853.0,,,
1984-10-01,Ontario,3209.0,42061.0,27634.5,58469.0,,,
1984-10-01,Prince Edward Island,40.0,362.0,320.6,916.0,,,
1984-10-01,Quebec,2336.0,30413.0,26718.3,42838.0,,,
1984-10-01,Saskatchewan,353.0,3725.0,2607.0,8184.0,,,
1984-11-01,Alberta,826.0,3680.391304347826,2573.169565217391,8069.086956521739,,,
1984-11-01,British Columbia,1089.0,3635.782608695652,2539.3391304347824,7954.173913043478,,,
1984-11-01,Canada,,3591.173913043478,2505.508695652174,7839.260869565217,37.2,37.0,37.8
1984-11-01,Manitoba,380.0,3546.5652173913045,2471.6782608695653,7724.347826086956,,,
1984-11-01,New Brunswick,229.0,3501.9565217391305,2437.8478260869565,7609.434782608696,,,
1984-11-01,Newfoundland and Labrador,157.0,3457.3478260869565,2404.017391304348,7494.521739130435,,,
1984-11-01,Nova Scotia,291.0,3412.7391304347825,2370.1869565217394,7379.608695652174,,,
1984-11-01,Ontario,3209.0,3368.1304347826085,2336.3565217391306,7264.695652173913,,,
1984-11-01,Prince Edward Island,40.0,3323.521739130435,2302.526086956522,7149.782608695652,,,
1984-11-01,Quebec,2336.0,3278.913043478261,2268.695652173913,7034.869565217391,,,
1984-11-01,Saskatchewan,353.0,3234.304347826087,2234.865217391304,6919.95652173913,,,
1984-12-01,Alberta,826.0,3189.695652173913,2201.034782608696,6805.04347826087,,,
1984-12-01,British Columbia,1089.0,3145.086956521739,2167.204347826087,6690.130434782608,,,
1984-12-01,Canada,,3100.478260869565,2133.3739130434783,6575.217391304348,37.3,37.0,37.9
1984-12-01,Manitoba,380.0,3055.869565217391,2099.543478260869,6460.304347826087,,,
1984-12-01,New Brunswick,229.0,3011.260869565217,2065.713043478261,6345.391304347826,,,
1984-12-01,Newfoundland and Labrador,157.0,2966.6521739130435,2031.8826086956524,6230.478260869565,,,
1984-12-01,Nova Scotia,291.0,2922.043478260869,1998.052173913044,6115.565217391304,,,
1984-12-01,Ontario,3209.0,2877.4347826086955,1964.2217391304348,6000.652173913044,,,
1984-12-01,Prince Edward Island,40.0,2832.826086956522,1930.3913043478265,5885.739130434782,,,
1984-12-01,Quebec,2336.0,2788.217391304348,1896.5608695652172,5770.826086956522,,,
1984-12-01,Saskatchewan,353.0,2743.608695652174,1862.7304347826089,5655.913043478261,,,
1985-01-01,Alberta,843.0,2699.0,1828.9,5541.0,,,
1985-01-01,British Columbia,1111.0,7265.0,8924.2,21808.0,,,
1985-01-01,Canada,,55514.0,58163.4,155678.0,37.4,37.1,38.0
1985-01-01,Manitoba,386.0,1516.0,1650.2,6341.0,,,
1985-01-01,New Brunswick,233.0,1184.0,943.8,2503.0,,,
1985-01-01,Newfoundland and Labrador,159.0,897.0,501.4,4978.0,,,
1985-01-01,Nova Scotia,296.0,2287.0,2651.5,6235.0,,,
1985-01-01,Ontario,3269.0,21400.0,14706.0,50366.0,,,
1985-01-01,Prince Edward Island,40.0,317.0,96.3,698.0,,,
1985-01-01,Quebec,2379.0,15601.0,24845.2,49526.0,,,
1985-01-01,Saskatchewan,359.0,2348.0,1877.0,7682.0,,,
1985-02-01,Alberta,843.0,2381.826086956521,1950.2608695652173,7606.652173913043,,,
1985-02-01,British Columbia,1111.0,2415.6521739130435,2023.5217391304348,7531.304347826087,,,
1985-02-01,Canada,,2449.478260869565,2096.782608695652,7455.95652173913,37.4,37.2,38.0
1985-02-01,Manitoba,386.0,2483.304347826087,2170.043478260869,7380.608695652174,,,
1985-02-01,New Brunswick,233.0,2517.1304347826085,2243.304347826087,7305.260869565217,,,
1985-02-01,Newfoundland and Labrador,159.0,2550.9565217391305,2316.5652173913045,7229.913043478261,,,
1985-02-01,Nova Scotia,296.0,2584.782608695652,2389.826086956522,7154.565217391304,,,
1985-02-01,Ontario,3269.0,2618.608695652174,2463.086956521739,7079.217391304348,,,
1985-02-01,Prince Edward Island,40.0,2652.4347826086955,2536.3478260869565,7003.869565217391,,,
1985-02-01,Quebec,2379.0,2686.260869565217,2609.608695652174,6928.521739130435,,,
1985-02-01,Saskatchewan,359.0,2720.086956521739,2682.869565217391,6853.173913043478,,,
1985-03-01,Alberta,843.0,2753.913043478261,2756.130434782609,6777.826086956522,,,
1985-03-01,British Columbia,1111.0,2787.7391304347825,2829.391304347826,6702.478260869565,,,
1985-03-01,Canada,,2821.5652173913045,2902.6521739130435,6627.130434782609,37.5,37.3,38.1
1985-03-01,Manitoba,386.0,2855.391304347826,2975.913043478261,6551.782608695652,,,
1985-03-01,New Brunswick,233.0,2889.217391304348,3049.173913043478,6476.434782608696,,,
1985-03-01,Newfoundland and Labrador,159.0,2923.043478260869,3122.434782608696,6401.086956521739,,,
1985-03-01,Nova Scotia,296.0,2956.8695652173915,3195.695652173913,6325.739130434783,,,
1985-03-01,Ontario,3269.0,2990.695652173913,3268.9565217391305,6250.391304347826,,,
1985-03-01,Prince Edward Island,40.0,3024.521739130435,3342.217391304348,6175.04347826087,,,
1985-03-01,Quebec,2379.0,3058.3478260869565,3415.478260869565,6099.695652173913,,,
1985-03-01,Saskatchewan,359.0,3092.1739130434785,3488.7391304347825,6024.347826086957,,,
1985-04-01,Alberta,843.0,3126.0,3562.0,5949.0,,,
1985-04-01,British Columbia,1111.0,8620.0,11900.2,24875.0,,,
1985-04-01,Canada,,69306.0,112397.8,197231.0,37.5,37.3,38.1
1985-04-01,Manitoba,386.0,2793.0,4843.6,8384.0,,,
1985-04-01,New Brunswick,233.0,1132.0,2603.7,3954.0,,,
1985-04-01,Newfoundland and Labrador,159.0,702.0,1506.3,5512.0,,,
1985-04-01,Nova Scotia,296.0,2679.0,4405.4,7810.0,,,
1985-04-01,Ontario,3269.0,22238.0,46225.2,73955.0,,,
1985-04-01,Prince Edward Island,40.0,516.0,550.8,732.0,,,
1985-04-01,Quebec,2379.0,26042.0,33061.3,56280.0,,,
1985-04-01,Saskatchewan,359.0,1458.0,3584.1,9780.0,,,
1985-05-01,Alberta,843.0,1611.5217391304348,3715.291304347826,9698.608695652174,,,
1985-05-01,British Columbia,1111.0,1765.0434782608695,3846.482608695652,9617.217391304348,,,
1985-05-01,Canada,,1918.5652173913045,3977.673913043478,9535.826086956522,37.4,37.5,38.1
1985-05-01,Manitoba,386.0,2072.086956521739,4108.865217391304,9454.434782608696,,,
1985-05-01,New Brunswick,233.0,2225.608695652174,4240.05652173913,9373.04347826087,,,
1985-05-01,Newfoundland and Labrador,159.0,2379.130434782609,4371.247826086957,9291.652173913044,,,
1985-05-01,Nova Scotia,296.0,2532.6521739130435,4502.439130434783,9210.260869565218,,,
1985-05-01,Ontario,3269.0,2686.173913043478,4633.630434782609,9128.869565217392,,,
1985-05-01,Prince Edward Island,40.0,2839.695652173913,4764.821739130435,9047.478260869566,,,
1985-05-01,Quebec,2379.0,2993.217391304348,4896.01304347826,8966.08695652174,,,
1985-05-01,Saskatchewan,359.0,3146.7391304347825,5027.204347826088,8884.695652173912,,,
1985-06-01,Alberta,843.0,3300.260869565217,5158.395652173913,8803.304347826086,,,
1985-06-01,British Columbia,1111.0,3453.782608695652,5289.586956521739,8721.91304347826,,,
1985-06-01,Canada,,3607.304347826087,5420.778260869565,8640.521739130434,37.6,37.8,38.3
1985-06-01,Manitoba,386.0,3760.8260869565215,5551.969565217391,8559.130434782608,,,
1985-06-01,New Brunswick,233.0,3914.347826086957,5683.160869565218,8477.739130434782,,,
1985-06-01,Newfoundland and Labrador,159.0,4067.869565217392,5814.352173913044,8396.347826086956,,,
1985-06-01,Nova Scotia,296.0,4221.391304347826,5945.54347826087,8314.95652173913,,,
1985-06-01,Ontario,3269.0,4374.913043478261,6076.734782608695,8233.565217391304,,,
1985-06-01,Prince Edward Island,40.0,4528.434782608696,6207.926086956522,8152.173913043478,,,
1985-06-01,Quebec,2379.0,4681.95652173913,6339.117391304348,8070.782608695652,,,
1985-06-01,Saskatchewan,359.0,4835.478260869565,6470.308695652175,7989.391304347826,,,
1985-07-01,Alberta,843.0,4989.0,6601.5,7908.0,,,
1985-07-01,British Columbia,1111.0,13526.0,10270.3,21771.0,,,
1985-07-01,Canada,,108765.0,112695.8,200720.0,37.7,37.8,38.4
1985-07-01,Manitoba,386.0,4648.0,4819.1,8470.0,,,
1985-07-01,New Brunswick,233.0,1993.0,3335.6,5282.0,,,
1985-07-01,Newfoundland and Labrador,159.0,987.0,2308.9,6831.0,,,
1985-07-01,Nova Scotia,296.0,4045.0,5760.6,9508.0,,,
1985-07-01,Ontario,3269.0,34956.0,45506.1,84296.0,,,
1985-07-01,Prince Edward Island,40.0,467.0,579.8,865.0,,,
1985-07-01,Quebec,2379.0,38880.0,29077.3,46055.0,,,
1985-07-01,Saskatchewan,359.0,4274.0,4261.8,9734.0,,,
1985-08-01,Alberta,843.0,4312.086956521739,4309.547826086957,9648.304347826086,,,
1985-08-01,British Columbia,1111.0,4350.173913043478,4357.295652173913,9562.608695652174,,,
1985-08-01,Canada,,4388.260869565217,4405.04347826087,9476.91304347826,38.0,38.0,38.5
1985-08-01,Manitoba,386.0,4426.347826086957,4452.791304347827,9391.217391304348,,,
1985-08-01,New Brunswick,233.0,4464.434782608696,4500.539130434783,9305.521739130434,,,
1985-08-01,Newfoundland and Labrador,159.0,4502.521739130435,4548.286956521739,9219.826086956522,,,
1985-08-01,Nova Scotia,296.0,4540.608695652174,4596.034782608695,9134.130434782608,,,
1985-08-01,Ontario,3269.0,4578.695652173913,4643.782608695652,9048.434782608696,,,
1985-08-01,Prince Edward Island,40.0,4616.782608695652,4691.530434782609,8962.739130434782,,,
1985-08-01,Quebec,2379.0,4654.869565217391,4739.278260869565,8877.04347826087,,,
1985-08-01,Saskatchewan,359.0,4692.95652173913,4787.026086956522,8791.347826086956,,,
1985-09-01,Alberta,843.0,4731.04347826087,4834.773913043478,8705.652173913044,,,
1985-09-01,British Columbia,1111.0,4769.130434782609,4882.521739130435,8619.95652173913,,,
1985-09-01,Canada,,4807.217391304348,4930.269565217392,8534.260869565218,38.1,38.2,38.8
1985-09-01,Manitoba,386.0,4845.304347826087,4978.017391304348,8448.565217391304,,,
1985-09-01,New Brunswick,233.0,4883.391304347826,5025.765217391305,8362.869565217392,,,
1985-09-01,Newfoundland and Labrador,159.0,4921.478260869565,5073.51304347826,8277.173913043478,,,
1985-09-01,Nova Scotia,296.0,4959.565217391304,5121.260869565218,8191.478260869565,,,
1985-09-01,Ontario,3269.0,4997.652173913044,5169.008695652174,8105.782608695652,,,
