"REF_DATE","GEO","DGUID","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1987","Northwest Territories including Nunavut","","Men+","18 years and older","Persons","249","units","0","v470458","13.2.101","18335","","","t","0"
"1988","Northwest Territories including Nunavut","","Men+","18 years and older","Persons","249","units","0","v470458","13.2.101","18704","","","t","0"
"1989","Northwest Territories including Nunavut","","Men+","18 years and older","Persons","249","units","0","v470458","13.2.101","19195","","","t","0"
"1990","Northwest Territories including Nunavut","","Men+","18 years and older","Persons","249","units","0","v470458","13.2.101","19667","","","t","0"
"1971","Northwest Territories including Nunavut","","Men+","90 years and older","Persons","249","units","0","v470734","13.2.90","4","","","t","0"
"1972","Northwest Territories including Nunavut","","Men+","90 years and older","Persons","249","units","0","v470734","13.2.90","4","","","t","0"
"1973","Northwest Territories including Nunavut","","Men+","90 years and older","Persons","249","units","0","v470734","13.2.90","6","","","t","0"
"1974","Northwest Territories including Nunavut","","Men+","90 years and older","Persons","249","units","0","v470734","13.2.90","4","","","t","0"
"1975","Northwest Territories including Nunavut","","Men+","90 years and older","Persons","249","units","0","v470734","13.2.90","0","","","t","0"
"1976","Northwest Territories including Nunavut","","Men+","90 years and older","Persons","249","units","0","v470734","13.2.90","9","","","t","0"
"1977","Northwest Territories including Nunavut","","Men+","90 years and older","Persons","249","units","0","v470734","13.2.90","9","","","t","0"
"1978","Northwest Territories including Nunavut","","Men+","90 years and older","Persons","249","units","0","v470734","13.2.90","9","","","t","0"
"1979","Northwest Territories including Nunavut","","Men+","90 years and older","Persons","249","units","0","v470734","13.2.90","11","","","t","0"
"1980","Northwest Territories including Nunavut","","Men+","90 years and older","Persons","249","units","0","v470734","13.2.90","13","","","t","0"
"1981","Northwest Territories including Nunavut","","Men+","90 years and older","Persons","249","units","0","v470734","13.2.90","15","","","t","0"
"1982","Northwest Territories including Nunavut","","Men+","90 years and older","Persons","249","units","0","v470734","13.2.90","15","","","t","0"
"1983","Northwest Territories including Nunavut","","Men+","90 years and older","Persons","249","units","0","v470734","13.2.90","13","","","t","0"
"1984","Northwest Territories including Nunavut","","Men+","90 years and older","Persons","249","units","0","v470734","13.2.90","14","","","t","0"
"1985","Northwest Territories including Nunavut","","Men+","90 years and older","Persons","249","units","0","v470734","13.2.90","19","","","t","0"
"1986","Northwest Territories including Nunavut","","Men+","90 years and older","Persons","249","units","0","v470734","13.2.90","16","","","t","0"
"1987","Northwest Territories including Nunavut","","Men+","90 years and older","Persons","249","units","0","v470734","13.2.90","17","","","t","0"
"1988","Northwest Territories including Nunavut","","Men+","90 years and older","Persons","249","units","0","v470734","13.2.90","16","","","t","0"
"1989","Northwest Territories including Nunavut","","Men+","90 years and older","Persons","249","units","0","v470734","13.2.90","17","","","t","0"
"1990","Northwest Territories including Nunavut","","Men+","90 years and older","Persons","249","units","0","v470734","13.2.90","24","","","t","0"
"1971","Northwest Territories including Nunavut","","Women+","All ages","Persons","249","units","0","v470450","13.3.1","17168","","","t","0"
"1972","Northwest Territories including Nunavut","","Women+","All ages","Persons","249","units","0","v470450","13.3.1","18251","","","t","0"
"1973","Northwest Territories including Nunavut","","Women+","All ages","Persons","249","units","0","v470450","13.3.1","19165","","","t","0"
"1974","Northwest Territories including Nunavut","","Women+","All ages","Persons","249","units","0","v470450","13.3.1","19342","","","t","0"
"1975","Northwest Territories including Nunavut","","Women+","All ages","Persons","249","units","0","v470450","13.3.1","20158","","","t","0"
"1976","Northwest Territories including Nunavut","","Women+","All ages","Persons","249","units","0","v470450","13.3.1","20856","","","t","0"
"1977","Northwest Territories including Nunavut","","Women+","All ages","Persons","249","units","0","v470450","13.3.1","21011","","","t","0"
"1978","Northwest Territories including Nunavut","","Women+","All ages","Persons","249","units","0","v470450","13.3.1","21477","","","t","0"
"1979","Northwest Territories including Nunavut","","Women+","All ages","Persons","249","units","0","v470450","13.3.1","21693","","","t","0"
"1980","Northwest Territories including Nunavut","","Women+","All ages","Persons","249","units","0","v470450","13.3.1","21994","","","t","0"
"1981","Northwest Territories including Nunavut","","Women+","All ages","Persons","249","units","0","v470450","13.3.1","22455","","","t","0"
"1982","Northwest Territories including Nunavut","","Women+","All ages","Persons","249","units","0","v470450","13.3.1","23215","","","t","0"
"1983","Northwest Territories including Nunavut","","Women+","All ages","Persons","249","units","0","v470450","13.3.1","23933","","","t","0"
"1984","Northwest Territories including Nunavut","","Women+","All ages","Persons","249","units","0","v470450","13.3.1","24637","","","t","0"
"1985","Northwest Territories including Nunavut","","Women+","All ages","Persons","249","units","0","v470450","13.3.1","25543","","","t","0"
"1986","Northwest Territories including Nunavut","","Women+","All ages","Persons","249","units","0","v470450","13.3.1","25802","","","t","0"
"1987","Northwest Territories including Nunavut","","Women+","All ages","Persons","249","units","0","v470450","13.3.1","26121","","","t","0"
"1988","Northwest Territories including Nunavut","","Women+","All ages","Persons","249","units","0","v470450","13.3.1","26561","","","t","0"
"1989","Northwest Territories including Nunavut","","Women+","All ages","Persons","249","units","0","v470450","13.3.1","27286","","","t","0"
"1990","Northwest Territories including Nunavut","","Women+","All ages","Persons","249","units","0","v470450","13.3.1","28151","","","t","0"
"1971","Northwest Territories including Nunavut","","Women+","0 to 14 years","Persons","249","units","0","v470738","13.3.91","7390","","","t","0"
"1972","Northwest Territories including Nunavut","","Women+","0 to 14 years","Persons","249","units","0","v470738","13.3.91","7760","","","t","0"
"1973","Northwest Territories including Nunavut","","Women+","0 to 14 years","Persons","249","units","0","v470738","13.3.91","7997","","","t","0"
"1974","Northwest Territories including Nunavut","","Women+","0 to 14 years","Persons","249","units","0","v470738","13.3.91","7952","","","t","0"
"1975","Northwest Territories including Nunavut","","Women+","0 to 14 years","Persons","249","units","0","v470738","13.3.91","8085","","","t","0"
"1976","Northwest Territories including Nunavut","","Women+","0 to 14 years","Persons","249","units","0","v470738","13.3.91","8145","","","t","0"
"1977","Northwest Territories including Nunavut","","Women+","0 to 14 years","Persons","249","units","0","v470738","13.3.91","8077","","","t","0"
"1978","Northwest Territories including Nunavut","","Women+","0 to 14 years","Persons","249","units","0","v470738","13.3.91","8077","","","t","0"
"1979","Northwest Territories including Nunavut","","Women+","0 to 14 years","Persons","249","units","0","v470738","13.3.91","7974","","","t","0"
"1980","Northwest Territories including Nunavut","","Women+","0 to 14 years","Persons","249","units","0","v470738","13.3.91","7933","","","t","0"
"1981","Northwest Territories including Nunavut","","Women+","0 to 14 years","Persons","249","units","0","v470738","13.3.91","7895","","","t","0"
"1982","Northwest Territories including Nunavut","","Women+","0 to 14 years","Persons","249","units","0","v470738","13.3.91","8014","","","t","0"
"1983","Northwest Territories including Nunavut","","Women+","0 to 14 years","Persons","249","units","0","v470738","13.3.91","8151","","","t","0"
"1984","Northwest Territories including Nunavut","","Women+","0 to 14 years","Persons","249","units","0","v470738","13.3.91","8334","","","t","0"
"1985","Northwest Territories including Nunavut","","Women+","0 to 14 years","Persons","249","units","0","v470738","13.3.91","8564","","","t","0"
"1986","Northwest Territories including Nunavut","","Women+","0 to 14 years","Persons","249","units","0","v470738","13.3.91","8510","","","t","0"
"1987","Northwest Territories including Nunavut","","Women+","0 to 14 years","Persons","249","units","0","v470738","13.3.91","8513","","","t","0"
"1988","Northwest Territories including Nunavut","","Women+","0 to 14 years","Persons","249","units","0","v470738","13.3.91","8643","","","t","0"
"1989","Northwest Territories including Nunavut","","Women+","0 to 14 years","Persons","249","units","0","v470738","13.3.91","8959","","","t","0"
"1990","Northwest Territories including Nunavut","","Women+","0 to 14 years","Persons","249","units","0","v470738","13.3.91","9223","","","t","0"
"1971","Northwest Territories including Nunavut","","Women+","0 to 15 years","Persons","249","units","0","v470741","13.3.92","7719","","","t","0"
"1972","Northwest Territories including Nunavut","","Women+","0 to 15 years","Persons","249","units","0","v470741","13.3.92","8132","","","t","0"
"1973","Northwest Territories including Nunavut","","Women+","0 to 15 years","Persons","249","units","0","v470741","13.3.92","8366","","","t","0"
"1974","Northwest Territories including Nunavut","","Women+","0 to 15 years","Persons","249","units","0","v470741","13.3.92","8355","","","t","0"
"1975","Northwest Territories including Nunavut","","Women+","0 to 15 years","Persons","249","units","0","v470741","13.3.92","8499","","","t","0"
"1976","Northwest Territories including Nunavut","","Women+","0 to 15 years","Persons","249","units","0","v470741","13.3.92","8617","","","t","0"
"1977","Northwest Territories including Nunavut","","Women+","0 to 15 years","Persons","249","units","0","v470741","13.3.92","8564","","","t","0"
"1978","Northwest Territories including Nunavut","","Women+","0 to 15 years","Persons","249","units","0","v470741","13.3.92","8576","","","t","0"
"1979","Northwest Territories including Nunavut","","Women+","0 to 15 years","Persons","249","units","0","v470741","13.3.92","8505","","","t","0"
"1980","Northwest Territories including Nunavut","","Women+","0 to 15 years","Persons","249","units","0","v470741","13.3.92","8476","","","t","0"
"1981","Northwest Territories including Nunavut","","Women+","0 to 15 years","Persons","249","units","0","v470741","13.3.92","8393","","","t","0"
"1982","Northwest Territories including Nunavut","","Women+","0 to 15 years","Persons","249","units","0","v470741","13.3.92","8494","","","t","0"
"1983","Northwest Territories including Nunavut","","Women+","0 to 15 years","Persons","249","units","0","v470741","13.3.92","8650","","","t","0"
"1984","Northwest Territories including Nunavut","","Women+","0 to 15 years","Persons","249","units","0","v470741","13.3.92","8841","","","t","0"
"1985","Northwest Territories including Nunavut","","Women+","0 to 15 years","Persons","249","units","0","v470741","13.3.92","9078","","","t","0"
"1986","Northwest Territories including Nunavut","","Women+","0 to 15 years","Persons","249","units","0","v470741","13.3.92","9041","","","t","0"
"1987","Northwest Territories including Nunavut","","Women+","0 to 15 years","Persons","249","units","0","v470741","13.3.92","9056","","","t","0"
"1988","Northwest Territories including Nunavut","","Women+","0 to 15 years","Persons","249","units","0","v470741","13.3.92","9116","","","t","0"
"1989","Northwest Territories including Nunavut","","Women+","0 to 15 years","Persons","249","units","0","v470741","13.3.92","9375","","","t","0"
"1990","Northwest Territories including Nunavut","","Women+","0 to 15 years","Persons","249","units","0","v470741","13.3.92","9672","","","t","0"
"1971","Northwest Territories including Nunavut","","Women+","0 to 16 years","Persons","249","units","0","v470744","13.3.93","8033","","","t","0"
"1972","Northwest Territories including Nunavut","","Women+","0 to 16 years","Persons","249","units","0","v470744","13.3.93","8459","","","t","0"
"1973","Northwest Territories including Nunavut","","Women+","0 to 16 years","Persons","249","units","0","v470744","13.3.93","8739","","","t","0"
"1974","Northwest Territories including Nunavut","","Women+","0 to 16 years","Persons","249","units","0","v470744","13.3.93","8727","","","t","0"
"1975","Northwest Territories including Nunavut","","Women+","0 to 16 years","Persons","249","units","0","v470744","13.3.93","8907","","","t","0"
"1976","Northwest Territories including Nunavut","","Women+","0 to 16 years","Persons","249","units","0","v470744","13.3.93","9041","","","t","0"
"1977","Northwest Territories including Nunavut","","Women+","0 to 16 years","Persons","249","units","0","v470744","13.3.93","9033","","","t","0"
"1978","Northwest Territories including Nunavut","","Women+","0 to 16 years","Persons","249","units","0","v470744","13.3.93","9067","","","t","0"
"1979","Northwest Territories including Nunavut","","Women+","0 to 16 years","Persons","249","units","0","v470744","13.3.93","8990","","","t","0"
"1980","Northwest Territories including Nunavut","","Women+","0 to 16 years","Persons","249","units","0","v470744","13.3.93","8999","","","t","0"
"1981","Northwest Territories including Nunavut","","Women+","0 to 16 years","Persons","249","units","0","v470744","13.3.93","8925","","","t","0"
"1982","Northwest Territories including Nunavut","","Women+","0 to 16 years","Persons","249","units","0","v470744","13.3.93","8999","","","t","0"
"1983","Northwest Territories including Nunavut","","Women+","0 to 16 years","Persons","249","units","0","v470744","13.3.93","9128","","","t","0"
"1984","Northwest Territories including Nunavut","","Women+","0 to 16 years","Persons","249","units","0","v470744","13.3.93","9335","","","t","0"
"1985","Northwest Territories including Nunavut","","Women+","0 to 16 years","Persons","249","units","0","v470744","13.3.93","9586","","","t","0"
"1986","Northwest Territories including Nunavut","","Women+","0 to 16 years","Persons","249","units","0","v470744","13.3.93","9556","","","t","0"
"1987","Northwest Territories including Nunavut","","Women+","0 to 16 years","Persons","249","units","0","v470744","13.3.93","9587","","","t","0"
"1988","Northwest Territories including Nunavut","","Women+","0 to 16 years","Persons","249","units","0","v470744","13.3.93","9659","","","t","0"
"1989","Northwest Territories including Nunavut","","Women+","0 to 16 years","Persons","249","units","0","v470744","13.3.93","9848","","","t","0"
"1990","Northwest Territories including Nunavut","","Women+","0 to 16 years","Persons","249","units","0","v470744","13.3.93","10094","","","t","0"
"1971","Northwest Territories including Nunavut","","Women+","0 to 17 years","Persons","249","units","0","v470747","13.3.94","8338","","","t","0"
"1972","Northwest Territories including Nunavut","","Women+","0 to 17 years","Persons","249","units","0","v470747","13.3.94","8789","","","t","0"
"1973","Northwest Territories including Nunavut","","Women+","0 to 17 years","Persons","249","units","0","v470747","13.3.94","9072","","","t","0"
"1974","Northwest Territories including Nunavut","","Women+","0 to 17 years","Persons","249","units","0","v470747","13.3.94","9097","","","t","0"
"1975","Northwest Territories including Nunavut","","Women+","0 to 17 years","Persons","249","units","0","v470747","13.3.94","9299","","","t","0"
"1976","Northwest Territories including Nunavut","","Women+","0 to 17 years","Persons","249","units","0","v470747","13.3.94","9463","","","t","0"
"1977","Northwest Territories including Nunavut","","Women+","0 to 17 years","Persons","249","units","0","v470747","13.3.94","9448","","","t","0"
"1978","Northwest Territories including Nunavut","","Women+","0 to 17 years","Persons","249","units","0","v470747","13.3.94","9536","","","t","0"
"1979","Northwest Territories including Nunavut","","Women+","0 to 17 years","Persons","249","units","0","v470747","13.3.94","9477","","","t","0"
"1980","Northwest Territories including Nunavut","","Women+","0 to 17 years","Persons","249","units","0","v470747","13.3.94","9468","","","t","0"
"1981","Northwest Territories including Nunavut","","Women+","0 to 17 years","Persons","249","units","0","v470747","13.3.94","9442","","","t","0"
"1982","Northwest Territories including Nunavut","","Women+","0 to 17 years","Persons","249","units","0","v470747","13.3.94","9544","","","t","0"
"1983","Northwest Territories including Nunavut","","Women+","0 to 17 years","Persons","249","units","0","v470747","13.3.94","9635","","","t","0"
"1984","Northwest Territories including Nunavut","","Women+","0 to 17 years","Persons","249","units","0","v470747","13.3.94","9809","","","t","0"
"1985","Northwest Territories including Nunavut","","Women+","0 to 17 years","Persons","249","units","0","v470747","13.3.94","10090","","","t","0"
"1986","Northwest Territories including Nunavut","","Women+","0 to 17 years","Persons","249","units","0","v470747","13.3.94","10066","","","t","0"
"1987","Northwest Territories including Nunavut","","Women+","0 to 17 years","Persons","249","units","0","v470747","13.3.94","10099","","","t","0"
"1988","Northwest Territories including Nunavut","","Women+","0 to 17 years","Persons","249","units","0","v470747","13.3.94","10206","","","t","0"
"1989","Northwest Territories including Nunavut","","Women+","0 to 17 years","Persons","249","units","0","v470747","13.3.94","10402","","","t","0"
"1990","Northwest Territories including Nunavut","","Women+","0 to 17 years","Persons","249","units","0","v470747","13.3.94","10579","","","t","0"
"1971","Northwest Territories including Nunavut","","Women+","15 to 49 years","Persons","249","units","0","v470750","13.3.95","8350","","","t","0"
"1972","Northwest Territories including Nunavut","","Women+","15 to 49 years","Persons","249","units","0","v470750","13.3.95","8947","","","t","0"
"1973","Northwest Territories including Nunavut","","Women+","15 to 49 years","Persons","249","units","0","v470750","13.3.95","9544","","","t","0"
"1974","Northwest Territories including Nunavut","","Women+","15 to 49 years","Persons","249","units","0","v470750","13.3.95","9710","","","t","0"
"1975","Northwest Territories including Nunavut","","Women+","15 to 49 years","Persons","249","units","0","v470750","13.3.95","10320","","","t","0"
"1976","Northwest Territories including Nunavut","","Women+","15 to 49 years","Persons","249","units","0","v470750","13.3.95","10872","","","t","0"
"1977","Northwest Territories including Nunavut","","Women+","15 to 49 years","Persons","249","units","0","v470750","13.3.95","11073","","","t","0"
"1978","Northwest Territories including Nunavut","","Women+","15 to 49 years","Persons","249","units","0","v470750","13.3.95","11496","","","t","0"
"1979","Northwest Territories including Nunavut","","Women+","15 to 49 years","Persons","249","units","0","v470750","13.3.95","11800","","","t","0"
"1980","Northwest Territories including Nunavut","","Women+","15 to 49 years","Persons","249","units","0","v470750","13.3.95","12106","","","t","0"
"1981","Northwest Territories including Nunavut","","Women+","15 to 49 years","Persons","249","units","0","v470750","13.3.95","12519","","","t","0"
"1982","Northwest Territories including Nunavut","","Women+","15 to 49 years","Persons","249","units","0","v470750","13.3.95","13072","","","t","0"
"1983","Northwest Territories including Nunavut","","Women+","15 to 49 years","Persons","249","units","0","v470750","13.3.95","13570","","","t","0"
"1984","Northwest Territories including Nunavut","","Women+","15 to 49 years","Persons","249","units","0","v470750","13.3.95","14032","","","t","0"
"1985","Northwest Territories including Nunavut","","Women+","15 to 49 years","Persons","249","units","0","v470750","13.3.95","14607","","","t","0"
"1986","Northwest Territories including Nunavut","","Women+","15 to 49 years","Persons","249","units","0","v470750","13.3.95","14846","","","t","0"
"1987","Northwest Territories including Nunavut","","Women+","15 to 49 years","Persons","249","units","0","v470750","13.3.95","15096","","","t","0"
"1988","Northwest Territories including Nunavut","","Women+","15 to 49 years","Persons","249","units","0","v470750","13.3.95","15347","","","t","0"
"1989","Northwest Territories including Nunavut","","Women+","15 to 49 years","Persons","249","units","0","v470750","13.3.95","15745","","","t","0"
"1990","Northwest Territories including Nunavut","","Women+","15 to 49 years","Persons","249","units","0","v470750","13.3.95","16278","","","t","0"
"1971","Northwest Territories including Nunavut","","Women+","15 to 64 years","Persons","249","units","0","v470753","13.3.96","9377","","","t","0"
"1972","Northwest Territories including Nunavut","","Women+","15 to 64 years","Persons","249","units","0","v470753","13.3.96","10064","","","t","0"
"1973","Northwest Territories including Nunavut","","Women+","15 to 64 years","Persons","249","units","0","v470753","13.3.96","10708","","","t","0"
"1974","Northwest Territories including Nunavut","","Women+","15 to 64 years","Persons","249","units","0","v470753","13.3.96","10899","","","t","0"
"1975","Northwest Territories including Nunavut","","Women+","15 to 64 years","Persons","249","units","0","v470753","13.3.96","11541","","","t","0"
"1976","Northwest Territories including Nunavut","","Women+","15 to 64 years","Persons","249","units","0","v470753","13.3.96","12128","","","t","0"
"1977","Northwest Territories including Nunavut","","Women+","15 to 64 years","Persons","249","units","0","v470753","13.3.96","12357","","","t","0"
"1978","Northwest Territories including Nunavut","","Women+","15 to 64 years","Persons","249","units","0","v470753","13.3.96","12804","","","t","0"
"1979","Northwest Territories including Nunavut","","Women+","15 to 64 years","Persons","249","units","0","v470753","13.3.96","13114","","","t","0"
"1980","Northwest Territories including Nunavut","","Women+","15 to 64 years","Persons","249","units","0","v470753","13.3.96","13439","","","t","0"
"1981","Northwest Territories including Nunavut","","Women+","15 to 64 years","Persons","249","units","0","v470753","13.3.96","13909","","","t","0"
"1982","Northwest Territories including Nunavut","","Women+","15 to 64 years","Persons","249","units","0","v470753","13.3.96","14530","","","t","0"
"1983","Northwest Territories including Nunavut","","Women+","15 to 64 years","Persons","249","units","0","v470753","13.3.96","15102","","","t","0"
"1984","Northwest Territories including Nunavut","","Women+","15 to 64 years","Persons","249","units","0","v470753","13.3.96","15606","","","t","0"
"1985","Northwest Territories including Nunavut","","Women+","15 to 64 years","Persons","249","units","0","v470753","13.3.96","16266","","","t","0"
"1986","Northwest Territories including Nunavut","","Women+","15 to 64 years","Persons","249","units","0","v470753","13.3.96","16540","","","t","0"
"1987","Northwest Territories including Nunavut","","Women+","15 to 64 years","Persons","249","units","0","v470753","13.3.96","16827","","","t","0"
"1988","Northwest Territories including Nunavut","","Women+","15 to 64 years","Persons","249","units","0","v470753","13.3.96","17123","","","t","0"
"1989","Northwest Territories including Nunavut","","Women+","15 to 64 years","Persons","249","units","0","v470753","13.3.96","17556","","","t","0"
"1990","Northwest Territories including Nunavut","","Women+","15 to 64 years","Persons","249","units","0","v470753","13.3.96","18171","","","t","0"
"1971","Northwest Territories including Nunavut","","Women+","16 to 64 years","Persons","249","units","0","v470756","13.3.97","9048","","","t","0"
"1972","Northwest Territories including Nunavut","","Women+","16 to 64 years","Persons","249","units","0","v470756","13.3.97","9692","","","t","0"
"1973","Northwest Territories including Nunavut","","Women+","16 to 64 years","Persons","249","units","0","v470756","13.3.97","10339","","","t","0"
"1974","Northwest Territories including Nunavut","","Women+","16 to 64 years","Persons","249","units","0","v470756","13.3.97","10496","","","t","0"
"1975","Northwest Territories including Nunavut","","Women+","16 to 64 years","Persons","249","units","0","v470756","13.3.97","11127","","","t","0"
"1976","Northwest Territories including Nunavut","","Women+","16 to 64 years","Persons","249","units","0","v470756","13.3.97","11656","","","t","0"
"1977","Northwest Territories including Nunavut","","Women+","16 to 64 years","Persons","249","units","0","v470756","13.3.97","11870","","","t","0"
"1978","Northwest Territories including Nunavut","","Women+","16 to 64 years","Persons","249","units","0","v470756","13.3.97","12305","","","t","0"
"1979","Northwest Territories including Nunavut","","Women+","16 to 64 years","Persons","249","units","0","v470756","13.3.97","12583","","","t","0"
"1980","Northwest Territories including Nunavut","","Women+","16 to 64 years","Persons","249","units","0","v470756","13.3.97","12896","","","t","0"
"1981","Northwest Territories including Nunavut","","Women+","16 to 64 years","Persons","249","units","0","v470756","13.3.97","13411","","","t","0"
"1982","Northwest Territories including Nunavut","","Women+","16 to 64 years","Persons","249","units","0","v470756","13.3.97","14050","","","t","0"
"1983","Northwest Territories including Nunavut","","Women+","16 to 64 years","Persons","249","units","0","v470756","13.3.97","14603","","","t","0"
"1984","Northwest Territories including Nunavut","","Women+","16 to 64 years","Persons","249","units","0","v470756","13.3.97","15099","","","t","0"
"1985","Northwest Territories including Nunavut","","Women+","16 to 64 years","Persons","249","units","0","v470756","13.3.97","15752","","","t","0"
"1986","Northwest Territories including Nunavut","","Women+","16 to 64 years","Persons","249","units","0","v470756","13.3.97","16009","","","t","0"
"1987","Northwest Territories including Nunavut","","Women+","16 to 64 years","Persons","249","units","0","v470756","13.3.97","16284","","","t","0"
"1988","Northwest Territories including Nunavut","","Women+","16 to 64 years","Persons","249","units","0","v470756","13.3.97","16650","","","t","0"
"1989","Northwest Territories including Nunavut","","Women+","16 to 64 years","Persons","249","units","0","v470756","13.3.97","17140","","","t","0"
"1990","Northwest Territories including Nunavut","","Women+","16 to 64 years","Persons","249","units","0","v470756","13.3.97","17722","","","t","0"
"1971","Northwest Territories including Nunavut","","Women+","17 to 64 years","Persons","249","units","0","v470759","13.3.98","8734","","","t","0"
"1972","Northwest Territories including Nunavut","","Women+","17 to 64 years","Persons","249","units","0","v470759","13.3.98","9365","","","t","0"
"1973","Northwest Territories including Nunavut","","Women+","17 to 64 years","Persons","249","units","0","v470759","13.3.98","9966","","","t","0"
"1974","Northwest Territories including Nunavut","","Women+","17 to 64 years","Persons","249","units","0","v470759","13.3.98","10124","","","t","0"
"1975","Northwest Territories including Nunavut","","Women+","17 to 64 years","Persons","249","units","0","v470759","13.3.98","10719","","","t","0"
"1976","Northwest Territories including Nunavut","","Women+","17 to 64 years","Persons","249","units","0","v470759","13.3.98","11232","","","t","0"
"1977","Northwest Territories including Nunavut","","Women+","17 to 64 years","Persons","249","units","0","v470759","13.3.98","11401","","","t","0"
"1978","Northwest Territories including Nunavut","","Women+","17 to 64 years","Persons","249","units","0","v470759","13.3.98","11814","","","t","0"
"1979","Northwest Territories including Nunavut","","Women+","17 to 64 years","Persons","249","units","0","v470759","13.3.98","12098","","","t","0"
"1980","Northwest Territories including Nunavut","","Women+","17 to 64 years","Persons","249","units","0","v470759","13.3.98","12373","","","t","0"
"1981","Northwest Territories including Nunavut","","Women+","17 to 64 years","Persons","249","units","0","v470759","13.3.98","12879","","","t","0"
"1982","Northwest Territories including Nunavut","","Women+","17 to 64 years","Persons","249","units","0","v470759","13.3.98","13545","","","t","0"
"1983","Northwest Territories including Nunavut","","Women+","17 to 64 years","Persons","249","units","0","v470759","13.3.98","14125","","","t","0"
"1984","Northwest Territories including Nunavut","","Women+","17 to 64 years","Persons","249","units","0","v470759","13.3.98","14605","","","t","0"
"1985","Northwest Territories including Nunavut","","Women+","17 to 64 years","Persons","249","units","0","v470759","13.3.98","15244","","","t","0"
"1986","Northwest Territories including Nunavut","","Women+","17 to 64 years","Persons","249","units","0","v470759","13.3.98","15494","","","t","0"
"1987","Northwest Territories including Nunavut","","Women+","17 to 64 years","Persons","249","units","0","v470759","13.3.98","15753","","","t","0"
"1988","Northwest Territories including Nunavut","","Women+","17 to 64 years","Persons","249","units","0","v470759","13.3.98","16107","","","t","0"
"1989","Northwest Territories including Nunavut","","Women+","17 to 64 years","Persons","249","units","0","v470759","13.3.98","16667","","","t","0"
"1990","Northwest Territories including Nunavut","","Women+","17 to 64 years","Persons","249","units","0","v470759","13.3.98","17300","","","t","0"
"1971","Northwest Territories including Nunavut","","Women+","18 years and older","Persons","249","units","0","v470459","13.3.101","8830","","","t","0"
"1972","Northwest Territories including Nunavut","","Women+","18 years and older","Persons","249","units","0","v470459","13.3.101","9462","","","t","0"
"1973","Northwest Territories including Nunavut","","Women+","18 years and older","Persons","249","units","0","v470459","13.3.101","10093","","","t","0"
"1974","Northwest Territories including Nunavut","","Women+","18 years and older","Persons","249","units","0","v470459","13.3.101","10245","","","t","0"
"1975","Northwest Territories including Nunavut","","Women+","18 years and older","Persons","249","units","0","v470459","13.3.101","10859","","","t","0"
"1976","Northwest Territories including Nunavut","","Women+","18 years and older","Persons","249","units","0","v470459","13.3.101","11393","","","t","0"
"1977","Northwest Territories including Nunavut","","Women+","18 years and older","Persons","249","units","0","v470459","13.3.101","11563","","","t","0"
"1978","Northwest Territories including Nunavut","","Women+","18 years and older","Persons","249","units","0","v470459","13.3.101","11941","","","t","0"
"1979","Northwest Territories including Nunavut","","Women+","18 years and older","Persons","249","units","0","v470459","13.3.101","12216","","","t","0"
"1980","Northwest Territories including Nunavut","","Women+","18 years and older","Persons","249","units","0","v470459","13.3.101","12526","","","t","0"
"1981","Northwest Territories including Nunavut","","Women+","18 years and older","Persons","249","units","0","v470459","13.3.101","13013","","","t","0"
"1982","Northwest Territories including Nunavut","","Women+","18 years and older","Persons","249","units","0","v470459","13.3.101","13671","","","t","0"
"1983","Northwest Territories including Nunavut","","Women+","18 years and older","Persons","249","units","0","v470459","13.3.101","14298","","","t","0"
"1984","Northwest Territories including Nunavut","","Women+","18 years and older","Persons","249","units","0","v470459","13.3.101","14828","","","t","0"
"1985","Northwest Territories including Nunavut","","Women+","18 years and older","Persons","249","units","0","v470459","13.3.101","15453","","","t","0"
"1986","Northwest Territories including Nunavut","","Women+","18 years and older","Persons","249","units","0","v470459","13.3.101","15736","","","t","0"
"1987","Northwest Territories including Nunavut","","Women+","18 years and older","Persons","249","units","0","v470459","13.3.101","16022","","","t","0"
"1988","Northwest Territories including Nunavut","","Women+","18 years and older","Persons","249","units","0","v470459","13.3.101","16355","","","t","0"
"1989","Northwest Territories including Nunavut","","Women+","18 years and older","Persons","249","units","0","v470459","13.3.101","16884","","","t","0"
"1990","Northwest Territories including Nunavut","","Women+","18 years and older","Persons","249","units","0","v470459","13.3.101","17572","","","t","0"
"1971","Northwest Territories including Nunavut","","Women+","90 years and older","Persons","249","units","0","v470735","13.3.90","10","","","t","0"
"1972","Northwest Territories including Nunavut","","Women+","90 years and older","Persons","249","units","0","v470735","13.3.90","8","","","t","0"
"1973","Northwest Territories including Nunavut","","Women+","90 years and older","Persons","249","units","0","v470735","13.3.90","5","","","t","0"
"1974","Northwest Territories including Nunavut","","Women+","90 years and older","Persons","249","units","0","v470735","13.3.90","8","","","t","0"
"1975","Northwest Territories including Nunavut","","Women+","90 years and older","Persons","249","units","0","v470735","13.3.90","11","","","t","0"
"1976","Northwest Territories including Nunavut","","Women+","90 years and older","Persons","249","units","0","v470735","13.3.90","16","","","t","0"
"1977","Northwest Territories including Nunavut","","Women+","90 years and older","Persons","249","units","0","v470735","13.3.90","17","","","t","0"
