REF_DATE,GEO,Housing completions,Housing starts,Housing under construction
2014-01-01,Alberta,20853.0,20765.0,82136.0
2014-01-01,British Columbia,16823.0,15543.0,84875.0
2014-01-01,Canada,99518.0,90552.0,564692.0
2014-01-01,Manitoba,3017.0,1592.0,13523.0
2014-01-01,New Brunswick,1365.0,592.0,4746.0
2014-01-01,Newfoundland and Labrador,1217.0,508.0,4446.0
2014-01-01,Nova Scotia,2293.0,777.0,8710.0
2014-01-01,Ontario,30779.0,29378.0,265213.0
2014-01-01,Prince Edward Island,344.0,132.0,965.0
2014-01-01,Quebec,18418.0,17863.0,79860.0
2014-01-01,Saskatchewan,4409.0,3402.0,20218.0
2014-02-01,Alberta,5181.0,4499.434782608696,23191.565217391304
2014-02-01,British Columbia,5953.0,5596.869565217392,26165.130434782608
2014-02-01,Canada,6725.0,6694.304347826087,29138.695652173912
2014-02-01,Manitoba,7497.0,7791.739130434783,32112.260869565216
2014-02-01,New Brunswick,8269.0,8889.17391304348,35085.82608695652
2014-02-01,Newfoundland and Labrador,9041.0,9986.608695652174,38059.391304347824
2014-02-01,Nova Scotia,9813.0,11084.04347826087,41032.956521739135
2014-02-01,Ontario,10585.0,12181.478260869566,44006.52173913043
2014-02-01,Prince Edward Island,11357.0,13278.913043478262,46980.08695652174
2014-02-01,Quebec,12129.0,14376.347826086958,49953.65217391304
2014-02-01,Saskatchewan,12901.0,15473.782608695654,52927.21739130435
2014-03-01,Alberta,13673.0,16571.217391304348,55900.782608695656
2014-03-01,British Columbia,14445.0,17668.652173913044,58874.34782608696
2014-03-01,Canada,15217.0,18766.08695652174,61847.913043478264
2014-03-01,Manitoba,15989.0,19863.521739130436,64821.47826086957
2014-03-01,New Brunswick,16761.0,20960.956521739132,67795.04347826086
2014-03-01,Newfoundland and Labrador,17533.0,22058.391304347828,70768.60869565218
2014-03-01,Nova Scotia,18305.0,23155.826086956524,73742.17391304349
2014-03-01,Ontario,19077.0,24253.26086956522,76715.73913043478
2014-03-01,Prince Edward Island,19849.0,25350.695652173916,79689.30434782608
2014-03-01,Quebec,20621.0,26448.13043478261,82662.86956521739
2014-03-01,Saskatchewan,21393.0,27545.565217391308,85636.4347826087
2014-04-01,Alberta,22165.0,28643.0,88610.0
2014-04-01,British Columbia,14308.0,19294.0,89755.0
2014-04-01,Canada,117551.0,138349.0,585381.0
2014-04-01,Manitoba,3548.0,4804.0,14675.0
2014-04-01,New Brunswick,1754.0,1237.0,4230.0
2014-04-01,Newfoundland and Labrador,1323.0,1344.0,4449.0
2014-04-01,Nova Scotia,1390.0,1710.0,9028.0
2014-04-01,Ontario,40258.0,44316.0,269322.0
2014-04-01,Prince Edward Island,314.0,433.0,1084.0
2014-04-01,Quebec,26141.0,30424.0,84247.0
2014-04-01,Saskatchewan,6350.0,6144.0,19981.0
2014-05-01,Alberta,7003.913043478261,7144.217391304348,23321.82608695652
2014-05-01,British Columbia,7657.826086956522,8144.434782608696,26662.652173913044
2014-05-01,Canada,8311.739130434782,9144.652173913044,30003.478260869564
2014-05-01,Manitoba,8965.652173913044,10144.869565217392,33344.30434782609
2014-05-01,New Brunswick,9619.565217391304,11145.08695652174,36685.13043478261
2014-05-01,Newfoundland and Labrador,10273.478260869564,12145.304347826088,40025.95652173913
2014-05-01,Nova Scotia,10927.391304347826,13145.521739130436,43366.78260869565
2014-05-01,Ontario,11581.304347826088,14145.739130434784,46707.608695652176
2014-05-01,Prince Edward Island,12235.217391304348,15145.95652173913,50048.43478260869
2014-05-01,Quebec,12889.130434782608,16146.173913043478,53389.260869565216
2014-05-01,Saskatchewan,13543.04347826087,17146.391304347824,56730.086956521736
2014-06-01,Alberta,14196.95652173913,18146.608695652176,60070.91304347826
2014-06-01,British Columbia,14850.869565217392,19146.82608695652,63411.73913043478
2014-06-01,Canada,15504.782608695652,20147.04347826087,66752.5652173913
2014-06-01,Manitoba,16158.695652173914,21147.260869565216,70093.39130434782
2014-06-01,New Brunswick,16812.608695652176,22147.478260869568,73434.21739130435
2014-06-01,Newfoundland and Labrador,17466.521739130432,23147.695652173912,76775.04347826086
2014-06-01,Nova Scotia,18120.434782608696,24147.91304347826,80115.86956521738
2014-06-01,Ontario,18774.347826086956,25148.130434782608,83456.69565217392
2014-06-01,Prince Edward Island,19428.260869565216,26148.347826086956,86797.52173913043
2014-06-01,Quebec,20082.17391304348,27148.565217391304,90138.34782608695
2014-06-01,Saskatchewan,20736.08695652174,28148.782608695652,93479.17391304347
2014-07-01,Alberta,21390.0,29149.0,96820.0
2014-07-01,British Columbia,16935.0,21959.0,94796.0
2014-07-01,Canada,124454.0,138618.0,600648.0
2014-07-01,Manitoba,3935.0,6040.0,16693.0
2014-07-01,New Brunswick,1361.0,2531.0,5390.0
2014-07-01,Newfoundland and Labrador,1177.0,1643.0,4914.0
2014-07-01,Nova Scotia,2524.0,3299.0,9796.0
2014-07-01,Ontario,36752.0,40633.0,273862.0
2014-07-01,Prince Edward Island,327.0,271.0,1010.0
2014-07-01,Quebec,34623.0,26379.0,76182.0
2014-07-01,Saskatchewan,5430.0,6714.0,21185.0
2014-08-01,Alberta,6237.217391304348,7450.347826086956,24459.130434782608
2014-08-01,British Columbia,7044.434782608696,8186.695652173913,27733.260869565216
2014-08-01,Canada,7851.652173913044,8923.04347826087,31007.391304347824
2014-08-01,Manitoba,8658.869565217392,9659.391304347826,34281.52173913043
2014-08-01,New Brunswick,9466.08695652174,10395.739130434782,37555.65217391304
2014-08-01,Newfoundland and Labrador,10273.304347826088,11132.08695652174,40829.78260869565
2014-08-01,Nova Scotia,11080.521739130436,11868.434782608696,44103.91304347826
2014-08-01,Ontario,11887.739130434784,12604.782608695652,47378.043478260865
2014-08-01,Prince Edward Island,12694.956521739132,13341.130434782608,50652.17391304347
2014-08-01,Quebec,13502.17391304348,14077.478260869564,53926.30434782608
2014-08-01,Saskatchewan,14309.391304347826,14813.826086956522,57200.434782608696
2014-09-01,Alberta,15116.608695652174,15550.173913043478,60474.565217391304
2014-09-01,British Columbia,15923.826086956522,16286.521739130434,63748.69565217391
2014-09-01,Canada,16731.04347826087,17022.869565217392,67022.82608695651
2014-09-01,Manitoba,17538.260869565216,17759.217391304348,70296.95652173914
2014-09-01,New Brunswick,18345.478260869568,18495.565217391304,73571.08695652173
2014-09-01,Newfoundland and Labrador,19152.695652173912,19231.91304347826,76845.21739130435
2014-09-01,Nova Scotia,19959.913043478264,19968.260869565216,80119.34782608695
2014-09-01,Ontario,20767.130434782608,20704.608695652176,83393.47826086957
2014-09-01,Prince Edward Island,21574.34782608696,21440.95652173913,86667.60869565216
2014-09-01,Quebec,22381.565217391304,22177.304347826088,89941.73913043478
2014-09-01,Saskatchewan,23188.782608695652,22913.652173913044,93215.86956521739
2014-10-01,Alberta,23996.0,23650.0,96490.0
2014-10-01,British Columbia,21470.0,18703.0,92029.0
2014-10-01,Canada,127985.0,124953.0,597218.0
2014-10-01,Manitoba,3756.0,3075.0,15944.0
2014-10-01,New Brunswick,1750.0,1276.0,4909.0
2014-10-01,Newfoundland and Labrador,1730.0,1192.0,4375.0
2014-10-01,Nova Scotia,2007.0,2027.0,9814.0
2014-10-01,Ontario,39855.0,39384.0,273036.0
2014-10-01,Prince Edward Island,480.0,405.0,816.0
2014-10-01,Quebec,27018.0,30537.0,79828.0
2014-10-01,Saskatchewan,5923.0,4704.0,19977.0
2014-11-01,Alberta,6671.304347826087,5674.478260869565,23476.652173913044
2014-11-01,British Columbia,7419.608695652174,6644.95652173913,26976.304347826088
2014-11-01,Canada,8167.913043478261,7615.434782608696,30475.95652173913
2014-11-01,Manitoba,8916.217391304348,8585.91304347826,33975.608695652176
2014-11-01,New Brunswick,9664.521739130436,9556.391304347826,37475.260869565216
2014-11-01,Newfoundland and Labrador,10412.826086956522,10526.869565217392,40974.91304347826
2014-11-01,Nova Scotia,11161.130434782608,11497.347826086956,44474.565217391304
2014-11-01,Ontario,11909.434782608696,12467.826086956522,47974.21739130435
2014-11-01,Prince Edward Island,12657.739130434784,13438.304347826088,51473.86956521739
2014-11-01,Quebec,13406.04347826087,14408.782608695652,54973.52173913043
2014-11-01,Saskatchewan,14154.347826086956,15379.260869565218,58473.17391304348
2014-12-01,Alberta,14902.652173913044,16349.739130434784,61972.82608695652
2014-12-01,British Columbia,15650.956521739132,17320.217391304348,65472.47826086957
2014-12-01,Canada,16399.260869565216,18290.695652173912,68972.13043478261
2014-12-01,Manitoba,17147.565217391304,19261.17391304348,72471.78260869565
2014-12-01,New Brunswick,17895.869565217392,20231.652173913044,75971.4347826087
2014-12-01,Newfoundland and Labrador,18644.17391304348,21202.130434782608,79471.08695652173
2014-12-01,Nova Scotia,19392.478260869568,22172.608695652176,82970.73913043478
2014-12-01,Ontario,20140.782608695652,23143.08695652174,86470.39130434782
2014-12-01,Prince Edward Island,20889.08695652174,24113.565217391304,89970.04347826086
2014-12-01,Quebec,21637.391304347828,25084.04347826087,93469.69565217392
2014-12-01,Saskatchewan,22385.695652173912,26054.521739130436,96969.34782608696
2015-01-01,Alberta,23134.0,27025.0,100469.0
2015-01-01,British Columbia,14637.0,17208.0,94180.0
2015-01-01,Canada,147502.0,95259.0,542910.0
2015-01-01,Manitoba,3019.0,2489.0,14985.0
2015-01-01,New Brunswick,1089.0,389.0,4152.0
2015-01-01,Newfoundland and Labrador,1323.0,611.0,3567.0
2015-01-01,Nova Scotia,2669.0,770.0,7906.0
2015-01-01,Ontario,78038.0,31579.0,226811.0
2015-01-01,Prince Edward Island,274.0,249.0,757.0
2015-01-01,Quebec,18447.0,12412.0,72445.0
2015-01-01,Saskatchewan,4872.0,2527.0,17638.0
2015-02-01,Alberta,5793.869565217391,3460.130434782609,21127.869565217392
2015-02-01,British Columbia,6715.739130434782,4393.260869565218,24617.739130434784
2015-02-01,Canada,7637.608695652174,5326.391304347826,28107.608695652176
2015-02-01,Manitoba,8559.478260869564,6259.521739130435,31597.478260869568
2015-02-01,New Brunswick,9481.347826086956,7192.652173913044,35087.34782608696
2015-02-01,Newfoundland and Labrador,10403.217391304348,8125.782608695652,38577.21739130435
2015-02-01,Nova Scotia,11325.08695652174,9058.91304347826,42067.08695652174
2015-02-01,Ontario,12246.95652173913,9992.04347826087,45556.956521739135
2015-02-01,Prince Edward Island,13168.826086956522,10925.173913043478,49046.82608695653
2015-02-01,Quebec,14090.695652173912,11858.304347826088,52536.69565217391
2015-02-01,Saskatchewan,15012.565217391304,12791.434782608696,56026.565217391304
2015-03-01,Alberta,15934.434782608696,13724.565217391304,59516.434782608696
2015-03-01,British Columbia,16856.304347826088,14657.695652173914,63006.30434782609
2015-03-01,Canada,17778.17391304348,15590.826086956522,66496.17391304349
2015-03-01,Manitoba,18700.043478260868,16523.956521739132,69986.04347826086
2015-03-01,New Brunswick,19621.91304347826,17457.08695652174,73475.91304347827
2015-03-01,Newfoundland and Labrador,20543.782608695652,18390.217391304348,76965.78260869565
2015-03-01,Nova Scotia,21465.652173913044,19323.347826086956,80455.65217391305
2015-03-01,Ontario,22387.521739130432,20256.478260869568,83945.52173913043
2015-03-01,Prince Edward Island,23309.391304347824,21189.608695652176,87435.39130434782
2015-03-01,Quebec,24231.260869565216,22122.739130434784,90925.26086956522
2015-03-01,Saskatchewan,25153.130434782608,23055.869565217392,94415.13043478261
2015-04-01,Alberta,26075.0,23989.0,97905.0
2015-04-01,British Columbia,18358.0,22735.0,98532.0
2015-04-01,Canada,120349.0,137460.0,559147.0
2015-04-01,Manitoba,4055.0,3404.0,14349.0
2015-04-01,New Brunswick,993.0,1050.0,4193.0
2015-04-01,Newfoundland and Labrador,1139.0,905.0,3339.0
2015-04-01,Nova Scotia,1319.0,4284.0,10869.0
2015-04-01,Ontario,45327.0,48385.0,229411.0
2015-04-01,Prince Edward Island,197.0,230.0,790.0
2015-04-01,Quebec,18055.0,28538.0,83050.0
2015-04-01,Saskatchewan,4831.0,3940.0,16709.0
2015-05-01,Alberta,5813.260869565217,4829.304347826087,20115.91304347826
2015-05-01,British Columbia,6795.521739130435,5718.608695652174,23522.82608695652
2015-05-01,Canada,7777.782608695652,6607.913043478261,26929.739130434784
2015-05-01,Manitoba,8760.04347826087,7497.217391304348,30336.652173913044
2015-05-01,New Brunswick,9742.304347826088,8386.521739130436,33743.565217391304
2015-05-01,Newfoundland and Labrador,10724.565217391304,9275.826086956522,37150.47826086957
2015-05-01,Nova Scotia,11706.826086956522,10165.130434782608,40557.391304347824
2015-05-01,Ontario,12689.08695652174,11054.434782608696,43964.30434782609
2015-05-01,Prince Edward Island,13671.347826086956,11943.739130434784,47371.21739130435
2015-05-01,Quebec,14653.608695652174,12833.04347826087,50778.13043478261
2015-05-01,Saskatchewan,15635.869565217392,13722.347826086956,54185.04347826087
2015-06-01,Alberta,16618.130434782608,14611.652173913044,57591.956521739135
2015-06-01,British Columbia,17600.391304347824,15500.956521739132,60998.86956521739
2015-06-01,Canada,18582.652173913044,16390.260869565216,64405.782608695656
2015-06-01,Manitoba,19564.91304347826,17279.565217391304,67812.69565217392
2015-06-01,New Brunswick,20547.17391304348,18168.869565217392,71219.60869565218
2015-06-01,Newfoundland and Labrador,21529.434782608696,19058.17391304348,74626.52173913043
2015-06-01,Nova Scotia,22511.695652173912,19947.478260869568,78033.4347826087
2015-06-01,Ontario,23493.956521739132,20836.782608695652,81440.34782608696
2015-06-01,Prince Edward Island,24476.217391304348,21726.08695652174,84847.26086956522
2015-06-01,Quebec,25458.478260869564,22615.391304347828,88254.17391304349
2015-06-01,Saskatchewan,26440.739130434784,23504.695652173912,91661.08695652174
2015-07-01,Alberta,27423.0,24394.0,95068.0
2015-07-01,British Columbia,18700.0,21912.0,101636.0
2015-07-01,Canada,125054.0,151884.0,585713.0
2015-07-01,Manitoba,3236.0,5246.0,16231.0
2015-07-01,New Brunswick,1015.0,2037.0,5199.0
2015-07-01,Newfoundland and Labrador,974.0,1209.0,3586.0
2015-07-01,Nova Scotia,1954.0,3608.0,12519.0
2015-07-01,Ontario,40112.0,56039.0,245130.0
2015-07-01,Prince Edward Island,251.0,472.0,1013.0
2015-07-01,Quebec,28495.0,33902.0,88466.0
2015-07-01,Saskatchewan,2894.0,3065.0,16865.0
2015-08-01,Alberta,3872.0434782608695,3883.086956521739,20079.130434782608
2015-08-01,British Columbia,4850.086956521739,4701.173913043478,23293.260869565216
2015-08-01,Canada,5828.130434782609,5519.260869565218,26507.391304347824
2015-08-01,Manitoba,6806.173913043478,6337.347826086956,29721.521739130432
2015-08-01,New Brunswick,7784.217391304348,7155.434782608696,32935.65217391304
2015-08-01,Newfoundland and Labrador,8762.260869565218,7973.521739130435,36149.78260869565
2015-08-01,Nova Scotia,9740.304347826088,8791.608695652174,39363.91304347826
2015-08-01,Ontario,10718.347826086956,9609.695652173912,42578.043478260865
2015-08-01,Prince Edward Island,11696.391304347826,10427.782608695652,45792.17391304347
2015-08-01,Quebec,12674.434782608696,11245.869565217392,49006.30434782608
2015-08-01,Saskatchewan,13652.478260869566,12063.95652173913,52220.434782608696
2015-09-01,Alberta,14630.521739130436,12882.04347826087,55434.565217391304
2015-09-01,British Columbia,15608.565217391306,13700.130434782608,58648.69565217391
2015-09-01,Canada,16586.608695652176,14518.217391304348,61862.82608695652
2015-09-01,Manitoba,17564.652173913044,15336.304347826086,65076.95652173913
2015-09-01,New Brunswick,18542.695652173912,16154.391304347826,68291.08695652173
2015-09-01,Newfoundland and Labrador,19520.739130434784,16972.478260869568,71505.21739130435
2015-09-01,Nova Scotia,20498.782608695652,17790.565217391304,74719.34782608695
2015-09-01,Ontario,21476.826086956524,18608.652173913044,77933.47826086957
2015-09-01,Prince Edward Island,22454.869565217392,19426.739130434784,81147.60869565216
2015-09-01,Quebec,23432.913043478264,20244.82608695652,84361.73913043478
2015-09-01,Saskatchewan,24410.956521739132,21062.91304347826,87575.86956521739
2015-10-01,Alberta,25389.0,21881.0,90790.0
2015-10-01,British Columbia,18841.0,22331.0,105201.0
2015-10-01,Canada,120957.0,133877.0,596284.0
2015-10-01,Manitoba,4003.0,3039.0,15055.0
2015-10-01,New Brunswick,925.0,1390.0,5645.0
2015-10-01,Newfoundland and Labrador,1214.0,1095.0,3454.0
2015-10-01,Nova Scotia,1763.0,1463.0,12217.0
2015-10-01,Ontario,37830.0,49512.0,256565.0
2015-10-01,Prince Edward Island,190.0,437.0,1253.0
2015-10-01,Quebec,25930.0,29228.0,90631.0
2015-10-01,Saskatchewan,4872.0,3501.0,15473.0
2015-11-01,Alberta,5565.434782608696,3893.217391304348,18344.782608695652
2015-11-01,British Columbia,6258.869565217391,4285.434782608696,21216.565217391304
2015-11-01,Canada,6952.304347826087,4677.652173913044,24088.347826086956
2015-11-01,Manitoba,7645.739130434782,5069.869565217391,26960.130434782608
2015-11-01,New Brunswick,8339.173913043478,5462.086956521739,29831.91304347826
2015-11-01,Newfoundland and Labrador,9032.608695652174,5854.304347826087,32703.695652173912
2015-11-01,Nova Scotia,9726.043478260868,6246.521739130434,35575.47826086957
2015-11-01,Ontario,10419.478260869564,6638.739130434782,38447.260869565216
2015-11-01,Prince Edward Island,11112.91304347826,7030.95652173913,41319.043478260865
2015-11-01,Quebec,11806.347826086956,7423.173913043478,44190.82608695652
2015-11-01,Saskatchewan,12499.782608695652,7815.391304347826,47062.608695652176
2015-12-01,Alberta,13193.217391304348,8207.608695652174,49934.391304347824
2015-12-01,British Columbia,13886.652173913044,8599.826086956522,52806.17391304347
2015-12-01,Canada,14580.086956521738,8992.043478260868,55677.95652173913
2015-12-01,Manitoba,15273.521739130434,9384.260869565216,58549.739130434784
2015-12-01,New Brunswick,15966.95652173913,9776.478260869564,61421.52173913043
2015-12-01,Newfoundland and Labrador,16660.391304347824,10168.695652173912,64293.30434782608
2015-12-01,Nova Scotia,17353.82608695652,10560.91304347826,67165.08695652173
2015-12-01,Ontario,18047.260869565216,10953.130434782608,70036.86956521739
2015-12-01,Prince Edward Island,18740.695652173912,11345.347826086956,72908.65217391304
2015-12-01,Quebec,19434.130434782608,11737.565217391304,75780.43478260869
2015-12-01,Saskatchewan,20127.565217391304,12129.782608695652,78652.21739130435
2016-01-01,Alberta,20821.0,12522.0,81524.0
2016-01-01,British Columbia,22836.0,27390.0,110073.0
2016-01-01,Canada,112084.0,102706.0,585470.0
2016-01-01,Manitoba,2285.0,2184.0,15061.0
2016-01-01,New Brunswick,1503.0,254.0,4375.0
2016-01-01,Newfoundland and Labrador,1046.0,379.0,2785.0
2016-01-01,Nova Scotia,1489.0,1461.0,12182.0
2016-01-01,Ontario,43019.0,39978.0,254143.0
2016-01-01,Prince Edward Island,551.0,169.0,861.0
2016-01-01,Quebec,15382.0,16563.0,91030.0
2016-01-01,Saskatchewan,3152.0,1806.0,13436.0
2016-02-01,Alberta,4101.913043478261,2443.913043478261,16025.869565217392
2016-02-01,British Columbia,5051.826086956522,3081.826086956522,18615.739130434784
2016-02-01,Canada,6001.739130434782,3719.7391304347825,21205.608695652176
2016-02-01,Manitoba,6951.652173913044,4357.652173913044,23795.478260869568
2016-02-01,New Brunswick,7901.565217391304,4995.565217391304,26385.34782608696
2016-02-01,Newfoundland and Labrador,8851.478260869564,5633.478260869565,28975.217391304348
2016-02-01,Nova Scotia,9801.391304347826,6271.391304347826,31565.08695652174
2016-02-01,Ontario,10751.304347826088,6909.304347826087,34154.956521739135
2016-02-01,Prince Edward Island,11701.217391304348,7547.217391304348,36744.82608695653
2016-02-01,Quebec,12651.130434782608,8185.130434782609,39334.69565217392
2016-02-01,Saskatchewan,13601.04347826087,8823.04347826087,41924.56521739131
2016-03-01,Alberta,14550.95652173913,9460.95652173913,44514.434782608696
2016-03-01,British Columbia,15500.869565217392,10098.869565217392,47104.30434782609
2016-03-01,Canada,16450.782608695652,10736.782608695652,49694.17391304348
2016-03-01,Manitoba,17400.695652173912,11374.695652173914,52284.04347826087
2016-03-01,New Brunswick,18350.608695652176,12012.608695652174,54873.913043478264
2016-03-01,Newfoundland and Labrador,19300.521739130432,12650.521739130434,57463.782608695656
2016-03-01,Nova Scotia,20250.434782608696,13288.434782608696,60053.65217391305
2016-03-01,Ontario,21200.347826086956,13926.347826086956,62643.52173913044
2016-03-01,Prince Edward Island,22150.260869565216,14564.260869565218,65233.39130434783
2016-03-01,Quebec,23100.17391304348,15202.173913043478,67823.26086956522
2016-03-01,Saskatchewan,24050.08695652174,15840.08695652174,70413.13043478262
2016-04-01,Alberta,25000.0,16478.0,73003.0
2016-04-01,British Columbia,18439.0,30746.0,121976.0
2016-04-01,Canada,120215.0,140032.0,604710.0
2016-04-01,Manitoba,2892.0,3546.0,15437.0
2016-04-01,New Brunswick,2326.0,1224.0,3297.0
2016-04-01,Newfoundland and Labrador,1213.0,860.0,2441.0
2016-04-01,Nova Scotia,2250.0,2499.0,12436.0
2016-04-01,Ontario,35826.0,52468.0,270839.0
2016-04-01,Prince Edward Island,276.0,396.0,981.0
2016-04-01,Quebec,27570.0,28799.0,92411.0
2016-04-01,Saskatchewan,4423.0,3016.0,11889.0
2016-05-01,Alberta,5281.869565217391,3605.7391304347825,14229.869565217392
2016-05-01,British Columbia,6140.739130434782,4195.478260869565,16570.739130434784
2016-05-01,Canada,6999.608695652174,4785.217391304348,18911.608695652176
2016-05-01,Manitoba,7858.478260869565,5374.95652173913,21252.478260869568
2016-05-01,New Brunswick,8717.347826086956,5964.695652173913,23593.34782608696
2016-05-01,Newfoundland and Labrador,9576.217391304348,6554.434782608696,25934.217391304348
2016-05-01,Nova Scotia,10435.08695652174,7144.173913043478,28275.08695652174
2016-05-01,Ontario,11293.95652173913,7733.913043478261,30615.956521739132
2016-05-01,Prince Edward Island,12152.82608695652,8323.652173913044,32956.82608695653
2016-05-01,Quebec,13011.695652173912,8913.391304347826,35297.69565217392
2016-05-01,Saskatchewan,13870.565217391304,9503.130434782608,37638.56521739131
2016-06-01,Alberta,14729.434782608696,10092.869565217392,39979.434782608696
2016-06-01,British Columbia,15588.304347826086,10682.608695652174,42320.30434782609
2016-06-01,Canada,16447.17391304348,11272.347826086956,44661.17391304348
2016-06-01,Manitoba,17306.043478260868,11862.08695652174,47002.04347826087
2016-06-01,New Brunswick,18164.91304347826,12451.826086956522,49342.913043478264
2016-06-01,Newfoundland and Labrador,19023.782608695652,13041.565217391304,51683.782608695656
2016-06-01,Nova Scotia,19882.65217391304,13631.304347826088,54024.65217391305
2016-06-01,Ontario,20741.521739130432,14221.04347826087,56365.52173913044
2016-06-01,Prince Edward Island,21600.391304347824,14810.782608695652,58706.39130434783
2016-06-01,Quebec,22459.260869565216,15400.521739130436,61047.26086956522
2016-06-01,Saskatchewan,23318.130434782608,15990.260869565218,63388.130434782615
2016-07-01,Alberta,24177.0,16580.0,65729.0
2016-07-01,British Columbia,17751.0,29155.0,132710.0
2016-07-01,Canada,132946.0,142923.0,611365.0
2016-07-01,Manitoba,3627.0,4150.0,16084.0
2016-07-01,New Brunswick,1520.0,1671.0,3440.0
2016-07-01,Newfoundland and Labrador,892.0,987.0,2526.0
2016-07-01,Nova Scotia,1579.0,2787.0,13632.0
2016-07-01,Ontario,47012.0,51749.0,273463.0
2016-07-01,Prince Edward Island,343.0,603.0,1176.0
2016-07-01,Quebec,32323.0,31266.0,90845.0
2016-07-01,Saskatchewan,3722.0,3975.0,11760.0
2016-08-01,Alberta,4455.086956521739,4523.826086956522,13900.217391304348
2016-08-01,British Columbia,5188.173913043478,5072.652173913044,16040.434782608696
2016-08-01,Canada,5921.260869565218,5621.478260869565,18180.652173913044
2016-08-01,Manitoba,6654.347826086956,6170.304347826087,20320.869565217392
2016-08-01,New Brunswick,7387.434782608696,6719.130434782609,22461.08695652174
2016-08-01,Newfoundland and Labrador,8120.521739130435,7267.95652173913,24601.304347826088
2016-08-01,Nova Scotia,8853.608695652174,7816.782608695652,26741.521739130436
2016-08-01,Ontario,9586.695652173912,8365.608695652174,28881.739130434784
2016-08-01,Prince Edward Island,10319.782608695652,8914.434782608696,31021.956521739132
2016-08-01,Quebec,11052.869565217392,9463.260869565218,33162.17391304348
2016-08-01,Saskatchewan,11785.95652173913,10012.08695652174,35302.391304347824
2016-09-01,Alberta,12519.04347826087,10560.91304347826,37442.608695652176
2016-09-01,British Columbia,13252.130434782608,11109.739130434784,39582.82608695653
2016-09-01,Canada,13985.217391304348,11658.565217391304,41723.04347826087
2016-09-01,Manitoba,14718.304347826086,12207.391304347826,43863.260869565216
2016-09-01,New Brunswick,15451.391304347826,12756.217391304348,46003.47826086957
2016-09-01,Newfoundland and Labrador,16184.478260869566,13305.04347826087,48143.69565217392
2016-09-01,Nova Scotia,16917.565217391304,13853.869565217392,50283.913043478264
2016-09-01,Ontario,17650.652173913044,14402.695652173914,52424.13043478261
2016-09-01,Prince Edward Island,18383.739130434784,14951.521739130436,54564.34782608696
2016-09-01,Quebec,19116.82608695652,15500.347826086956,56704.56521739131
2016-09-01,Saskatchewan,19849.91304347826,16049.173913043478,58844.782608695656
2016-10-01,Alberta,20583.0,16598.0,60985.0
2016-10-01,British Columbia,18897.0,25960.0,139662.0
2016-10-01,Canada,130123.0,133995.0,614337.0
2016-10-01,Manitoba,6782.0,3370.0,12582.0
2016-10-01,New Brunswick,1201.0,1332.0,3564.0
2016-10-01,Newfoundland and Labrador,848.0,860.0,2506.0
2016-10-01,Nova Scotia,3344.0,2898.0,13189.0
2016-10-01,Ontario,46036.0,50582.0,278116.0
2016-10-01,Prince Edward Island,321.0,195.0,1046.0
2016-10-01,Quebec,27690.0,29440.0,92516.0
2016-10-01,Saskatchewan,4421.0,2760.0,10171.0
2016-11-01,Alberta,4983.130434782609,3288.869565217391,12273.08695652174
2016-11-01,British Columbia,5545.260869565218,3817.7391304347825,14375.173913043478
2016-11-01,Canada,6107.391304347826,4346.608695652174,16477.260869565216
2016-11-01,Manitoba,6669.521739130435,4875.478260869565,18579.347826086956
2016-11-01,New Brunswick,7231.652173913044,5404.347826086956,20681.434782608696
2016-11-01,Newfoundland and Labrador,7793.782608695652,5933.217391304348,22783.521739130432
2016-11-01,Nova Scotia,8355.91304347826,6462.086956521739,24885.608695652172
2016-11-01,Ontario,8918.04347826087,6990.95652173913,26987.695652173912
2016-11-01,Prince Edward Island,9480.17391304348,7519.826086956521,29089.782608695652
2016-11-01,Quebec,10042.304347826088,8048.695652173912,31191.869565217392
2016-11-01,Saskatchewan,10604.434782608696,8577.565217391304,33293.95652173913
2016-12-01,Alberta,11166.565217391304,9106.434782608696,35396.043478260865
2016-12-01,British Columbia,11728.695652173914,9635.304347826086,37498.13043478261
2016-12-01,Canada,12290.826086956522,10164.173913043478,39600.217391304344
2016-12-01,Manitoba,12852.956521739132,10693.043478260868,41702.30434782608
2016-12-01,New Brunswick,13415.08695652174,11221.91304347826,43804.391304347824
2016-12-01,Newfoundland and Labrador,13977.217391304348,11750.782608695652,45906.47826086956
2016-12-01,Nova Scotia,14539.347826086958,12279.652173913042,48008.565217391304
2016-12-01,Ontario,15101.478260869566,12808.521739130434,50110.65217391304
2016-12-01,Prince Edward Island,15663.608695652176,13337.391304347824,52212.739130434784
2016-12-01,Quebec,16225.739130434784,13866.260869565216,54314.82608695652
2016-12-01,Saskatchewan,16787.869565217392,14395.130434782608,56416.91304347826
2017-01-01,Alberta,17350.0,14924.0,58519.0
2017-01-01,British Columbia,19373.0,22074.0,141454.0
2017-01-01,Canada,112344.0,115751.0,614685.0
2017-01-01,Manitoba,2914.0,5324.0,14938.0
2017-01-01,New Brunswick,731.0,561.0,3305.0
2017-01-01,Newfoundland and Labrador,662.0,271.0,2089.0
2017-01-01,Nova Scotia,2300.0,1987.0,12855.0
2017-01-01,Ontario,48593.0,47149.0,275969.0
2017-01-01,Prince Edward Island,226.0,317.0,1135.0
2017-01-01,Quebec,17097.0,21161.0,94796.0
